"treated","untreated","estimate","weight","type"
38,99999,-0.0152752931398365,0.0946947756187206,"Treated vs Untreated"
42,99999,-0.00425539224631814,0.095561547020265,"Treated vs Untreated"
50,99999,-0.00328458520250425,0.0920944614140875,"Treated vs Untreated"
60,99999,-0.0619299313793106,0.0780094261389918,"Treated vs Untreated"
59,99999,-0.0105069196434623,0.0799054885798701,"Treated vs Untreated"
48,99999,-0.0306684174968188,0.18722262273358,"Treated vs Untreated"
66,99999,-0.0154889414925726,0.0643577765646682,"Treated vs Untreated"
67,99999,0.00476133547905689,0.0617032891474386,"Treated vs Untreated"
34,99999,-0.00848540363316231,0.0920944614140875,"Treated vs Untreated"
9,99999,-0.0125013603675279,0.0365669185026524,"Treated vs Untreated"
42,38,0.0046712205419282,0.000350042296777528,"Later vs Earlier Treated"
50,38,0.0227310292814602,0.000850102720745424,"Later vs Earlier Treated"
60,38,-0.0285796207680203,0.00110013293272937,"Later vs Earlier Treated"
59,38,0.0259220608422627,0.00109388217742977,"Later vs Earlier Treated"
48,38,-0.00200227232427207,0.00150018127190369,"Later vs Earlier Treated"
66,38,-0.0212994855482192,0.00105012689033258,"Later vs Earlier Treated"
67,38,0.0315432465535142,0.00102720745423405,"Later vs Earlier Treated"
34,38,0.0115561427655002,0.000283367573581808,"Earlier vs Later Treated"
9,38,-0.0266402674277991,0.000543815711065087,"Earlier vs Later Treated"
38,42,-0.0121160934795219,0.000316704935179667,"Earlier vs Later Treated"
50,42,0.0168020324343453,0.000566735147163616,"Later vs Earlier Treated"
60,42,-0.0330185635356981,0.000900108763142213,"Later vs Earlier Treated"
59,42,0.0202657132345279,0.000885523667443149,"Later vs Earlier Treated"
48,42,-0.00645359919490885,0.000900108763142213,"Later vs Earlier Treated"
66,42,-0.0338798238705975,0.000900108763142213,"Later vs Earlier Treated"
67,42,0.0209096127870837,0.000885523667443149,"Later vs Earlier Treated"
34,42,-0.0214398860734377,0.000566735147163616,"Earlier vs Later Treated"
9,42,-0.0314751155281979,0.000618824774660272,"Earlier vs Later Treated"
38,50,0.00230967605898255,0.000950114805539003,"Earlier vs Later Treated"
42,50,0.0113662703013567,0.000700084593555055,"Earlier vs Later Treated"
60,50,-0.0337569660135353,0.000500060423967896,"Later vs Earlier Treated"
59,50,0.00802379761633377,0.000468806647469903,"Later vs Earlier Treated"
48,50,-0.00952037666332823,0.000400048339174317,"Earlier vs Later Treated"
66,50,-0.0453487847339513,0.000600072508761475,"Later vs Earlier Treated"
67,50,0.0116134020073877,0.000602156093861342,"Later vs Earlier Treated"
34,50,-0.000253184529431424,0.00113347029432723,"Earlier vs Later Treated"
9,50,0.00190050895868836,0.000768842901850641,"Earlier vs Later Treated"
38,60,0.0135742659430891,0.00174187714348817,"Earlier vs Later Treated"
42,60,0.0248234347680176,0.00157519033549887,"Earlier vs Later Treated"
50,60,0.0308227639442809,0.00104179254993312,"Earlier vs Later Treated"
59,60,0.0186819295768646,0.000122931520892108,"Earlier vs Later Treated"
48,60,0.0156596529595237,0.0024002900350459,"Earlier vs Later Treated"
66,60,-0.0128122490847615,0.000225027190785553,"Later vs Earlier Treated"
67,60,0.0416233001844825,0.000247946626884082,"Later vs Earlier Treated"
34,60,0.00452344730240216,0.00184188922828175,"Earlier vs Later Treated"
9,60,-0.0229206568997727,0.000956365560838601,"Earlier vs Later Treated"
38,59,0.0181125096107355,0.00166270090969325,"Earlier vs Later Treated"
42,59,0.0271462075546354,0.00148767976130449,"Earlier vs Later Treated"
50,59,0.0185268923203257,0.000937613294939805,"Earlier vs Later Treated"
60,59,-0.0326748428158419,5.00060423967897e-05,"Later vs Earlier Treated"
48,59,0.00498290825526002,0.00220026586545874,"Earlier vs Later Treated"
66,59,-0.0288039377600821,0.000262531722583145,"Later vs Earlier Treated"
67,59,0.0244047434886521,0.000283367573581808,"Later vs Earlier Treated"
34,59,0.0120640645832472,0.0017710473348863,"Earlier vs Later Treated"
9,59,-0.0075473461330775,0.000937613294939805,"Earlier vs Later Treated"
38,48,0.0059435815494029,0.00158352467589834,"Earlier vs Later Treated"
42,48,0.0164673271357158,0.00105012689033258,"Earlier vs Later Treated"
