"estimator","time","coef","se"
"TWFE",-11,-0.0199633283622338,0.02858122321776
"TWFE",-10,-0.0145644209338249,0.022944792048863
"TWFE",-9,-0.0400902417390346,0.0382908730935631
"TWFE",-8,-0.0273316393623037,0.0369003444500751
"TWFE",-7,-0.0206392049449334,0.0183313096837785
"TWFE",-6,0.000664295963789901,0.0140808870447548
"TWFE",-5,0.00120139560852573,0.0123300350257882
"TWFE",-4,-9.97579851974364e-05,0.0123185101816585
"TWFE",-3,-0.00793123693296986,0.00780519835048737
"TWFE",-2,0.00386267908514703,0.00637153943223448
"TWFE",-1,0,0
"TWFE",0,0.0896018398129599,0.0140344701748057
"TWFE",1,0.113379895021161,0.0136245301927671
"TWFE",2,0.105596606853146,0.0156753343091862
"TWFE",3,0.102272792423296,0.0170041834652074
"TWFE",4,0.115808946028943,0.0184744545322594
"TWFE",5,0.113143452251414,0.0196766371232503
"TWFE",6,0.115381726256004,0.0226149034545985
"TWFE",7,0.110397741419931,0.0239579129769295
"TWFE",8,0.124133464418396,0.0262050427634562
"TWFE",9,0.0988776577952887,0.0275995025683441
"TWFE",10,0.094261833339507,0.0298205621697653
"TWFE",11,0.0990054410866149,0.0336488702658693
"CS-NT",-11,-0.0564258777087322,0.0477372232970707
"CS-NT",-10,-0.04247603861482,0.0444238308808019
"CS-NT",-9,-0.0683156296226468,0.05426863658837
"CS-NT",-8,-0.0422703416724702,0.0540378006679802
"CS-NT",-7,-0.0365181226292031,0.0338048217361233
"CS-NT",-6,-0.00372836914191113,0.0222759482273534
"CS-NT",-5,0.00176695055648853,0.0173072478042737
"CS-NT",-4,0.00862172235318039,0.0141267492119127
"CS-NT",-3,0.00136528652602234,0.0106561794717904
"CS-NT",-2,0.00108254267152139,0.00996205473392383
"CS-NT",-1,0,NA
"CS-NT",0,0.125727128521339,0.014704001715437
"CS-NT",1,0.144731753871731,0.0192182943024642
"CS-NT",2,0.169657583539525,0.0231981959262409
"CS-NT",3,0.151673627500385,0.0187561777586401
"CS-NT",4,0.160614158197209,0.026627939933743
"CS-NT",5,0.143440788323825,0.0188513088184926
"CS-NT",6,0.138004078454169,0.0207965542136983
"CS-NT",7,0.138684134202218,0.0214493405990802
"CS-NT",8,0.14636504672432,0.0254522773617539
"CS-NT",9,0.0918454595987924,0.027758256055109
"CS-NT",10,0.0771180341931928,0.0322108131969014
"CS-NT",11,0.0661063294867935,0.0376050927287887
"CS-NYT",-11,-0.0437343332319032,0.0380890051638021
"CS-NYT",-10,-0.0298807373189634,0.0343116541161419
"CS-NYT",-9,-0.0535815030976978,0.0487888228622407
"CS-NYT",-8,-0.0277862718956888,0.0447608711570395
"CS-NYT",-7,-0.021827858350079,0.0286529674244646
"CS-NYT",-6,0.0153022912181409,0.0192225762586431
"CS-NYT",-5,0.0187933629252482,0.0175992098268697
"CS-NYT",-4,0.020936707719683,0.0147284787564337
"CS-NYT",-3,0.00895035337695386,0.0103233336222259
"CS-NYT",-2,0.00567759963247083,0.00873364924502907
"CS-NYT",-1,0,NA
"CS-NYT",0,0.123811369103513,0.0163947989435811
"CS-NYT",1,0.140034359853541,0.0199719983033885
"CS-NYT",2,0.162417299138422,0.0241122463791247
"CS-NYT",3,0.140296077887088,0.0205026099159389
"CS-NYT",4,0.148182748161594,0.0253471579347866
"CS-NYT",5,0.128595761118883,0.0208342743803728
"CS-NYT",6,0.124566958329758,0.0245287763966734
"CS-NYT",7,0.124215933144636,0.0260807105153672
"CS-NYT",8,0.133229709073857,0.0269967071499446
"CS-NYT",9,0.0786747068297649,0.0327336223146596
"CS-NYT",10,0.0644443492896886,0.0334461072330216
"CS-NYT",11,0.0592531002895145,0.0374964726657633
"SA",-11,-0.0324531246440154,0.0248780848776294
"SA",-10,-0.0294687035340893,0.0234423137200187
"SA",-9,-0.0540356646863077,0.0406407704507117
"SA",-8,-0.0433799648815607,0.0389126645530702
"SA",-7,-0.0320797560212518,0.0200758079717888
"SA",-6,-0.0123701764666695,0.0135250556806039
"SA",-5,-0.0206408191650036,0.0113687495418285
"SA",-4,-0.0145125319840406,0.0107761075403968
"SA",-3,-0.0110280539469495,0.00719246030813265
"SA",-2,0.000448994050633833,0.00560773404556994
"SA",0,0.0981786529064846,0.0154573921441181
"SA",1,0.124077447916706,0.0145298046276571
"SA",2,0.118101933666606,0.0147810858145039
"SA",3,0.111550900678586,0.0168809721771432
"SA",4,0.125728246971787,0.0182700242136092
"SA",5,0.119887609235072,0.0187761333469762
"SA",6,0.119313438904679,0.0200794796274451
"SA",7,0.112223069845216,0.0214118183183549
"SA",8,0.123130420051585,0.0238616900741126
"SA",9,0.0968708922247065,0.024738937857871
"SA",10,0.0962928949151675,0.0266730168659842
"SA",11,0.0852388239803613,0.0304558586094082
"Gardner",-11,-0.00530894677011067,0.0126655781323023
"Gardner",-10,-0.0106745812878572,0.00943791846144844
"Gardner",-9,-0.0220780186809783,0.0233011723391925
"Gardner",-8,-0.0158411828102507,0.0235400226330351
"Gardner",-7,-0.0091693123828753,0.00904893514987507
"Gardner",-6,0.00261121215647691,0.00447326231743969
"Gardner",-5,0.00501384895049474,0.00585155803116329
"Gardner",-4,0.00747370280072363,0.0070945304260123
"Gardner",-3,0.00564618189327179,0.0064539871176642
"Gardner",-2,0.0111642249631924,0.00450449220401372
"Gardner",0,0.111725153971125,0.0156235748635657
"Gardner",1,0.146183615563911,0.017627367518153
"Gardner",2,0.139663855415085,0.0229177883698691
"Gardner",3,0.129799054716238,0.0247942449732391
"Gardner",4,0.14396609283466,0.027991427478845
"Gardner",5,0.132174821059837,0.0287119127193316
"Gardner",6,0.121407669280026,0.0278285078675522
"Gardner",7,0.110647571841459,0.0269518599435992
