"estimator","target","Mbar","lb","ub"
"TWFE","first",0,0.0626536637471714,0.116597625359086
"TWFE","first",0.25,0.0604059986800083,0.11996912295983
"TWFE","first",0.5,0.0575964173460544,0.123340620560575
"TWFE","first",0.75,0.0547868360121005,0.12727403442811
"TWFE","first",1,0.0514153384113559,0.131769364562437
"TWFE","first",1.25,0.0480438408106112,0.136826610963554
"TWFE","first",1.5,0.0441104269430758,0.141883857364671
"TWFE","first",1.75,0.0401770130755404,0.146941103765788
"TWFE","first",2,0.036243599208005,0.152560266433695
"TWFE","avg",0,0.0790979967591364,0.131647530938217
"TWFE","avg",0.25,0.0708871320436552,0.139858395653698
"TWFE","avg",0.5,0.0615814853661097,0.15080621527434
"TWFE","avg",0.75,0.0495388837834038,0.165038380781174
"TWFE","avg",1,0.0347593272955375,0.180912719231104
"TWFE","avg",1.25,0.018884988845607,0.196239666700003
"TWFE","avg",1.5,0.0030106503956765,0.212661396130965
"TWFE","avg",1.75,-0.012863688054254,0.229083125561928
"TWFE","avg",2,-0.0292854174852166,0.245504854992891
"TWFE","peak",0,0.0802558955615835,0.151265720205934
"TWFE","peak",0.25,0.0662018677673892,0.16458006232675
"TWFE","peak",0.5,0.045490668912787,0.182332518487837
"TWFE","peak",0.75,0.0196016703445342,0.204523088689197
"TWFE","peak",1,-0.00628732822371852,0.230412087257449
"TWFE","peak",1.25,-0.0336556981387286,0.25778045717246
"TWFE","peak",1.5,-0.0610240680537386,0.284409141414091
"TWFE","peak",1.75,-0.08765275229537,0.311037825655722
"TWFE","peak",2,-0.11502112221038,0.338406195570732
"CS-NT","first",0,0.0948364418249735,0.15656049887716
"CS-NT","first",0.25,0.0916216471868389,0.159775293515294
"CS-NT","first",0.5,0.0864779757658233,0.16491896493631
"CS-NT","first",0.75,0.0800483864895539,0.171348554212579
"CS-NT","first",1,0.0716899204304037,0.17970702027173
"CS-NT","first",1.25,0.0626884954436266,0.189351404186134
"CS-NT","first",1.5,0.0524011526015956,0.198995788100538
"CS-NT","first",1.75,0.0414708508319376,0.209926089870196
"CS-NT","first",2,0.0305405490622796,0.220856391639854
"CS-NT","avg",0,0.131714839374365,0.169122641289357
"CS-NT","avg",0.25,0.111632756241054,0.189204724422668
"CS-NT","avg",0.5,0.0789501503574296,0.196686284805666
"CS-NT","avg",0.75,0.0454800118019108,0.196686284805666
"CS-NT","avg",1,0.0116161069104448,0.196686284805666
"CS-NT","avg",1.25,-0.021854031645074,0.196686284805666
"CS-NT","avg",1.5,-0.0553241702005928,0.196686284805666
"CS-NT","avg",1.75,-0.0887943087561116,0.196686284805666
"CS-NT","avg",2,-0.12226444731163,0.196686284805666
"CS-NT","peak",0,0.126688701469668,0.212640046636369
"CS-NT","peak",0.25,0.114154130299524,0.225174617806512
"CS-NT","peak",0.5,0.0899803144713897,0.249348433634647
"CS-NT","peak",0.75,0.0595392130581832,0.279789535047853
"CS-NT","peak",1,0.0273074586206705,0.312021289485366
"CS-NT","peak",1.25,-0.00581962232899536,0.345148370435032
"CS-NT","peak",1.5,-0.0380513767665081,0.377380124872545
"CS-NT","peak",1.75,-0.0711784577161739,0.410507205822211
"CS-NT","peak",2,-0.10430553866584,0.443634286771876
"CS-NYT","first",0,0.0887187205340456,0.158969462507943
"CS-NYT","first",0.25,0.085821782720689,0.1618664003213
"CS-NYT","first",0.5,0.0814763760006542,0.166211807041334
"CS-NYT","first",0.75,0.0764067348272801,0.171281448214709
"CS-NYT","first",1,0.0698886247472278,0.177799558294761
"CS-NYT","first",1.25,0.0626462802138363,0.185041902828152
"CS-NYT","first",1.5,0.0546797012271057,0.193008481814883
"CS-NYT","first",1.75,0.0459888877870359,0.201699295254953
"CS-NYT","first",2,0.0372980743469661,0.210390108695022
"CS-NYT","avg",0,0.12368427956055,0.16219912744939
"CS-NYT","avg",0.25,0.107404807772484,0.178478599237456
"CS-NYT","avg",0.5,0.0792135273590042,0.198331613613146
"CS-NYT","avg",0.75,0.0498310660829826,0.198331613613146
"CS-NYT","avg",1,0.020448604806961,0.198331613613146
"CS-NYT","avg",1.25,-0.00933091675657441,0.198331613613146
"CS-NYT","avg",1.5,-0.0391104383201098,0.198331613613146
"CS-NYT","avg",1.75,-0.0684928995961314,0.198331613613146
"CS-NYT","avg",2,-0.0982724211596668,0.198331613613146
"CS-NYT","peak",0,0.114909658426378,0.210418984910641
"CS-NYT","peak",0.25,0.10396588143339,0.22136276190363
"CS-NYT","peak",0.5,0.0850629939000465,0.240265649436973
"CS-NYT","peak",0.75,0.0601907734614363,0.265137869875583
"CS-NYT","peak",1,0.0333287753877375,0.291999867949282
"CS-NYT","peak",1.25,0.00447699967894977,0.319856754840525
"CS-NYT","peak",1.5,-0.0233798872122934,0.348708530549313
"CS-NYT","peak",1.75,-0.0522316629210812,0.377560306258101
"CS-NYT","peak",2,-0.0810834386298688,0.406412081966888
