"estimator","target","Mbar","lb","ub"
"TWFE","first",0,3.15870846777027,6.54682034381435
"TWFE","first",0.25,2.91165864347539,6.79387016810924
"TWFE","first",0.5,2.6646088191805,7.04091999240412
"TWFE","first",0.75,2.34697333080137,7.32326264874112
"TWFE","first",1,1.99404501038011,7.67619096916238
"TWFE","first",1.25,1.64111668995885,8.02911928958364
"TWFE","first",1.5,1.25289553749547,8.41734044204703
"TWFE","first",1.75,0.829381552989958,8.84085442655254
"TWFE","first",2,0.405867568484449,9.26436841105805
"TWFE","avg",0,7.27799969283016,10.4466526203208
"TWFE","avg",0.25,5.26458481182046,12.3940538986745
"TWFE","avg",0.5,2.65704750690625,14.9685844022607
"TWFE","avg",0.75,-0.115523804648099,16.4868972633499
"TWFE","avg",1,-2.92110191753047,16.4868972633499
"TWFE","avg",1.25,-5.75968683174087,16.4868972633499
"TWFE","avg",1.5,-8.56526494462325,16.4868972633499
"TWFE","avg",1.75,-11.4038498588336,16.4868972633499
"TWFE","avg",2,-14.242434773044,16.4868972633499
"CS-NT","first",0,3.76434165935128,6.9309123255867
"CS-NT","first",0.25,3.50584609476064,7.15709594460352
"CS-NT","first",0.5,3.11810274787467,7.48021540034183
"CS-NT","first",0.75,2.60111161869338,7.93258263837546
"CS-NT","first",1,2.08412048951208,8.41726182198292
"CS-NT","first",1.25,1.4701935236093,8.99887684231187
"CS-NT","first",1.5,0.888578503280346,9.58049186264083
"CS-NT","first",1.75,0.274651537377562,10.1944188285436
"CS-NT","first",2,-0.371587374099054,10.8083457944464
"CS-NT","avg",0,7.22834678594099,10.3103232177488
"CS-NT","avg",0.25,6.30693115168917,11.1364199932849
"CS-NT","avg",0.5,4.94069417676407,12.4391110623996
"CS-NT","avg",0.75,3.41559243731278,13.9642128018508
"CS-NT","avg",1,1.82694479205102,15.5210874942074
"CS-NT","avg",1.25,0.238297146789265,15.870589976165
"CS-NT","avg",1.5,-1.38212345137773,15.870589976165
"CS-NT","avg",1.75,-3.00254404954472,15.870589976165
"CS-NT","avg",2,-4.62296464771171,15.870589976165
