"id_artigo","grupo","beta_twfe","se_twfe","beta_twfe_no_ctrls","se_twfe_no_ctrls","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic","att_cs_nt_with_ctrls","se_cs_nt_with_ctrls","att_cs_nt_with_ctrls_dyn","se_cs_nt_with_ctrls_dyn","cs_nt_with_ctrls_status","att_cs_nyt_with_ctrls","se_cs_nyt_with_ctrls","att_cs_nyt_with_ctrls_dyn","se_cs_nyt_with_ctrls_dyn","cs_nyt_with_ctrls_status"
"Kahn, Li, Zhao (2015)","unica_controles",-2.01218728650879,1.02250434216033,-2.13547852437821,1.04307095760177,-1.41136717731039,0.87523069696933,NA,NA,-1.41136717731039,0.897756707744547,-1.41136717731039,0.942640437660167,NA,NA,NA,NA,-1.67773348094217,0.85331423629521,-1.67773348094217,0.869429785205129,"OK",NA,NA,NA,NA,"NOT_ATTEMPTED"
