"estimator","time","coef","se"
"TWFE",-4,0.0241500942658137,0.0197459889913085
"TWFE",-3,-0.0152407642541256,0.0164076210059641
"TWFE",-2,0.0271755240816129,0.0177747721982792
"TWFE",-1,0,0
"TWFE",0,-0.0299055242594387,0.0141772480363825
"CS-NT",-4,0.024150094265806,0.0258772176691751
"CS-NT",-3,-0.01524076425413,0.0161429720232773
"CS-NT",-2,0.0271755240815901,0.0170490666640664
"CS-NT",-1,0,NA
"CS-NT",0,-0.0299055242594536,0.0151372852610094
"SA",-4,0.0241500942658137,0.0197471642003879
"SA",-3,-0.0152407642541256,0.016408597527585
"SA",-2,0.0271755240816129,0.0177758300877413
"SA",0,-0.0299055242594387,0.0141780918143579
"Gardner",-4,0.0123633803242728,0.0105114261578347
"Gardner",-3,-0.0124641234028926,0.00571158132945328
"Gardner",-2,0.0101817201161511,0.00581708146112068
"Gardner",0,-0.0371804135685795,0.0102514299399015
