"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.0581849018510193,-0.00198680152662017
"TWFE","first",0.25,-0.0666997655365343,0.00709571973792916
"TWFE","first",0.5,-0.0786205746962553,0.0195841864766845
"TWFE","first",0.75,-0.0939473293301823,0.0349109411106115
"TWFE","first",1,-0.110409399122178,0.0513730109026072
"TWFE","first",1.25,-0.127439126493208,0.0678350806946029
"TWFE","first",1.5,-0.145036511443272,0.084864808065633
"TWFE","first",1.75,-0.162633896393337,0.102462193015697
"TWFE","first",2,-0.180231281343401,0.120627235544796
"TWFE","avg",0,-0.0581849018510193,-0.00198680152662017
"TWFE","avg",0.25,-0.0666997655365343,0.00709571973792916
"TWFE","avg",0.5,-0.0786205746962553,0.0195841864766845
"TWFE","avg",0.75,-0.0939473293301823,0.0349109411106115
"TWFE","avg",1,-0.110409399122178,0.0513730109026072
"TWFE","avg",1.25,-0.127439126493208,0.0678350806946029
"TWFE","avg",1.5,-0.145036511443272,0.084864808065633
"TWFE","avg",1.75,-0.162633896393337,0.102462193015697
"TWFE","avg",2,-0.180231281343401,0.120627235544796
"TWFE","peak",0,-0.0581849018510193,-0.00198680152662017
"TWFE","peak",0.25,-0.0666997655365343,0.00709571973792916
"TWFE","peak",0.5,-0.0786205746962553,0.0195841864766845
"TWFE","peak",0.75,-0.0939473293301823,0.0349109411106115
"TWFE","peak",1,-0.110409399122178,0.0513730109026072
"TWFE","peak",1.25,-0.127439126493208,0.0678350806946029
"TWFE","peak",1.5,-0.145036511443272,0.084864808065633
"TWFE","peak",1.75,-0.162633896393337,0.102462193015697
"TWFE","peak",2,-0.180231281343401,0.120627235544796
"CS-NT","first",0,-0.0574941226433327,-0.00196321394391868
"CS-NT","first",0.25,-0.0664688149583895,0.00645056010144707
"CS-NT","first",0.5,-0.0788090168915926,0.0187907620346502
"CS-NT","first",0.75,-0.0939538101732509,0.0339355553163085
"CS-NT","first",1,-0.110220439994291,0.050202185137349
"CS-NT","first",1.25,-0.126487069815332,0.0670297332280805
"CS-NT","first",1.5,-0.143875536175754,0.083857281318812
"CS-NT","first",1.75,-0.161264002536177,0.101245747679235
"CS-NT","first",2,-0.1786524688966,0.118634214039657
"CS-NT","avg",0,-0.0574941226433327,-0.00196321394391868
"CS-NT","avg",0.25,-0.0664688149583895,0.00645056010144707
"CS-NT","avg",0.5,-0.0788090168915926,0.0187907620346502
"CS-NT","avg",0.75,-0.0939538101732509,0.0339355553163085
"CS-NT","avg",1,-0.110220439994291,0.050202185137349
"CS-NT","avg",1.25,-0.126487069815332,0.0670297332280805
"CS-NT","avg",1.5,-0.143875536175754,0.083857281318812
"CS-NT","avg",1.75,-0.161264002536177,0.101245747679235
"CS-NT","avg",2,-0.1786524688966,0.118634214039657
"CS-NT","peak",0,-0.0574941226433327,-0.00196321394391868
"CS-NT","peak",0.25,-0.0664688149583895,0.00645056010144707
"CS-NT","peak",0.5,-0.0788090168915926,0.0187907620346502
"CS-NT","peak",0.75,-0.0939538101732509,0.0339355553163085
"CS-NT","peak",1,-0.110220439994291,0.050202185137349
"CS-NT","peak",1.25,-0.126487069815332,0.0670297332280805
"CS-NT","peak",1.5,-0.143875536175754,0.083857281318812
"CS-NT","peak",1.75,-0.161264002536177,0.101245747679235
"CS-NT","peak",2,-0.1786524688966,0.118634214039657
