"estimator","time","coef","se"
"TWFE",-6,4.97788771319537,5.22872035167768
"TWFE",-5,0.876399501764945,6.61124371927741
"TWFE",-4,-2.65187039739762,8.60634904882999
"TWFE",-3,18.5517094526842,13.4636373120763
"TWFE",-2,-10.9540866340787,6.16302823231952
"TWFE",-1,0,0
"TWFE",0,0.643199109698609,6.91162515431207
"TWFE",1,-1.16837197007299,6.62346335344523
"TWFE",2,6.94340512369092,8.48447934677071
"TWFE",3,-2.83116943910022,7.34726457657171
"TWFE",4,-6.45788422023079,7.31051611313652
"TWFE",5,-3.87853972780828,5.57942467697071
"CS-NT",-6,36.323986826658,15.7634033010928
"CS-NT",-5,4.63851135958915,7.19900414158237
"CS-NT",-4,-2.1902000184673,8.46689164920387
"CS-NT",-3,17.1254457435068,15.0530752672397
"CS-NT",-2,-13.7752265542213,6.56202951065097
"CS-NT",-1,0,NA
"CS-NT",0,1.14703929578022,7.38544964083424
"CS-NT",1,0.929850957866672,6.72993495178052
"CS-NT",2,6.13578259984831,9.39655105951394
"CS-NT",3,-5.34853561007241,7.87187777106513
"CS-NT",4,-9.26735960665373,8.02257131021693
"CS-NT",5,-7.24342891989881,7.76537002718687
"Gardner",-6,0.142392019941064,0.107491292520685
"Gardner",-5,-1.32035540806717,3.91456719826747
"Gardner",-4,-8.11258355029272,6.58100055691992
"Gardner",-3,12.3091108615655,11.928114867146
"Gardner",-2,-18.0597511650298,5.59331653117607
"Gardner",0,-5.13223687605018,4.58370490619183
"Gardner",1,-5.3797143183502,3.79909139914242
"Gardner",2,0.627692401541328,6.53143453028862
"Gardner",3,-10.408748060917,5.64210054260833
"Gardner",4,-14.6446066790145,6.12441675795539
"Gardner",5,-10.0873593094733,2.35422452818588
