"treated","untreated","estimate","weight","type"
136,81,1.04398826979483,6.94831648993552e-06,"Later vs Earlier Treated"
168,81,2.3654842660636,2.8836532247967e-05,"Later vs Earlier Treated"
175,81,-85.6355397951137,6.89533812373659e-06,"Later vs Earlier Treated"
93,81,-4.66789215686715,2.21694086247796e-06,"Later vs Earlier Treated"
198,81,-36.175627240144,9.85397611299946e-06,"Later vs Earlier Treated"
189,81,8.06185185185219,1.4670932178163e-05,"Later vs Earlier Treated"
226,81,43.9650246305394,2.06819391122714e-06,"Later vs Earlier Treated"
215,81,-3.71415245202476,1.0193581024531e-05,"Later vs Earlier Treated"
141,81,-54.6017676767677,1.07586835973195e-05,"Later vs Earlier Treated"
220,81,-11.8399946709299,2.54907446595582e-06,"Later vs Earlier Treated"
132,81,-18.9134323832631,1.34402039787726e-05,"Later vs Earlier Treated"
211,81,-2.97799145299136,6.35740394387062e-06,"Later vs Earlier Treated"
187,81,-88.521338724169,3.02384213227692e-06,"Later vs Earlier Treated"
227,81,5.90890410958862,9.91646341672127e-07,"Later vs Earlier Treated"
184,81,-7.66008629989192,6.29627505979494e-06,"Later vs Earlier Treated"
133,81,-12.4535256410259,6.781230873462e-06,"Later vs Earlier Treated"
176,81,-10.8328699106257,3.41982145912271e-06,"Later vs Earlier Treated"
186,81,-13.5495016611296,6.1332647022598e-06,"Later vs Earlier Treated"
73,81,-33.8194444444439,1.56489943233738e-06,"Earlier vs Later Treated"
156,81,-2.1965525114154,2.97493902501638e-05,"Later vs Earlier Treated"
149,81,-0.193382352941174,3.69490143746327e-06,"Later vs Earlier Treated"
131,81,6.89142857142832,6.65625626601838e-06,"Later vs Earlier Treated"
90,81,-7.41606714628291,2.54907446595582e-06,"Later vs Earlier Treated"
147,81,17.4425351071693,3.6758835624175e-06,"Later vs Earlier Treated"
150,81,-8.01901027334487,2.96189819641357e-05,"Later vs Earlier Treated"
216,81,2.2994301994291,7.15207943685445e-06,"Later vs Earlier Treated"
143,81,6.11096524131024,1.08646403297174e-05,"Later vs Earlier Treated"
84,81,23.773563218394,8.86368819097347e-07,"Later vs Earlier Treated"
163,81,-32.8741685144127,7.351767124835e-06,"Later vs Earlier Treated"
113,81,-26.0161637931034,2.52122686321023e-06,"Later vs Earlier Treated"
138,81,-14.0268941584731,7.0461227044566e-06,"Later vs Earlier Treated"
102,81,-20.7122234720664,3.62290519621858e-06,"Later vs Earlier Treated"
224,81,-50.6250349650414,2.42817511745058e-06,"Later vs Earlier Treated"
169,81,-7.11060606060628,3.58622786577317e-06,"Later vs Earlier Treated"
95,81,-20.7617270788911,1.27419762806638e-06,"Later vs Earlier Treated"
104,81,-10.8843478260873,9.76364120653207e-06,"Later vs Earlier Treated"
195,81,-37.4476264189888,5.26523454838516e-06,"Later vs Earlier Treated"
74,81,-55.3610567514675,3.47076219585244e-07,"Earlier vs Later Treated"
112,81,4.94354838709645,9.85397611299946e-06,"Later vs Earlier Treated"
105,81,1.59946236559129,4.04265686687157e-06,"Later vs Earlier Treated"
127,81,-16.1892583120204,6.37370497962414e-06,"Later vs Earlier Treated"
214,81,4.96942355889708,2.71004719402177e-06,"Later vs Earlier Treated"
193,81,-7.20089285714257,1.09542960263617e-05,"Later vs Earlier Treated"
94,81,2.49316239316288,1.19201323947574e-06,"Later vs Earlier Treated"
212,81,16.0835204310731,3.02520055192305e-06,"Later vs Earlier Treated"
98,81,-20.4649753030982,1.51260027596153e-06,"Later vs Earlier Treated"
199,81,-8.83757062146865,2.40440277364338e-06,"Later vs Earlier Treated"
116,81,17.5854614412136,2.68627485021456e-06,"Later vs Earlier Treated"
162,81,13.5444075916713,3.68607170976345e-06,"Later vs Earlier Treated"
210,81,-29.737454100367,3.32948655265532e-06,"Later vs Earlier Treated"
222,81,-44.9120229652127,2.01114028608984e-06,"Later vs Earlier Treated"
217,81,-14.5224673202609,3.32541129371694e-06,"Later vs Earlier Treated"
121,81,29.6004629629631,2.93418643563259e-06,"Later vs Earlier Treated"
85,81,-10.3541666666663,3.91224858084345e-07,"Later vs Earlier Treated"
140,81,40.086935821748,3.56653078090434e-06,"Later vs Earlier Treated"
77,81,-87.0197368421066,6.19439358633548e-07,"Earlier vs Later Treated"
148,81,-16.6894232540999,3.68607170976345e-06,"Later vs Earlier Treated"
160,81,-69.0883324160707,3.70237274551696e-06,"Later vs Earlier Treated"
206,81,-3.16782608695681,1.95272824130641e-06,"Later vs Earlier Treated"
79,81,17.8397435897435,1.05956732397844e-07,"Earlier vs Later Treated"
69,81,52.9142156862745,5.5423521561949e-07,"Earlier vs Later Treated"
182,81,-5.94259532336241,3.22420903008054e-06,"Later vs Earlier Treated"
110,81,-25.3638075920025,2.34395309939076e-06,"Later vs Earlier Treated"
209,81,-3.25234375000011,1.73877714704154e-06,"Later vs Earlier Treated"
155,81,-2.07432432432422,3.71935299109354e-06,"Later vs Earlier Treated"
107,81,-6.90668348045424,4.30890711751231e-06,"Later vs Earlier Treated"
108,81,-15.3209366391186,2.21897849194715e-06,"Later vs Earlier Treated"
81,221,7.86785714285696,4.56429001098403e-05,"Earlier vs Later Treated"
170,221,12.712009246123,0.000228310269134254,"Earlier vs Later Treated"
204,221,-10.6420992800328,9.14141708762396e-05,"Earlier vs Later Treated"
76,221,22.910268199235,6.6477661432301e-05,"Earlier vs Later Treated"
118,221,18.946688176553,0.000417443036464405,"Earlier vs Later Treated"
146,221,14.742094508305,0.000398865968593806,"Earlier vs Later Treated"
144,221,9.61131292949229,0.000246799718937677,"Earlier vs Later Treated"
119,221,36.0158136701023,2.45249082911624e-05,"Earlier vs Later Treated"
191,221,37.4970760233942,4.64579518975161e-05,"Earlier vs Later Treated"
183,221,14.8317235396188,0.000211383681133698,"Earlier vs Later Treated"
200,221,27.1105926457691,8.51525355174209e-06,"Earlier vs Later Treated"
114,221,7.00905632288423,2.46369779119678e-05,"Earlier vs Later Treated"
173,221,38.2510497416069,3.36453377952538e-05,"Earlier vs Later Treated"
166,221,17.6272727272741,1.84914874328929e-05,"Earlier vs Later Treated"
185,221,6.60099637681163,5.39890304156397e-05,"Earlier vs Later Treated"
115,221,5.09188458567905,2.46227145056835e-05,"Earlier vs Later Treated"
192,221,-9.9899650959876,0.000135437155558074,"Earlier vs Later Treated"
109,221,14.0078703703683,0.000369707490889707,"Earlier vs Later Treated"
96,221,1.45831578947491,2.4196849946623e-05,"Earlier vs Later Treated"
89,221,8.26073232323215,4.73382078282059e-05,"Earlier vs Later Treated"
128,221,2.08637428386049,2.40664416605948e-05,"Earlier vs Later Treated"
91,221,20.5516381766392,0.000190722118316119,"Earlier vs Later Treated"
179,221,9.33302122346957,1.52333179116592e-05,"Earlier vs Later Treated"
152,221,42.0003399238567,0.000169840491515867,"Earlier vs Later Treated"
205,221,12.4899509803915,6.65082258743388e-05,"Earlier vs Later Treated"
82,221,18.9642878289929,0.000275300042323228,"Earlier vs Later Treated"
100,221,-3.04315886134304,4.88175268228373e-05,"Earlier vs Later Treated"
174,221,30.2457057352513,4.97038956419346e-05,"Earlier vs Later Treated"
225,221,25.5416666666666,3.26020715070288e-08,"Later vs Earlier Treated"
172,221,46.1835740144033,5.12198919670115e-05,"Earlier vs Later Treated"
197,221,11.7149943310663,2.87550270691994e-05,"Earlier vs Later Treated"
120,221,77.7106941786612,7.34708057705586e-05,"Earlier vs Later Treated"
202,221,40.3345989351576,2.33451208285018e-05,"Earlier vs Later Treated"
92,221,30.5965158872151,2.39197323388132e-05,"Earlier vs Later Treated"
145,221,73.5144066764192,8.91992676432308e-05,"Earlier vs Later Treated"
177,221,49.8276515151507,3.15588052188039e-05,"Earlier vs Later Treated"
83,221,136.114911040401,2.30578150733461e-05,"Earlier vs Later Treated"
126,221,35.1357894736832,7.25905498398689e-05,"Earlier vs Later Treated"
75,221,43.579631000866,4.40290975702424e-05,"Earlier vs Later Treated"
137,221,15.8898225957069,0.000139667274336111,"Earlier vs Later Treated"
203,221,17.037862119547,2.22264622499169e-05,"Earlier vs Later Treated"
71,221,-11.37,2.13951094264877e-05,"Earlier vs Later Treated"
142,221,-21.1690008079675,2.26971546572996e-05,"Earlier vs Later Treated"
190,221,16.0030153040915,2.38769421199602e-05,"Earlier vs Later Treated"
99,221,4.14924166387887,2.43618979336273e-05,"Earlier vs Later Treated"
72,221,3.49524214638903,8.62243286182145e-05,"Earlier vs Later Treated"
139,221,29.3117562153913,9.22312602933845e-05,"Earlier vs Later Treated"
135,221,-4.02392109221182,4.6963284005875e-05,"Earlier vs Later Treated"
78,221,34.3527306027318,8.97453523409736e-05,"Earlier vs Later Treated"
180,221,3.02511695507944,2.99083253487606e-05,"Earlier vs Later Treated"
97,221,8.15863575268946,0.000121279706006147,"Earlier vs Later Treated"
167,221,3.44522534582748,1.82653105618129e-05,"Earlier vs Later Treated"
188,221,-52.276886512176,2.51484229087344e-05,"Earlier vs Later Treated"
103,221,18.7881751570709,0.000343348716076274,"Earlier vs Later Treated"
181,221,-21.5520061728403,0.000132038389603467,"Earlier vs Later Treated"
117,221,13.9088748894787,2.45819619162997e-05,"Earlier vs Later Treated"
228,221,4.25396825396828,2.56741313117852e-07,"Later vs Earlier Treated"
136,221,22.9283224400879,4.67635963178945e-05,"Earlier vs Later Treated"
168,221,12.9756712989106,0.000144280467454356,"Earlier vs Later Treated"
175,221,-61.5016241879014,3.26183725427823e-05,"Earlier vs Later Treated"
93,221,9.65721240941969,4.79902492583464e-05,"Earlier vs Later Treated"
198,221,-26.2625800044156,3.69299964995869e-05,"Earlier vs Later Treated"
189,221,37.9015070921953,6.12918944332142e-05,"Earlier vs Later Treated"
226,221,51.1126984126984,2.13951094264877e-07,"Later vs Earlier Treated"
215,221,21.2081386292813,2.09305299075125e-05,"Earlier vs Later Treated"
141,221,-25.8925595238093,6.84643501647605e-05,"Earlier vs Later Treated"
220,221,-5.2290715372927,1.33872256125737e-06,"Earlier vs Later Treated"
132,221,1.74114418046198,9.50268879251123e-05,"Earlier vs Later Treated"
211,221,0.705555555557292,1.71160875411901e-05,"Earlier vs Later Treated"
187,221,-63.0250368964876,1.28859687631531e-05,"Earlier vs Later Treated"
227,221,15.0611111111111,1.22257768151358e-07,"Later vs Earlier Treated"
184,221,7.1731649682461,2.75935782717615e-05,"Earlier vs Later Treated"
133,221,-1.84217171717326,4.73382078282059e-05,"Earlier vs Later Treated"
176,221,3.63396825396953,1.60463320698657e-05,"Earlier vs Later Treated"
186,221,3.42960102960183,2.63873016260015e-05,"Earlier vs Later Treated"
73,221,4.22782157157165,8.68519184947248e-05,"Earlier vs Later Treated"
156,221,6.56854838709767,0.000164232935216658,"Earlier vs Later Treated"
149,221,13.3908908908904,2.17129796236812e-05,"Earlier vs Later Treated"
131,221,29.2380341880358,4.76805295790296e-05,"Earlier vs Later Treated"
90,221,8.74218772336144,7.12701659438342e-05,"Earlier vs Later Treated"
147,221,31.5867888436384,2.20145487851212e-05,"Earlier vs Later Treated"
150,221,8.27831474304538,0.000172448657236429,"Earlier vs Later Treated"
216,221,35.8472868217042,1.3142710076271e-05,"Earlier vs Later Treated"
143,221,15.5648549416159,6.77063520022221e-05,"Earlier vs Later Treated"
84,221,-3.26044323278487,6.95096540824546e-05,"Earlier vs Later Treated"
163,221,-17.7235703136068,3.82911329850053e-05,"Earlier vs Later Treated"
113,221,-6.59424603174665,2.46471660593138e-05,"Earlier vs Later Treated"
138,221,18.7094509424564,4.63397693883031e-05,"Earlier vs Later Treated"
102,221,-2.96420944615537,4.89805371803724e-05,"Earlier vs Later Treated"
224,221,24.4066666666667,1.52822210189198e-07,"Later vs Earlier Treated"
169,221,0.695894383394871,1.78007310428377e-05,"Earlier vs Later Treated"
95,221,-5.75101317122667,2.41336834330781e-05,"Earlier vs Later Treated"
104,221,-2.91671230603235,0.000122777363666001,"Earlier vs Later Treated"
195,221,-22.3047184774002,2.05556060851817e-05,"Earlier vs Later Treated"
74,221,1.68370453204135,2.18658018338704e-05,"Earlier vs Later Treated"
112,221,25.8456897264241,9.86131157908854e-05,"Earlier vs Later Treated"
105,221,17.5099469496026,4.91639238325995e-05,"Earlier vs Later Treated"
127,221,-6.58465608465541,4.82673668661562e-05,"Earlier vs Later Treated"
214,221,11.7118265146438,6.0762110771225e-06,"Earlier vs Later Treated"
193,221,32.6500496031754,4.38171841054467e-05,"Earlier vs Later Treated"
94,221,16.6421838399224,2.40664416605948e-05,"Earlier vs Later Treated"
212,221,32.5992627698798,7.73891672398097e-06,"Earlier vs Later Treated"
98,221,-6.63256782052356,2.43109571968976e-05,"Earlier vs Later Treated"
199,221,43.830808080808,8.8759139677886e-06,"Earlier vs Later Treated"
116,221,79.5391994478945,2.46043758404608e-05,"Earlier vs Later Treated"
162,221,23.4863143488791,1.93554423278292e-05,"Earlier vs Later Treated"
210,221,16.6929824561417,9.36902029933241e-06,"Earlier vs Later Treated"
222,221,8.02380952380947,4.27902188529753e-08,"Later vs Earlier Treated"
217,221,72.415123456795,5.28153558413867e-06,"Earlier vs Later Treated"
121,221,68.2122222222225,2.44515536302716e-05,"Earlier vs Later Treated"
85,221,-1.0748716153129,2.32778790560186e-05,"Earlier vs Later Treated"
140,221,53.4673446428049,2.29416701936023e-05,"Earlier vs Later Treated"
77,221,15.5462353801169,6.68994507324232e-05,"Earlier vs Later Treated"
148,221,-4.60489858043693,2.18658018338704e-05,"Earlier vs Later Treated"
160,221,-29.5364298724965,1.9762968221667e-05,"Earlier vs Later Treated"
206,221,3.07289972899743,6.2657106177571e-06,"Earlier vs Later Treated"
79,221,17.2989346334414,2.25687840007407e-05,"Earlier vs Later Treated"
69,221,18.4025412796699,2.10609381935406e-05,"Earlier vs Later Treated"
182,221,1.09607120933048,1.43836264230073e-05,"Earlier vs Later Treated"
110,221,-11.4731658263769,2.46532789477214e-05,"Earlier vs Later Treated"
209,221,0.492788461537474,5.0859231550965e-06,"Earlier vs Later Treated"
155,221,1.92027417027497,2.07104659248401e-05,"Earlier vs Later Treated"
107,221,6.52195740924625,4.9245429011367e-05,"Earlier vs Later Treated"
108,221,-6.85442340032552,2.46369779119678e-05,"Earlier vs Later Treated"
81,170,-6.94327463266835,6.28676612227206e-05,"Earlier vs Later Treated"
221,170,1.7810143288085,1.08075867045801e-05,"Later vs Earlier Treated"
204,170,-22.3509502262441,4.87842455415072e-05,"Later vs Earlier Treated"
76,170,8.49124204400981,9.33743704255997e-05,"Earlier vs Later Treated"
118,170,10.6671597633144,0.000456620538268507,"Earlier vs Later Treated"
146,170,-0.223229197360433,0.000276547071558372,"Earlier vs Later Treated"
144,170,6.0838427306965,0.000180559101733625,"Earlier vs Later Treated"
119,170,14.420354321651,2.65686506487593e-05,"Earlier vs Later Treated"
191,170,-10.4825284364758,1.40922454089132e-05,"Later vs Earlier Treated"
183,170,1.60343023754415,3.96013287336941e-05,"Later vs Earlier Treated"
200,170,-12.6129089301496,3.84093154942183e-06,"Later vs Earlier Treated"
114,170,-6.34146163570721,2.79372584422314e-05,"Earlier vs Later Treated"
173,170,29.6703296703286,1.48339425356981e-06,"Later vs Earlier Treated"
166,170,-35.2511655011617,2.9138101409407e-06,"Earlier vs Later Treated"
185,170,6.81911421911391,1.16552405637628e-05,"Later vs Earlier Treated"
115,170,-5.02042694148276,2.76811963389367e-05,"Earlier vs Later Treated"
192,170,-14.6176526176528,4.31243900859224e-05,"Later vs Earlier Treated"
109,170,6.25939626048962,0.000436276845648121,"Earlier vs Later Treated"
96,170,-10.1407156144016,3.10364928648684e-05,"Earlier vs Later Treated"
89,170,-5.33951696451677,6.29382990443191e-05,"Earlier vs Later Treated"
128,170,-12.3185371059389,2.35488837754208e-05,"Earlier vs Later Treated"
91,170,9.85872822676543,0.00025111745578289,"Earlier vs Later Treated"
179,170,-87.459658119661,1.98668873245957e-06,"Later vs Earlier Treated"
152,170,35.8470064244105,9.59967995524464e-05,"Earlier vs Later Treated"
205,170,-29.5881593406595,3.70848563392453e-05,"Later vs Earlier Treated"
82,170,4.74203754064466,0.000377629794265915,"Earlier vs Later Treated"
100,170,0.918475968478076,6.11900129597547e-05,"Earlier vs Later Treated"
174,170,2.00396270396394,2.9138101409407e-06,"Later vs Earlier Treated"
225,170,-113.374475524479,9.71270046980233e-07,"Later vs Earlier Treated"
172,170,27.8182636077379,1.50988343666927e-06,"Later vs Earlier Treated"
197,170,3.36805555555598,1.14433270989671e-05,"Later vs Earlier Treated"
120,170,35.7321094591694,7.88053197208962e-05,"Earlier vs Later Treated"
202,170,-128.100011870852,1.14433270989671e-05,"Later vs Earlier Treated"
92,170,26.3751761059416,3.13367036066623e-05,"Earlier vs Later Treated"
145,170,40.2094284187938,6.35740394387062e-05,"Earlier vs Later Treated"
177,170,39.3830304311058,3.21402088273459e-06,"Later vs Earlier Treated"
83,170,62.7027991632678,3.1495638705259e-05,"Earlier vs Later Treated"
126,170,8.09252214452189,7.28452535235175e-05,"Earlier vs Later Treated"
75,170,35.9707298391527,6.20729857297368e-05,"Earlier vs Later Treated"
137,170,7.07905982906036,0.000118883453750381,"Earlier vs Later Treated"
203,170,-2.25862172016024,1.13638595496687e-05,"Later vs Earlier Treated"
71,170,-6.18925518925563,3.05950064798774e-05,"Earlier vs Later Treated"
142,170,-19.7478177850507,1.74298824794453e-05,"Earlier vs Later Treated"
190,170,-45.093885601578,6.88718760585984e-06,"Later vs Earlier Treated"
99,170,1.70161629115514,3.07186226676749e-05,"Earlier vs Later Treated"
72,170,10.0046570632585,0.000122874490670699,"Earlier vs Later Treated"
139,170,6.29623386197824,7.55471501996625e-05,"Earlier vs Later Treated"
135,170,-13.6035673281951,4.14114229121572e-05,"Earlier vs Later Treated"
78,170,35.7430205663881,0.000125099582051054,"Earlier vs Later Treated"
180,170,11.266012558869,4.32656657291195e-06,"Later vs Earlier Treated"
97,170,-0.626846241658856,0.000154696829300852,"Earlier vs Later Treated"
167,170,-19.8093914117994,2.19860219725526e-06,"Earlier vs Later Treated"
188,170,-39.9941109026469,6.51633904246738e-06,"Later vs Earlier Treated"
103,170,15.7386033632749,0.000422396513704004,"Earlier vs Later Treated"
181,170,-18.8299015799015,2.0979433014773e-05,"Later vs Earlier Treated"
117,170,77.2219108152772,2.71425829492476e-05,"Earlier vs Later Treated"
228,170,-28.6637931034481,4.6091178593062e-06,"Later vs Earlier Treated"
136,170,47.1849589408464,4.05284501421752e-05,"Earlier vs Later Treated"
168,170,0.233504145554293,1.17965162069599e-05,"Earlier vs Later Treated"
175,170,-113.143732193732,2.38402647895148e-06,"Later vs Earlier Treated"
93,170,26.6142987447331,6.2549791025527e-05,"Earlier vs Later Treated"
198,170,1.7732630272951,1.53284072868881e-05,"Later vs Earlier Treated"
189,170,-5.40892712550647,1.67764826296586e-05,"Later vs Earlier Treated"
226,170,22.3652537938268,5.19187988749434e-06,"Later vs Earlier Treated"
215,170,-15.826068376068,2.22509138035472e-05,"Later vs Earlier Treated"
141,170,-10.4266199317882,5.37730416919057e-05,"Earlier vs Later Treated"
220,170,6.9332193732197,5.96006619737871e-06,"Later vs Earlier Treated"
132,170,4.67340142782127,8.7908768979411e-05,"Earlier vs Later Treated"
211,170,4.92122680842164,1.30326780849348e-05,"Later vs Earlier Treated"
187,170,-49.119694031459,3.15221278883585e-06,"Later vs Earlier Treated"
227,170,2.77962213225519,2.51647239444879e-06,"Later vs Earlier Treated"
184,170,1.78076923076915,5.56272845088679e-06,"Later vs Earlier Treated"
133,170,-14.2028287028255,4.31243900859224e-05,"Earlier vs Later Treated"
176,170,-15.4886308659886,1.40392670427143e-06,"Later vs Earlier Treated"
186,170,-4.64188282647627,6.07485265747637e-06,"Later vs Earlier Treated"
73,170,-4.29616320821236,0.00012333363651109,"Earlier vs Later Treated"
156,170,-12.6727268699041,7.66420364344403e-05,"Earlier vs Later Treated"
149,170,1.28714978715371,1.37213968455208e-05,"Earlier vs Later Treated"
131,170,25.8254437869818,4.4766719438089e-05,"Earlier vs Later Treated"
90,170,-4.47992293287228,9.43014918340809e-05,"Earlier vs Later Treated"
147,170,11.6661932468977,1.48251128079983e-05,"Earlier vs Later Treated"
150,170,21.0070566597841,0.000105250354181858,"Earlier vs Later Treated"
216,170,-7.86950090043724,1.58405314934776e-05,"Later vs Earlier Treated"
143,170,3.78011850781442,5.07797640016666e-05,"Earlier vs Later Treated"
84,170,3.60667715585047,9.4539894481976e-05,"Earlier vs Later Treated"
163,170,-54.7652964319623,1.00129112115962e-05,"Earlier vs Later Treated"
113,170,-9.11943319838175,2.81844908178264e-05,"Earlier vs Later Treated"
138,170,4.53897038180714,3.87095262360122e-05,"Earlier vs Later Treated"
102,170,-11.5112954168713,6.06425698423659e-05,"Earlier vs Later Treated"
224,170,-90.5354985754976,5.96006619737871e-06,"Later vs Earlier Treated"
169,170,3.82326007326099,7.41697126784906e-07,"Earlier vs Later Treated"
95,170,-14.7307692307676,3.11247901418666e-05,"Earlier vs Later Treated"
104,170,-4.65502975988454,0.000150061222258446,"Earlier vs Later Treated"
195,170,6.75149321266918,7.50526854484726e-06,"Later vs Earlier Treated"
74,170,-2.90545969441472,3.09393658601704e-05,"Earlier vs Later Treated"
112,170,10.1581385762419,0.000113691573862886,"Earlier vs Later Treated"
105,170,6.94526627218996,5.96889592507853e-05,"Earlier vs Later Treated"
127,170,-14.8183405741544,4.78394646776264e-05,"Earlier vs Later Treated"
214,170,-9.57960372960382,5.8276202818814e-06,"Later vs Earlier Treated"
193,170,-28.725659606095,1.46220290709024e-05,"Later vs Earlier Treated"
94,170,-4.82960036567819,3.1204257691165e-05,"Earlier vs Later Treated"
212,170,1.75570997629826,6.3044255776717e-06,"Later vs Earlier Treated"
98,170,-14.636719094194,3.08334091277725e-05,"Earlier vs Later Treated"
199,170,-116.198673740054,3.84093154942183e-06,"Later vs Earlier Treated"
116,170,61.460807630373,2.74163045079421e-05,"Earlier vs Later Treated"
162,170,2.50812231247065,5.68634463868428e-06,"Earlier vs Later Treated"
210,170,-57.9379048583001,6.71059305186343e-06,"Later vs Earlier Treated"
222,170,-74.853268526345,4.82103132410189e-06,"Later vs Earlier Treated"
217,170,-43.5350972904161,7.46994963404798e-06,"Later vs Earlier Treated"
121,170,66.7690607012029,2.59593994374717e-05,"Earlier vs Later Treated"
85,170,-13.4411549235077,3.15221278883585e-05,"Earlier vs Later Treated"
140,170,12.8360265633648,1.84099822541253e-05,"Earlier vs Later Treated"
77,170,-0.08631172637997,9.36127730734949e-05,"Earlier vs Later Treated"
148,170,-23.3538128538129,1.42776696906094e-05,"Earlier vs Later Treated"
160,170,92.881180454765,7.01963352135714e-06,"Earlier vs Later Treated"
206,170,4.73457822370896,3.65550726772561e-06,"Later vs Earlier Treated"
79,170,3.00211327134363,3.13367036066623e-05,"Earlier vs Later Treated"
69,170,18.8576116661441,3.03212849211829e-05,"Earlier vs Later Treated"
182,170,6.33524277141349,2.48998321134933e-06,"Later vs Earlier Treated"
110,170,-17.7670548106327,2.88732095784124e-05,"Earlier vs Later Treated"
209,170,3.10848126232783,3.44359380292992e-06,"Later vs Earlier Treated"
155,170,-21.9980019980014,1.01983354932925e-05,"Earlier vs Later Treated"
107,170,-1.59473126454253,5.89649215794e-05,"Earlier vs Later Treated"
108,170,-14.2481041719813,2.9288206780304e-05,"Earlier vs Later Treated"
81,204,-30.6686796435351,8.68845205662318e-05,"Earlier vs Later Treated"
221,204,13.3541666666668,3.60252890152669e-06,"Later vs Earlier Treated"
170,204,5.32584540416505,0.000329781499860589,"Earlier vs Later Treated"
