"treated","untreated","estimate","weight","type"
1981,99999,-0.109865200178964,0.0290023201856148,"Treated vs Untreated"
1986,99999,-0.171646568726522,0.0541376643464811,"Treated vs Untreated"
1980,99999,-0.357999117819814,0.0150812064965197,"Treated vs Untreated"
1993,99999,-0.0914450750994728,0.0351894818252127,"Treated vs Untreated"
1982,99999,-0.0689455554598846,0.0139211136890951,"Treated vs Untreated"
1988,99999,-0.0392482993463997,0.0939675174013921,"Treated vs Untreated"
1991,99999,-0.0635710347266412,0.0348027842227378,"Treated vs Untreated"
1990,99999,-0.0620029402243623,0.0340293890177881,"Treated vs Untreated"
1989,99999,0.31611317005478,0.0328692962103635,"Treated vs Untreated"
1985,99999,-0.138926293574225,0.0243619489559165,"Treated vs Untreated"
1986,1981,-0.233494611581168,0.0165727543917799,"Later vs Earlier Treated"
1980,1981,-0.171789805094402,0.000248591315876699,"Earlier vs Later Treated"
1993,1981,-0.114437345256153,0.0129267484255883,"Later vs Earlier Treated"
1982,1981,-0.0619638992680433,0.00198873052701359,"Later vs Earlier Treated"
1988,1981,-0.0795352969850819,0.031322505800464,"Later vs Earlier Treated"
1991,1981,-0.135192285643682,0.0124295657938349,"Later vs Earlier Treated"
1990,1981,-0.0986399407740001,0.0119323831620815,"Later vs Earlier Treated"
1989,1981,0.478165395119612,0.0112694729864103,"Later vs Earlier Treated"
1985,1981,-0.152775554429918,0.00696055684454756,"Later vs Earlier Treated"
1981,1986,-0.330867115656536,0.00165727543917799,"Earlier vs Later Treated"
1980,1986,-0.340672797626919,0.000994365263506795,"Earlier vs Later Treated"
1993,1986,-0.127618847312507,0.00502706883217324,"Later vs Earlier Treated"
1982,1986,-0.213635971148808,0.000662910175671197,"Earlier vs Later Treated"
1988,1986,0.0570240373964638,0.00596619158104077,"Later vs Earlier Treated"
1991,1986,-0.302912934621175,0.00414318859794498,"Later vs Earlier Treated"
1990,1986,-0.0674837380647658,0.00353552093691305,"Later vs Earlier Treated"
1989,1986,0.0586241320067769,0.00281736824660259,"Later vs Earlier Treated"
1985,1986,-0.104991972446442,0.000331455087835598,"Earlier vs Later Treated"
1981,1980,-0.0199578793843561,0.00621478289691746,"Later vs Earlier Treated"
1986,1980,-0.108674743440415,0.0198873052701359,"Later vs Earlier Treated"
1993,1980,0.0543993252974296,0.014003977461054,"Later vs Earlier Treated"
1982,1980,0.13500568270683,0.00397746105402718,"Later vs Earlier Treated"
1988,1980,0.0551876381591478,0.0357971494862446,"Later vs Earlier Treated"
1991,1980,0.0386372609571995,0.0136725223732184,"Later vs Earlier Treated"
1990,1980,0.0610246767600369,0.0132582035134239,"Later vs Earlier Treated"
1989,1980,0.561838279882029,0.0126781571097116,"Later vs Earlier Treated"
1985,1980,0.00903815087817886,0.00870069605568445,"Later vs Earlier Treated"
1981,1993,0.171195977263981,0.00198873052701359,"Earlier vs Later Treated"
1986,1993,0.0761525971548902,0.00270688321732405,"Earlier vs Later Treated"
1980,1993,-0.0287477603325487,0.00107722903546569,"Earlier vs Later Treated"
1982,1993,0.23511317282012,0.000911501491547895,"Earlier vs Later Treated"
1988,1993,0.238524292133471,0.00372886973815048,"Earlier vs Later Treated"
1991,1993,0.556417644023895,0.000662910175671197,"Earlier vs Later Treated"
1990,1993,0.372818961287989,0.000911501491547895,"Earlier vs Later Treated"
1989,1993,-0.0542205929756163,0.00110485029278533,"Earlier vs Later Treated"
1985,1993,0.279722154140474,0.00132582035134239,"Earlier vs Later Treated"
1981,1979,-0.193009690284731,0.0207159429897249,"Later vs Always Treated"
1986,1979,-0.247708491938457,0.0386697602474865,"Later vs Always Treated"
1980,1979,-0.295376128416786,0.010772290354657,"Later vs Always Treated"
1993,1979,-0.167619762315858,0.0251353441608662,"Later vs Always Treated"
1982,1979,-0.125698161125184,0.00994365263506795,"Later vs Always Treated"
1988,1979,-0.117817781589649,0.0671196552867087,"Later vs Always Treated"
1991,1979,-0.121642413934074,0.0248591315876699,"Later vs Always Treated"
1990,1979,-0.105346278439868,0.0243067064412772,"Later vs Always Treated"
1989,1979,0.254050505862516,0.0234780687216882,"Later vs Always Treated"
1985,1979,-0.215804895900546,0.0174013921113689,"Later vs Always Treated"
1981,1982,-0.0963697036107378,0.000165727543917799,"Earlier vs Later Treated"
1986,1982,-0.212784367799759,0.00441940117114131,"Later vs Earlier Treated"
1980,1982,-0.0741385221481326,0.000165727543917799,"Earlier vs Later Treated"
1993,1982,-0.125788837046059,0.00394983979670755,"Later vs Earlier Treated"
1988,1982,-0.0557788654609956,0.00894928737156115,"Later vs Earlier Treated"
