"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.0796221967187523,0.00854701546698472
"TWFE","first",0.25,-0.0841206259119021,0.0130454446601346
"TWFE","first",0.5,-0.089518740943682,0.0184435596919144
"TWFE","first",0.75,-0.0967162276527217,0.0256410464009541
"TWFE","first",1,-0.103913714361761,0.0328385331099939
"TWFE","first",1.25,-0.113810258586691,0.0418353914962936
"TWFE","first",1.5,-0.123706802811621,0.0517319357212233
"TWFE","first",1.75,-0.13450303287518,0.0616284799461528
"TWFE","first",2,-0.14529926293874,0.0715250241710825
"TWFE","avg",0,-0.0851203807565062,0.0366576822236048
"TWFE","avg",0.25,-0.100031980305091,0.049084015180759
"TWFE","avg",0.5,-0.119914113036538,0.0664808813207748
"TWFE","avg",0.75,-0.144766778950846,0.087605647347937
"TWFE","avg",1,-0.173347344752301,0.112458313262245
"TWFE","avg",1.25,-0.201927910553755,0.138553612472269
"TWFE","avg",1.5,-0.23050847635521,0.165891544978008
"TWFE","avg",1.75,-0.259089042156665,0.193229477483748
"TWFE","avg",2,-0.288912241253835,0.221810043285202
"TWFE","peak",0,-0.0796221967187523,0.00854701546698472
"TWFE","peak",0.25,-0.0841206259119021,0.0130454446601346
"TWFE","peak",0.5,-0.089518740943682,0.0184435596919144
"TWFE","peak",0.75,-0.0967162276527217,0.0256410464009541
"TWFE","peak",1,-0.103913714361761,0.0328385331099939
"TWFE","peak",1.25,-0.113810258586691,0.0418353914962936
"TWFE","peak",1.5,-0.123706802811621,0.0517319357212233
"TWFE","peak",1.75,-0.13450303287518,0.0616284799461528
"TWFE","peak",2,-0.14529926293874,0.0715250241710825
"CS-NT","first",0,-0.116663665317466,0.00305402265228971
"CS-NT","first",0.25,-0.120328492500214,0.00671884983503734
"CS-NT","first",0.5,-0.125214928743877,0.0116052860787008
"CS-NT","first",0.75,-0.131322974048457,0.0164917223223643
"CS-NT","first",1,-0.137431019353036,0.0225997676269437
"CS-NT","first",1.25,-0.147203891840363,0.0311510310533548
"CS-NT","first",1.5,-0.15697676432769,0.0409239035406819
"CS-NT","first",1.75,-0.166749636815017,0.0506967760280089
"CS-NT","first",2,-0.17774411836326,0.0604696485153359
"CS-NT","avg",0,-0.0786984697812696,0.0349113512563527
"CS-NT","avg",0.25,-0.0905328261393552,0.0467457076144384
"CS-NT","avg",0.5,-0.110651231948101,0.0656806777873754
"CS-NT","avg",0.75,-0.135503380300081,0.0893493905035467
"CS-NT","avg",1,-0.161538964287869,0.115384974491335
"CS-NT","avg",1.25,-0.188757983911466,0.142603994114932
"CS-NT","avg",1.5,-0.217160439170872,0.168639578102721
"CS-NT","avg",1.75,-0.244379458794469,0.195858597726318
"CS-NT","avg",2,-0.272781914053874,0.223077617349915
"CS-NT","peak",0,-0.116663665317466,0.00305402265228971
"CS-NT","peak",0.25,-0.120328492500214,0.00671884983503734
"CS-NT","peak",0.5,-0.125214928743877,0.0116052860787008
"CS-NT","peak",0.75,-0.131322974048457,0.0164917223223643
"CS-NT","peak",1,-0.137431019353036,0.0225997676269437
"CS-NT","peak",1.25,-0.147203891840363,0.0311510310533548
"CS-NT","peak",1.5,-0.15697676432769,0.0409239035406819
"CS-NT","peak",1.75,-0.166749636815017,0.0506967760280089
"CS-NT","peak",2,-0.17774411836326,0.0604696485153359
