"estimator","time","coef","se"
"TWFE",-6,0.014027761725969,0.0386057371745558
"TWFE",-5,0.0167043557755526,0.0416154221406929
"TWFE",-4,0.0246700010254637,0.0313478243027399
"TWFE",-3,0.0395606166802987,0.0205706207908016
"TWFE",-2,0.0142203906771717,0.0201395299337645
"TWFE",-1,0,0
"TWFE",0,-0.0352783038759954,0.0224696538197835
"TWFE",1,-0.0200141259130854,0.0269323708451655
"TWFE",2,-0.021110763230505,0.03512047730244
"TWFE",3,-0.0219070235869757,0.0467517954608111
"TWFE",4,-0.0365576703342755,0.0492003194025137
"TWFE",5,-0.0425182176914156,0.0643559504502112
"CS-NT",-6,-0.01317889615774,0.0636885536515211
"CS-NT",-5,-0.021993655448604,0.0758838204271821
"CS-NT",-4,-0.00646699812964011,0.0692735913576442
"CS-NT",-3,0.0205319483311612,0.0599375511168566
"CS-NT",-2,0.00285324614897812,0.0397147003049236
"CS-NT",-1,0,NA
"CS-NT",0,-0.0294024700274618,0.112683932828524
"CS-NT",1,0.00285045275660947,0.109748416701663
"CS-NT",2,0.0143099147021075,0.0940173325904138
"CS-NT",3,0.014372406446793,0.09280451990622
"CS-NT",4,0.0191028476128696,0.110573183086422
"CS-NT",5,0.0165026511713059,0.121319077805951
"CS-NYT",-6,-0.00469640028881072,0.0569425898600378
"CS-NYT",-5,-0.0146843517809521,0.0614761385309941
"CS-NYT",-4,-0.00279975941848305,0.0780152751674821
"CS-NYT",-3,0.0197126323427005,0.0776431956016776
"CS-NYT",-2,0.00139368366397679,0.0441355661751546
"CS-NYT",-1,0,NA
"CS-NYT",0,-0.0304505570970035,0.110808095147341
"CS-NYT",1,0.00164376481761098,0.120034951704963
"CS-NYT",2,0.011662994377764,0.0908638690380176
"CS-NYT",3,0.0140597030897484,0.0919950925400449
"CS-NYT",4,0.0204983564763666,0.099938815506579
"CS-NYT",5,0.0181031548666783,0.115184840968367
"SA",-6,0.0450841459543247,178.116329503869
"SA",-5,0.0269923285080916,134.189460541796
"SA",-4,0.0359392224459443,117.666948307738
"SA",-3,0.0429133072359076,73.3304048721379
"SA",-2,0.0165255039051076,35.4304408560063
"SA",0,-0.0430764624328738,39.9456534030947
"SA",1,-0.0151046088521307,78.1497173220476
"SA",2,-0.00690488875677406,119.296655007949
"SA",3,-0.0155761215186901,161.744047871434
"SA",4,-0.019064164845765,204.11619470616
"SA",5,-0.0415189403580051,49.3640295716099
"Gardner",-6,0.00285286911512813,0.006304410977219
"Gardner",-5,-0.00262820720401796,0.0150025110497263
"Gardner",-4,-0.00160136675980832,0.0115198079041255
"Gardner",-3,0.016438301377681,0.00690107617300787
"Gardner",-2,-0.00668053725714184,0.00932525982782605
"Gardner",0,-0.0510536488667363,0.0239511392139495
"Gardner",1,-0.033591622403496,0.0246291501597235
"Gardner",2,-0.034010732631394,0.028885584774471
"Gardner",3,-0.0466656422073943,0.0422727923709189
"Gardner",4,-0.0419098514255201,0.0418680305320191
"Gardner",5,-0.0603882594225774,0.0885323464645139
