"estimator","time","coef","se"
"TWFE",-6,1.40922682065764,0.932790511136201
"TWFE",-5,2.86333117275755,1.02189436084714
"TWFE",-4,2.1896354900936,1.3235104218889
"TWFE",-3,0.837486955071033,0.639198992384234
"TWFE",-2,0.293930258179682,0.389410751426053
"TWFE",-1,0,0
"TWFE",0,3.01726560048461,1.31747579865235
"TWFE",1,15.9441162356069,3.77736811482053
"TWFE",2,25.024343379612,4.84450174489233
"TWFE",3,39.384069837757,8.30795248358323
"TWFE",4,45.5616332426806,8.80799499760567
"TWFE",5,82.2430142520673,14.3263322818085
"CS-NT",-6,0,NA
"CS-NT",-5,0,NA
"CS-NT",-4,0,NA
"CS-NT",-3,0,NA
"CS-NT",-2,0,NA
"CS-NT",-1,0,NA
"CS-NT",0,1.62443075637127,1.47036394916127
"CS-NT",1,16.3743134699537,3.9602628365843
"CS-NT",2,24.8959729686429,5.02660450733341
"CS-NT",3,39.3894093488931,8.08373887955731
"CS-NT",4,44.6428005925473,8.79702017288735
"CS-NT",5,64.2451081177936,10.0103029385558
"SA",-6,-4.09983158533578e-11,1.00450100722081e-06
"SA",-5,-4.0976999571285e-11,1.00450100722084e-06
"SA",-4,-4.08419964514906e-11,1.00450100722062e-06
"SA",-3,-4.06359390581201e-11,1.00450100722053e-06
"SA",-2,-4.06217282034049e-11,1.00450100722051e-06
"SA",0,1.62443075633054,1.18698698410553
"SA",1,16.3743134699116,3.64742674457257
"SA",2,24.8959729686,4.71204207799274
"SA",3,39.3894093488491,8.21648426049721
"SA",4,44.6428005925027,8.63894119338712
"SA",5,64.2451081177475,10.0998575659188
"Gardner",-6,2.46519032881566e-32,2.54264968121217e-33
"Gardner",-5,2.46519032881566e-32,2.54264968121217e-33
"Gardner",-4,2.46519032881566e-32,2.54264968121217e-33
"Gardner",-3,2.46519032881566e-32,2.54264968121217e-33
"Gardner",-2,2.46519032881566e-32,2.54264968121217e-33
"Gardner",0,1.62443075637127,1.17523794780106
"Gardner",1,16.3743134699537,3.61132377982357
"Gardner",2,24.895972968643,4.66540133618948
"Gardner",3,39.389409348893,8.13515584394104
"Gardner",4,44.6428005925474,8.55343121299903
"Gardner",5,82.8007252898284,14.1711340154696
