"estimator","time","coef","se"
"TWFE",-5,-0.00470466740840404,0.00887701735029301
"TWFE",-4,-0.0109006738103827,0.00654333666153081
"TWFE",-3,-0.00622747692822646,0.00521233901670447
"TWFE",-2,-0.00812045875855262,0.00360934963302542
"TWFE",-1,0,0
"TWFE",0,0.00420567953306568,0.00372573843434656
"TWFE",1,0.0188289493911082,0.00481649729977754
"TWFE",2,0.0315172906978769,0.00575050365219292
"TWFE",3,0.0607636800925386,0.00659530038797165
"TWFE",4,0.133107800510626,0.00797252957073017
"CS-NT",-5,-0.0108615797802752,0.00695278203562208
"CS-NT",-4,-0.0103053240943662,0.0067196190814971
"CS-NT",-3,-0.00635564477897574,0.00486351639473361
"CS-NT",-2,-0.00845409328264873,0.00395419845139575
"CS-NT",-1,0,NA
"CS-NT",0,0.00308106270064177,0.00388206735332544
"CS-NT",1,0.0189053787648896,0.00510239338897199
"CS-NT",2,0.0323325541389652,0.0057591673369765
"CS-NT",3,0.0637873547978083,0.00702168644197922
"CS-NT",4,0.112723276602396,0.00705826096499764
"CS-NYT",-5,-0.0108615797802752,0.00701167056427414
"CS-NYT",-4,-0.0103053240943662,0.00633950115947103
"CS-NYT",-3,-0.00635564477897574,0.00497371163719944
"CS-NYT",-2,-0.00845409328264873,0.00353002989007118
"CS-NYT",-1,0,NA
"CS-NYT",0,0.00308106270064177,0.00393401297664368
"CS-NYT",1,0.0189053787648896,0.00486145080609633
"CS-NYT",2,0.0323325541389652,0.00585137051984964
"CS-NYT",3,0.0637873547978083,0.00709422633757643
"CS-NYT",4,0.112723276602396,0.00759479043469343
"SA",-5,-0.0123028155025947,0.00702419586314094
"SA",-4,-0.0113862508860811,0.00638609055747093
"SA",-3,-0.00707626264009072,0.0050708359931587
"SA",-2,-0.00881440221315859,0.00359153895571339
"SA",0,0.00344137163133884,0.00379017009381115
"SA",1,0.0196259966261871,0.00491207776573829
"SA",2,0.0334134809308738,0.0059469698174819
"SA",3,0.0652285905203161,0.00678770170038987
"SA",4,0.114524821255553,0.00739706222793596
"Gardner",-5,-8.02298064400977e-05,0.000239579583279783
"Gardner",-4,-0.00056965804589462,0.0018259415442672
"Gardner",-3,0.000550591193338231,0.00191414627209114
"Gardner",-2,4.8862309745973e-05,0.0020506056657751
"Gardner",0,0.0121725170308951,0.00803761964068137
"Gardner",1,0.0282244053053589,0.00822767459409842
"Gardner",2,0.0418791528896586,0.00870792236292855
"Gardner",3,0.0735615257587209,0.00901346620398295
"Gardner",4,0.147330247475129,0.00907563237974966
