"treated","untreated","estimate","weight","type"
2001,2007,0.070300120531619,0.000604277967437592,"Earlier vs Later Treated"
2005,2007,-0.0439305060949072,7.50138166474252e-05,"Earlier vs Later Treated"
2008,2007,0.287298352727088,8.75161194219961e-05,"Later vs Earlier Treated"
2000,2007,0.156067643347742,0.00122522567190795,"Earlier vs Later Treated"
2004,2002,0.0889321312759738,0.000310313566302169,"Later vs Earlier Treated"
2009,2002,0.184169511602384,0.000592416808395051,"Later vs Earlier Treated"
2007,2002,0.0904916323981888,0.000611223691201243,"Later vs Earlier Treated"
2010,2002,0.0253128694765535,0.000564206484185762,"Later vs Earlier Treated"
2003,2002,0.0578634837661127,0.000211577431569661,"Later vs Earlier Treated"
2006,2002,0.129896820264421,0.000719363267336847,"Later vs Earlier Treated"
2001,2002,-0.104704875557398,0.000170437375431116,"Earlier vs Later Treated"
2005,2002,0.0572985172271773,0.000211577431569661,"Later vs Earlier Treated"
2008,2002,0.196370127110484,0.000888625212592576,"Later vs Earlier Treated"
2000,2002,-0.00656974977917121,0.000592416808395051,"Earlier vs Later Treated"
2004,2010,0.0616183363729024,0.000369298789648863,"Earlier vs Later Treated"
2009,2010,0.175787158501453,0.000100018422196567,"Earlier vs Later Treated"
2007,2010,0.156402191267329,0.000275050661040559,"Earlier vs Later Treated"
2002,2010,0.158654592253946,0.000677047781022915,"Earlier vs Later Treated"
2003,2010,0.0411754267556287,0.000471240643041517,"Earlier vs Later Treated"
2006,2010,0.120570797546235,0.000435977737779907,"Earlier vs Later Treated"
2001,2010,0.0694466312574048,0.000836692570298205,"Earlier vs Later Treated"
2005,2010,0.149222965593694,0.000173108807647904,"Earlier vs Later Treated"
2008,2010,0.0907813023637855,0.000276974092236647,"Earlier vs Later Treated"
2000,2010,0.138859668042922,0.00161568220471377,"Earlier vs Later Treated"
2004,2003,0.0313732537356215,0.00010578871578483,"Later vs Earlier Treated"
2009,2003,0.105400747723052,0.000346217615295809,"Later vs Earlier Treated"
2007,2003,0.00466436208822831,0.000333394740655223,"Later vs Earlier Treated"
2002,2003,0.161718949645457,0.00010578871578483,"Earlier vs Later Treated"
2010,2003,-0.0183576261429571,0.00033660045931537,"Later vs Earlier Treated"
2006,2003,0.1299392851869,0.000367856216251797,"Later vs Earlier Treated"
2001,2003,0.0262143389383941,0.000232414602860612,"Earlier vs Later Treated"
2005,2003,0.0426221752166722,9.61715598043913e-05,"Later vs Earlier Treated"
2008,2003,0.154505493073237,0.000504900688973054,"Later vs Earlier Treated"
2000,2003,0.109790562700339,0.000605880826767665,"Earlier vs Later Treated"
2004,2006,0.112416606615563,0.000174391095111963,"Earlier vs Later Treated"
2009,2006,0.103391371521296,0.000196189982000958,"Later vs Earlier Treated"
2007,2006,-0.0768900839991167,9.44618431856466e-05,"Later vs Earlier Treated"
2002,2006,0.218896556240566,0.000479575511557898,"Earlier vs Later Treated"
2010,2006,0.0402526060740149,0.000217988868889954,"Later vs Earlier Treated"
2003,2006,0.122433321816581,0.000286110390418064,"Earlier vs Later Treated"
2001,2006,0.110765245333164,0.000658508041438402,"Earlier vs Later Treated"
2005,2006,0.156592761769013,4.90474955002396e-05,"Earlier vs Later Treated"
2008,2006,0.211865729087984,0.000228888312334451,"Later vs Earlier Treated"
2000,2006,0.190689142567321,0.00137332987400671,"Earlier vs Later Treated"
2004,2001,0.0233019211283025,0.000613574551552017,"Later vs Earlier Treated"
2009,2001,0.125806040519498,0.000892472074984751,"Later vs Earlier Treated"
2007,2001,0.0454519344156118,0.000966844747900147,"Later vs Earlier Treated"
2002,2001,-0.0214233382339734,0.000443137176120901,"Later vs Earlier Treated"
2010,2001,-0.0616381561771363,0.000836692570298204,"Later vs Earlier Treated"
2003,2001,-0.0103562194268765,0.00055779504686547,"Later vs Earlier Treated"
2006,2001,0.0696400163086085,0.00118531447458912,"Later vs Earlier Treated"
2005,2001,0.0475456224090776,0.00037186336457698,"Later vs Earlier Treated"
2008,2001,0.140356278249847,0.0013665978648204,"Later vs Earlier Treated"
2000,2001,0.128542434471058,0.000390456532805829,"Earlier vs Later Treated"
2004,2005,-0.119713599483171,3.07748991374052e-05,"Earlier vs Later Treated"
2009,2005,0.0665989783075106,9.23246974122157e-05,"Later vs Earlier Treated"
2007,2005,-0.0879565125856647,6.66789481310446e-05,"Later vs Earlier Treated"
2002,2005,0.0245675643285132,0.000126946458941797,"Earlier vs Later Treated"
2010,2005,-0.0225364367167178,9.61715598043913e-05,"Later vs Earlier Treated"
2003,2005,-0.0666758605412086,6.73200918630739e-05,"Earlier vs Later Treated"
2006,2005,0.0862384278789879,4.90474955002396e-05,"Later vs Earlier Treated"
2001,2005,-0.073244881629944,0.00018593168228849,"Earlier vs Later Treated"
2008,2005,0.157839303294188,0.000121176165353533,"Later vs Earlier Treated"
2000,2005,-0.00583975012340018,0.000403920551178444,"Earlier vs Later Treated"
2004,2008,0.072616188062558,0.000369298789648863,"Earlier vs Later Treated"
2009,2008,-0.0148060321807862,6.92435230591618e-05,"Later vs Earlier Treated"
2007,2008,0.177203921634464,0.00013752533052028,"Earlier vs Later Treated"
2002,2008,0.172207924252007,0.000761678753650779,"Earlier vs Later Treated"
2010,2008,-0.14051098558638,0.00011540587176527,"Later vs Earlier Treated"
2003,2008,0.0503660371568457,0.000504900688973054,"Earlier vs Later Treated"
2006,2008,0.119466324725179,0.00032698330333493,"Earlier vs Later Treated"
2001,2008,0.0797129327766752,0.000976141332014572,"Earlier vs Later Treated"
2005,2008,0.140800764531269,0.000155797926883114,"Earlier vs Later Treated"
2000,2008,0.161265342954607,0.00193881864565653,"Earlier vs Later Treated"
2004,2000,-0.022537933627572,0.00177725042518515,"Later vs Earlier Treated"
2009,2000,0.108566032725884,0.0021811709763636,"Later vs Earlier Treated"
2007,2000,0.0064659251938854,0.00245045134381589,"Later vs Earlier Treated"
2002,2000,-0.00803392215816994,0.00192535462728391,"Later vs Earlier Treated"
2010,2000,-0.0928101819658883,0.00201960275589222,"Later vs Earlier Treated"
2003,2000,-0.0306117549775015,0.001817642480303,"Later vs Earlier Treated"
2006,2000,0.032180657635602,0.00308999221651509,"Later vs Earlier Treated"
2001,2000,0.0218156138338149,0.0013665978648204,"Later vs Earlier Treated"
2005,2000,0.0120600685240528,0.00100980137794611,"Later vs Earlier Treated"
2008,2000,0.101851932856508,0.00339293262989893,"Later vs Earlier Treated"
