"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.00328710308706592,0.0868734387295997
"TWFE","first",0.25,-0.0117396538823784,0.0972043341460928
"TWFE","first",0.5,-0.0314622724047739,0.117866124979079
"TWFE","first",0.75,-0.0568199247907112,0.143223777365016
"TWFE","first",1,-0.0840559217978289,0.170459774372134
"TWFE","first",1.25,-0.112231091115537,0.198634943689842
"TWFE","first",1.5,-0.141345432743835,0.22774928531814
"TWFE","first",1.75,-0.169520602061543,0.255924454635848
"TWFE","first",2,-0.198634943689842,0.285038796264146
"TWFE","avg",0,0.0193659051931948,0.0984776881100755
"TWFE","avg",0.25,-0.039143850922415,0.156987444225685
"TWFE","avg",0.5,-0.124848282415703,0.242691875718973
"TWFE","avg",0.75,-0.212200876053092,0.330044469356362
"TWFE","avg",1,-0.299553469690481,0.411628495489395
"TWFE","avg",1.25,-0.387730144399921,0.411628495489395
"TWFE","avg",1.5,-0.411628495489395,0.411628495489395
"TWFE","avg",1.75,-0.411628495489395,0.411628495489395
"TWFE","avg",2,-0.411628495489395,0.411628495489395
"TWFE","peak",0,0.026148186453417,0.10930799255117
"TWFE","peak",0.25,-0.0047152467375014,0.141028743330725
"TWFE","peak",0.5,-0.0587262548216087,0.194182433826195
"TWFE","peak",0.75,-0.115309215671626,0.251622712264849
"TWFE","peak",1,-0.173606811698916,0.30992030829214
"TWFE","peak",1.25,-0.231904407726207,0.36821790431943
"TWFE","peak",1.5,-0.291059321342134,0.42651550034672
"TWFE","peak",1.75,-0.349356917369424,0.428230135523994
"TWFE","peak",2,-0.408511830985351,0.428230135523994
"CS-NT","first",0,0.0151814581395124,0.0723351829000295
"CS-NT","first",0.25,0.00684653994527029,0.0788840471955054
"CS-NT","first",0.5,-0.00565583734609282,0.0901957218876911
"CS-NT","first",0.75,-0.0211349711353996,0.10448415307782
"CS-NT","first",1,-0.0378048075238837,0.121153989466305
"CS-NT","first",1.25,-0.0550699952119566,0.138419177154377
"CS-NT","first",1.5,-0.0723351829000295,0.15568436484245
"CS-NT","first",1.75,-0.0901957218876911,0.172949552530523
"CS-NT","first",2,-0.107460909575764,0.190810091518185
"CS-NT","avg",0,0.0276739595974431,0.0893837085848448
"CS-NT","avg",0.25,-0.00731610426139295,0.121192857547423
"CS-NT","avg",0.5,-0.0582107426015182,0.170815129929045
"CS-NT","avg",0.75,-0.111013929879398,0.223618317206925
"CS-NT","avg",1,-0.164453300136529,0.277057687464056
"CS-NT","avg",1.25,-0.218528853372912,0.317773398136156
"CS-NT","avg",1.5,-0.272604406609295,0.317773398136156
"CS-NT","avg",1.75,-0.317773398136156,0.317773398136156
"CS-NT","avg",2,-0.317773398136156,0.317773398136156
"CS-NT","peak",0,0.0355203963453004,0.113745089420344
"CS-NT","peak",0.25,-0.00997763942283719,0.158444914034655
"CS-NT","peak",0.5,-0.0778255874981301,0.226292862109947
"CS-NT","peak",0.75,-0.148866380188731,0.297333654800548
"CS-NT","peak",1,-0.220705384033159,0.369172658644976
"CS-NT","peak",1.25,-0.292544387877586,0.398706471336574
"CS-NT","peak",1.5,-0.365181602875841,0.398706471336574
"CS-NT","peak",1.75,-0.398706471336574,0.398706471336574
"CS-NT","peak",2,-0.398706471336574,0.398706471336574
