"treated","untreated","estimate","weight","type"
178,171,-0.0415537015662297,0.0161542791745989,"Later vs Earlier Treated"
179,171,-0.0202121137484169,0.0176295278601155,"Later vs Earlier Treated"
176,171,-0.0427197169907819,0.00433742352113954,"Later vs Earlier Treated"
173,171,-0.0183874250915434,0.00321109257452105,"Later vs Earlier Treated"
177,171,-0.0472738424589493,0.00220369098251444,"Later vs Earlier Treated"
172,171,0.00593829807412686,0.000306068192015895,"Later vs Earlier Treated"
181,171,0.00614167271352602,0.0177344655259496,"Later vs Earlier Treated"
187,171,0.0157275033123106,0.0251850398001651,"Later vs Earlier Treated"
180,171,0.0355300035318973,0.00339998037302228,"Later vs Earlier Treated"
183,171,-0.0260219520831674,0.0450812212422955,"Later vs Earlier Treated"
186,171,-0.031247126109705,0.013497607267901,"Later vs Earlier Treated"
175,171,-0.0411979616523093,0.00402960636802641,"Later vs Earlier Treated"
188,171,0.0310831649739951,0.0324825799783726,"Later vs Earlier Treated"
182,171,-0.0548757907460059,0.0144289290521779,"Later vs Earlier Treated"
200,171,-0.800538529318837,0.00017751955136922,"Later vs Earlier Treated"
184,171,0.0257713739817579,0.00183028778825505,"Later vs Earlier Treated"
174,171,-0.0461145895591131,0.00406895799271417,"Later vs Earlier Treated"
189,171,0.0532415262273318,0.0186998920516226,"Later vs Earlier Treated"
185,171,-0.0553884295391008,0.00188538006281791,"Later vs Earlier Treated"
190,171,0.0342712876336327,0.000564914434406478,"Later vs Earlier Treated"
171,178,-0.013525770488906,0.00612748520415822,"Earlier vs Later Treated"
179,178,0.0539703458161382,0.00130218103512217,"Later vs Earlier Treated"
176,178,-0.0295827860969802,0.000529140230144882,"Earlier vs Later Treated"
173,178,0.0126407739084726,0.00181375215606302,"Earlier vs Later Treated"
177,178,-0.137464429448561,0.000122983764428205,"Earlier vs Later Treated"
172,178,-0.0586795829142979,0.00037205172432062,"Earlier vs Later Treated"
181,178,-0.010993623439156,0.00314383707050924,"Later vs Earlier Treated"
187,178,-0.00352833324996602,0.00837116379721396,"Later vs Earlier Treated"
180,178,0.0767941142700964,0.000446462069184745,"Later vs Earlier Treated"
183,178,-0.0110979099534206,0.0110995431088985,"Later vs Earlier Treated"
186,178,-0.0440897334598462,0.00425379138139909,"Later vs Earlier Treated"
175,178,-0.0222768151067311,0.000837116379721396,"Earlier vs Later Treated"
188,178,0.0405171786466062,0.0112907363561188,"Later vs Earlier Treated"
182,178,-0.0511870238700313,0.00310043103600517,"Later vs Earlier Treated"
200,178,-0.735861233959668,7.9577729924133e-05,"Later vs Earlier Treated"
184,178,0.0642643087659352,0.000499169396796832,"Later vs Earlier Treated"
174,178,-0.012758737388484,0.00136005574779427,"Earlier vs Later Treated"
189,178,0.0622807887054989,0.00675273879641926,"Later vs Earlier Treated"
185,178,-0.0453031602528739,0.000557044109468929,"Later vs Earlier Treated"
190,178,0.119582609112849,0.000210829310448351,"Later vs Earlier Treated"
171,179,0.0446149385589809,0.00692588594504539,"Earlier vs Later Treated"
178,179,0.0702750394177921,0.000837116379721396,"Earlier vs Later Treated"
176,179,0.0474109196264917,0.000784988253511638,"Earlier vs Later Treated"
173,179,0.0835068686845874,0.00215258497642645,"Earlier vs Later Treated"
177,179,-0.0325568561833014,0.000243264588978867,"Earlier vs Later Treated"
172,179,0.00761020664416561,0.000429290451139177,"Earlier vs Later Treated"
181,179,-0.0606629811765253,0.00207285960692917,"Later vs Earlier Treated"
187,179,-0.057288653005297,0.00735926487667161,"Later vs Earlier Treated"
180,179,0.0182437936592493,0.000220777946300148,"Later vs Earlier Treated"
183,179,-0.0514902670330794,0.00878205608616146,"Later vs Earlier Treated"
186,179,-0.0961018556100987,0.00368116561851845,"Later vs Earlier Treated"
175,179,0.0736279794717303,0.00110388973150074,"Earlier vs Later Treated"
188,179,-0.00794401939239669,0.0100499960972047,"Later vs Earlier Treated"
182,179,-0.0941555865313832,0.00229977027395988,"Later vs Earlier Treated"
200,179,-0.764094721284923,7.51258289493558e-05,"Later vs Earlier Treated"
184,179,0.0243569398110378,0.000411403349008378,"Later vs Earlier Treated"
174,179,0.0616527125238705,0.00168138760029511,"Earlier vs Later Treated"
189,179,0.00776338493566001,0.00607139352325408,"Later vs Earlier Treated"
185,179,-0.0958534851473949,0.000472219496253095,"Later vs Earlier Treated"
190,179,0.0726330298148519,0.00019113646276911,"Later vs Earlier Treated"
171,176,0.0318885171219052,0.00153908576556564,"Earlier vs Later Treated"
178,176,0.00795536972556198,0.0009590666671376,"Later vs Earlier Treated"
179,176,0.060881824656869,0.00137372944364537,"Later vs Earlier Treated"
173,176,0.0815245714006483,0.000382681773586924,"Earlier vs Later Treated"
177,176,0.0455526717324323,7.63183024247426e-05,"Later vs Earlier Treated"
172,176,-0.0164327316933019,8.72209170568487e-05,"Earlier vs Later Treated"
181,176,0.0580630017131094,0.00184254187282593,"Later vs Earlier Treated"
187,176,0.072672695734532,0.00359786282859501,"Later vs Earlier Treated"
180,176,0.129235704253637,0.000313995301404655,"Later vs Earlier Treated"
183,176,0.0413994597081826,0.00546439045361157,"Later vs Earlier Treated"
186,176,0.0261355208161605,0.00186979840940619,"Later vs Earlier Treated"
