"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.0121224645178619,-0.000967520642270674
"TWFE","first",0.25,-0.0125777683495187,-0.000398390852699687
"TWFE","first",0.5,-0.0132607240970039,0.00028456489478549
"TWFE","first",0.75,-0.0142851577182317,0.00130899851601326
"TWFE","first",1,-0.0155372432552878,0.00267491001098362
"TWFE","first",1.25,-0.0170169807081724,0.00415464746386818
"TWFE","first",1.5,-0.018496718161057,0.00563438491675274
"TWFE","first",1.75,-0.0202041075297699,0.00734177428546569
"TWFE","first",2,-0.0217976709405687,0.00893533769626444
"TWFE","avg",0,-0.017449187956293,-0.00292067952916493
"TWFE","avg",0.25,-0.0186474154554376,-0.000973559843054972
"TWFE","avg",0.5,-0.0210438704537268,0.00202200890480649
"TWFE","avg",0.75,-0.0246385529511605,0.00606602671441947
"TWFE","avg",1,-0.0286825707607735,0.0102598229614255
"TWFE","avg",1.25,-0.0327265885703865,0.0144536192084316
"TWFE","avg",1.5,-0.0370701632547856,0.0187971938928307
"TWFE","avg",1.75,-0.0414137379391847,0.0231407685772298
"TWFE","avg",2,-0.0457573126235838,0.0274843432616289
"TWFE","peak",0,-0.0218840992954908,-0.00397053278357007
"TWFE","peak",0.25,-0.0233615068428657,-0.0017544214625077
"TWFE","peak",0.5,-0.0261316459941937,0.00193909740592957
"TWFE","peak",0.75,-0.0303791926928965,0.00655599599147616
"TWFE","peak",1,-0.035180767221865,0.0115422464638665
"TWFE","peak",1.25,-0.0401670176942553,0.0167131728796786
"TWFE","peak",1.5,-0.0453379441100675,0.0218840992954908
"TWFE","peak",1.75,-0.0505088705258797,0.027055025711303
"TWFE","peak",2,-0.0556797969416918,0.032410628070537
"CS-NYT","first",0,-0.0114479282473735,0.00248868005377684
"CS-NYT","first",0.25,-0.0120167694025225,0.00305752120892583
"CS-NYT","first",0.5,-0.0125856105576715,0.00391078294164932
"CS-NYT","first",0.75,-0.0134388722903949,0.0047640446743728
"CS-NYT","first",1,-0.0145765546006929,0.00604393727345805
"CS-NYT","first",1.25,-0.0159986574885654,0.00775046073890502
"CS-NYT","first",1.5,-0.0174207603764379,0.00931477391556475
"CS-NYT","first",1.75,-0.0189850735530976,0.0110212973810117
"CS-NYT","first",2,-0.0205493867297574,0.0127278208464587
"CS-NYT","avg",0,-0.0216847226200254,-0.00264926475448275
"CS-NYT","avg",0.25,-0.0228621736220178,-0.00127557191882503
"CS-NYT","avg",0.5,-0.0252170756260024,0.00127557191882502
"CS-NYT","avg",0.75,-0.0287494286319794,0.00480792492480202
"CS-NYT","avg",1,-0.0328705071389526,0.00873276159810979
"CS-NYT","avg",1.25,-0.0371878274795911,0.0132463237724137
"CS-NYT","avg",1.5,-0.0415051478202297,0.0177598859467177
"CS-NYT","avg",1.75,-0.0460187099945336,0.0222734481210216
"CS-NYT","avg",2,-0.0505322721688376,0.0267870102953255
"CS-NYT","peak",0,-0.035183738718668,-0.00662455331523037
"CS-NYT","peak",0.25,-0.0372447108611841,-0.00456358117271424
"CS-NYT","peak",0.5,-0.0410722305544283,-0.000147212295894011
"CS-NYT","peak",0.75,-0.0469607223901886,0.00574127953986631
"CS-NYT","peak",1,-0.053732488001313,0.0125130451509907
"CS-NYT","peak",1.25,-0.0607986782042254,0.0192848107621151
"CS-NYT","peak",1.5,-0.0678648684071378,0.0266454255568155
"CS-NYT","peak",1.75,-0.0749310586100502,0.0337116157597279
"CS-NYT","peak",2,-0.0822916734047506,0.0410722305544283
