"id_artigo","grupo","beta_twfe","se_twfe","beta_twfe_no_ctrls","se_twfe_no_ctrls","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic","att_cs_nt_with_ctrls","se_cs_nt_with_ctrls","att_cs_nt_with_ctrls_dyn","se_cs_nt_with_ctrls_dyn","cs_nt_with_ctrls_status","att_cs_nyt_with_ctrls","se_cs_nyt_with_ctrls","att_cs_nyt_with_ctrls_dyn","se_cs_nyt_with_ctrls_dyn","cs_nyt_with_ctrls_status"
"Bosch, Campos-Vazquez (2014)","escalonada_controles",-0.00664955216425122,0.00395442293363233,-0.000642017874043118,0.00449488150217521,NA,NA,0.00151377393737579,0.00471434718466953,NA,NA,NA,NA,0.000557815719386929,0.00462246152851546,0.00473345689479287,0.00443407380964796,NA,NA,NA,NA,"NOT_ATTEMPTED",-0.0118124169839563,0.012738087775475,-0.0118110858899811,0.0130433401544207,"OK"
