"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.0324741818181838,0.000168260009420662
"TWFE","first",0.25,-0.0365124220442792,0.00185086010362706
"TWFE","first",0.5,-0.0415602223268985,0.00487954027319862
"TWFE","first",0.75,-0.0479541026848829,0.00959082053697657
"TWFE","first",1,-0.0546845030617086,0.0156481808761197
"TWFE","first",1.25,-0.0617514234573755,0.0220420612341041
"TWFE","first",1.5,-0.0691548638718837,0.0287724616109298
"TWFE","first",1.75,-0.076558304286392,0.036175902025438
"TWFE","first",2,-0.0836252246820589,0.0432428224211049
"TWFE","avg",0,-0.0244758000044847,0.00405427362037478
"TWFE","avg",0.25,-0.0442966932596502,0.0172682024571518
"TWFE","avg",0.5,-0.0698236012397875,0.0412935276149281
"TWFE","avg",0.75,-0.0956508257843971,0.0671207521595377
"TWFE","avg",1,-0.121778366893479,0.0929479767041473
"TWFE","avg",1.25,-0.148506541131505,0.119375834377701
"TWFE","avg",1.5,-0.150008123953866,0.146104008615727
"TWFE","avg",1.75,-0.150008123953866,0.150008123953866
"TWFE","avg",2,-0.150008123953866,0.150008123953866
"TWFE","peak",0,-0.0445917655367292,0.00268037934920232
"TWFE","peak",0.25,-0.0752942926275919,0.0299715145410803
"TWFE","peak",0.5,-0.118180362214829,0.0723702424284621
"TWFE","peak",0.75,-0.16252845690163,0.116718337115264
"TWFE","peak",1,-0.208338576687997,0.16155377350192
"TWFE","peak",1.25,-0.243427179077554,0.206876551588432
"TWFE","peak",1.5,-0.243427179077554,0.243427179077554
"TWFE","peak",1.75,-0.243427179077554,0.243427179077554
"TWFE","peak",2,-0.243427179077554,0.243427179077554
"CS-NT","first",0,-0.0387960567901874,0.00060936214853699
"CS-NT","first",0.25,-0.0448896782755571,0.00385929360740084
"CS-NT","first",0.5,-0.0517957826256428,0.00792170793098068
"CS-NT","first",0.75,-0.0599206112728025,0.0127966051192765
"CS-NT","first",1,-0.0688579227846781,0.0192964680370042
"CS-NT","first",1.25,-0.0777952342965537,0.0262025723870899
"CS-NT","first",1.5,-0.0867325458084293,0.0339211596018916
"CS-NT","first",1.75,-0.096076098752663,0.0428584711137672
"CS-NT","first",2,-0.105419651696897,0.0517957826256428
"CS-NT","avg",0,-0.01939914991082,0.0198075530668372
"CS-NT","avg",0.25,-0.0447201455838902,0.0373688887755795
"CS-NT","avg",0.5,-0.0761671885972194,0.0635066907606843
"CS-NT","avg",0.75,-0.1088394410786,0.0957705400860481
"CS-NT","avg",1,-0.141511693559981,0.128034389411412
"CS-NT","avg",1.25,-0.175000752353397,0.16111504504881
"CS-NT","avg",1.5,-0.203997376430623,0.194604103842226
"CS-NT","avg",1.75,-0.203997376430623,0.203997376430623
"CS-NT","avg",2,-0.203997376430623,0.203997376430623
"CS-NT","peak",0,-0.0387960567901874,0.00060936214853699
"CS-NT","peak",0.25,-0.0448896782755571,0.00385929360740084
"CS-NT","peak",0.5,-0.0517957826256428,0.00792170793098068
"CS-NT","peak",0.75,-0.0599206112728025,0.0127966051192765
"CS-NT","peak",1,-0.0688579227846781,0.0192964680370042
"CS-NT","peak",1.25,-0.0777952342965537,0.0262025723870899
"CS-NT","peak",1.5,-0.0867325458084293,0.0339211596018916
"CS-NT","peak",1.75,-0.096076098752663,0.0428584711137672
"CS-NT","peak",2,-0.105419651696897,0.0517957826256428
