"estimator","time","coef","se"
"TWFE",-6,-0.00288837929153997,0.0116152427778326
"TWFE",-5,-0.00658379861541584,0.0105216681189141
"TWFE",-4,-0.0130030180339351,0.00998388511457802
"TWFE",-3,0.000140514787948326,0.0077516266382227
"TWFE",-2,-0.00574282491976922,0.00804715278976889
"TWFE",-1,0,0
"TWFE",0,-0.016179127727035,0.00840458747056105
"TWFE",1,0.00010424474866039,0.00764397059736815
"TWFE",2,-0.00637480379418408,0.00916767922674123
"TWFE",3,-0.00817840407844431,0.00793639013570917
"TWFE",4,-0.00983029670906668,0.0105284529583924
"TWFE",5,-0.0211193839485662,0.0121713589538777
"CS-NT",-6,0.00363250870550891,0.014138324312957
"CS-NT",-5,-0.00554296388814567,0.0141058704929707
"CS-NT",-4,-0.00447114092795615,0.0127796423109609
"CS-NT",-3,0.00857309608111864,0.0129800063207969
"CS-NT",-2,-0.0106780707758825,0.0147255154081207
"CS-NT",-1,0,NA
"CS-NT",0,-0.0191988461931676,0.0107070065700465
"CS-NT",1,0.00356487102629363,0.0139219138872582
"CS-NT",2,0.00332414169598924,0.0117706596423767
"CS-NT",3,0.00850964375857451,0.0135875675972919
"CS-NT",4,0.00644580471396796,0.0138261995602808
"CS-NT",5,-0.000588326536341025,0.0174469822661686
"CS-NYT",-6,0.000327316261501164,0.0112556182631298
"CS-NYT",-5,-0.0095111711755664,0.0103333274927348
"CS-NYT",-4,-0.0129408400831623,0.0110098500479406
"CS-NYT",-3,0.00108656259195235,0.00989182474698873
"CS-NYT",-2,-0.00567059660775409,0.00975978919436273
"CS-NYT",-1,0,NA
"CS-NYT",0,-0.0160718881830665,0.0105220853124538
"CS-NYT",1,0.00446027966902459,0.00909456396958588
"CS-NYT",2,0.00403783761910037,0.0121149095063988
"CS-NYT",3,0.0105175341304881,0.0126249143100679
"CS-NYT",4,0.0134623978125229,0.0129522296897915
"CS-NYT",5,0.00518273993716517,0.0172641396917366
"SA",-6,0.0036325087055123,0.0158621412578718
"SA",-5,-0.00554296388814015,0.0140733922878385
"SA",-4,-0.00447114092795211,0.00987517676592275
"SA",-3,0.00857309608112399,0.0123727767754248
"SA",-2,-0.0106780707758774,0.013285433945597
"SA",0,-0.0191988461931539,0.00990497912563102
"SA",1,0.00356487102630506,0.0146043920076316
"SA",2,0.00332414169599543,0.0113449912068634
"SA",3,0.00850964375858102,0.0143852623729457
"SA",4,0.00644580471397852,0.0140351828744258
"SA",5,-0.000588326536318003,0.0157445334195135
"Gardner",-6,0.000576039960978204,0.000780067112716191
"Gardner",-5,-0.00421262393886891,0.00447219142530514
"Gardner",-4,-0.00939253269971293,0.00549959202511376
"Gardner",-3,0.00413229355200308,0.00541647502643446
"Gardner",-2,-0.00118661717521082,0.00468514717334951
"Gardner",0,-0.00980843131802666,0.00677533505824464
"Gardner",1,0.00909618013263485,0.00852537277237769
"Gardner",2,0.00429636888939696,0.00776234626805884
"Gardner",3,0.00839634630638842,0.00804199706445044
"Gardner",4,0.013114693895018,0.00937313790914495
"Gardner",5,-0.00842214113405078,0.00972738622924685
