"treated","untreated","estimate","weight","type"
1958,1957,0.0129757628996737,0.00116160882822709,"Later vs Earlier Treated"
1955,1957,0.0571702207310654,0.0116160882822709,"Earlier vs Later Treated"
1956,1957,0.00319873969062003,0.00609844634819225,"Earlier vs Later Treated"
1951,1957,0.0126908744174397,0.0278786118774503,"Earlier vs Later Treated"
1957,99999,-0.0265441530788111,0.434441701756933,"Treated vs Untreated"
1958,99999,-0.0061841144479031,0.113547262959198,"Treated vs Untreated"
1955,99999,0.0335048090204622,0.098736750399303,"Treated vs Untreated"
1956,99999,-0.0303711722421537,0.0777551909394511,"Treated vs Untreated"
1951,99999,0.00566357038583959,0.157978800638885,"Treated vs Untreated"
1957,1958,-0.00940602629331574,0.0255553942209961,"Earlier vs Later Treated"
1955,1958,0.0346916343379505,0.00871206621170321,"Earlier vs Later Treated"
1956,1958,-0.0215735572361928,0.00609844634819225,"Earlier vs Later Treated"
1951,1958,0.00806146265063733,0.0162625235951793,"Earlier vs Later Treated"
1957,1955,0.0120324138958797,0.00116160882822709,"Later vs Earlier Treated"
1958,1955,0.00885470792233006,0.000435603310585161,"Later vs Earlier Treated"
1956,1955,-0.0231468375633934,0.00010890082764629,"Later vs Earlier Treated"
1951,1955,-0.000710519340382239,0.00232321765645419,"Earlier vs Later Treated"
1957,1956,0.0190298452976167,0.000580804414113547,"Later vs Earlier Treated"
1958,1956,0.0195824042598833,0.000290402207056774,"Later vs Earlier Treated"
1955,1956,0.0425887959415049,0.000726005517641934,"Earlier vs Later Treated"
1951,1956,0.0232120262270628,0.00290402207056774,"Earlier vs Later Treated"
1957,1951,-0.0178165604978552,0.00348482648468128,"Later vs Earlier Treated"
1958,1951,0.0104375631307276,0.00101640772469871,"Later vs Earlier Treated"
1955,1951,0.0392361036807118,0.000580804414113547,"Later vs Earlier Treated"
1956,1951,-0.0126313366062996,0.000544504138231451,"Later vs Earlier Treated"
