"id_artigo","grupo","beta_twfe","se_twfe","beta_twfe_no_ctrls","se_twfe_no_ctrls","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic","att_cs_nt_with_ctrls","se_cs_nt_with_ctrls","att_cs_nt_with_ctrls_dyn","se_cs_nt_with_ctrls_dyn","cs_nt_with_ctrls_status","att_cs_nyt_with_ctrls","se_cs_nyt_with_ctrls","att_cs_nyt_with_ctrls_dyn","se_cs_nyt_with_ctrls_dyn","cs_nyt_with_ctrls_status"
"Rossin-Slater (2017)","escalonada_controles",-0.0285386336405328,0.0075655819445946,-0.0350672344334259,0.00863472621392397,-0.00258725148789525,0.0137513226389717,-0.0024257182483294,0.0157103473743399,-0.000359405802617554,0.0131719064359641,0.0101924856118926,0.0106964672248632,-0.00134063619826942,0.0123492692791008,0.00461385016256077,0.00927382833379138,0,NA,0,NA,"OK",0,NA,0,NA,"OK"
