"estimator","time","coef","se"
"TWFE",-6,0.0269744164484028,0.0174449720722622
"TWFE",-5,0.00964040095520412,0.0201059426532448
"TWFE",-4,0.0180496765416859,0.0153219927709475
"TWFE",-3,0.0207204000955095,0.012964029068578
"TWFE",-2,0.0140775019777699,0.0132916043944413
"TWFE",-1,0,0
"TWFE",0,-0.0179500987015883,0.0151597074931452
"TWFE",1,-0.0201470281775375,0.0108657595540299
"TWFE",2,-0.0123982415832674,0.0117275605262361
"TWFE",3,-0.00771321679321074,0.0157920454895148
"TWFE",4,-0.0122768423800724,0.0137148972699559
"TWFE",5,0.00675102266525285,0.0140044717666025
"CS-NT",-6,0.0227090486690876,0.0300458390154109
"CS-NT",-5,-0.0432117242934377,0.0268588992279299
"CS-NT",-4,0.0131842692226244,0.0229641235530098
"CS-NT",-3,0.0124672267614767,0.0169437778308733
"CS-NT",-2,0.0244806280275635,0.0168341255062204
"CS-NT",-1,0,NA
"CS-NT",0,-0.00936848293123368,0.0194333359960157
"CS-NT",1,-0.00813548606905737,0.0172229826290852
"CS-NT",2,0.0139604647617568,0.0312693600415846
"CS-NT",3,0.00693685249037179,0.0180277330551598
"CS-NT",4,0.003196542805497,0.0362338335005856
"CS-NT",5,-0.00677881008584413,0.0380834907295185
"CS-NYT",-6,0.0382146701258205,0.0338714705928063
"CS-NYT",-5,-0.0240985671204549,0.0259326470992081
"CS-NYT",-4,0.021775517817572,0.0179052641560144
"CS-NYT",-3,0.0213492476812363,0.0183499454867935
"CS-NYT",-2,0.0380218362167897,0.0178792154348665
"CS-NYT",-1,0,NA
"CS-NYT",0,-0.00971543547783102,0.0210003054406132
"CS-NYT",1,-0.00399361138726219,0.0157729309130674
"CS-NYT",2,0.0121364050869105,0.0221766027059729
"CS-NYT",3,0.00257452940006482,0.0202329630833405
"CS-NYT",4,-0.00420933939016033,0.0372204143038148
"CS-NYT",5,-0.0170391585482522,0.0322261627244747
"Gardner",-6,0.00430490555266217,0.00331489092187203
"Gardner",-5,-0.0137035348172986,0.00922392403881185
"Gardner",-4,-0.00524037059738407,0.00886365673553122
"Gardner",-3,0.006387896664956,0.00596464642899739
"Gardner",-2,0.00893289418359632,0.00664017590854511
"Gardner",0,-0.0218361353353109,0.0143725117458646
"Gardner",1,-0.0231103082648867,0.0134547464287037
"Gardner",2,-0.0142649233235263,0.0255071741559971
"Gardner",3,-0.00824348074747493,0.0146533918578193
"Gardner",4,-0.038319394835324,0.0356554620630982
"Gardner",5,-0.116055758968201,0.0497980743363767
