"estimator","time","coef","se"
"TWFE",-7,-0.0444443462016558,0.0436384396863196
"TWFE",-6,-0.0595462309911925,0.0390049456449268
"TWFE",-5,-0.047852953234553,0.0322579655004418
"TWFE",-4,-0.0360720994820857,0.0234541410677846
"TWFE",-3,-0.0324449056407158,0.0180246961023407
"TWFE",-2,-0.0326908180619839,0.0130047051283296
"TWFE",-1,0,0
"TWFE",0,0.111655384069374,0.0160848100270998
"TWFE",1,0.162094483466725,0.0205466483403124
"TWFE",2,0.179996946907794,0.0275562009196565
"TWFE",3,0.170029932365399,0.0341652687465867
"TWFE",4,0.187765425014584,0.0351975227819865
"TWFE",5,0.208532691169887,0.0394707625357801
"TWFE",6,0.214546281636816,0.0472874870543058
"CS-NT",-7,-0.0642447861631007,0.044447528665434
"CS-NT",-6,-0.0423014173673686,0.0404433827921979
"CS-NT",-5,-0.0312604119927671,0.0331085875110338
"CS-NT",-4,-0.0402130342945422,0.0228874551157082
"CS-NT",-3,-0.0541425554377604,0.0170400953417028
"CS-NT",-2,-0.0399883070938288,0.0109073700102726
"CS-NT",-1,0,NA
"CS-NT",0,0.129085994785112,0.0122275059939487
"CS-NT",1,0.164481349976672,0.0168093103025031
"CS-NT",2,0.17535590273217,0.0244996371316153
"CS-NT",3,0.164141378516996,0.0320335190438292
"CS-NT",4,0.175490681568941,0.0399438364381235
"CS-NT",5,0.164453933076475,0.0408425636157495
"CS-NT",6,0.258294209756118,0.031417064788387
"CS-NYT",-7,-0.0306420272533367,0.0493108955201961
"CS-NYT",-6,-0.0213350813436653,0.0336762190100603
"CS-NYT",-5,-0.0120480515481028,0.0268255676983313
"CS-NYT",-4,-0.0108646285299496,0.0237502281400035
"CS-NYT",-3,-0.0284867703154144,0.0192095988586871
"CS-NYT",-2,-0.0328629965598716,0.00997143620197396
"CS-NYT",-1,0,NA
"CS-NYT",0,0.104271335392925,0.0111643310986561
"CS-NYT",1,0.117578818010871,0.020594025939464
"CS-NYT",2,0.100552964388712,0.025671249322981
"CS-NYT",3,0.0586544375015087,0.0387310809220293
"CS-NYT",4,0.0883492731629515,0.0335931701770821
"CS-NYT",5,0.0817604836746592,0.0333744652482444
"CS-NYT",6,0.181644347569526,0.0549897548553028
"SA",-7,0.00745127206393246,0.0344627826741107
"SA",-6,0.00235844034439495,0.0307437254602119
"SA",-5,-0.00409861848457744,0.0241412343935115
"SA",-4,-0.00876953904095095,0.0170930979560758
"SA",-3,-0.018069333949497,0.0136192451156028
"SA",-2,-0.0311084457585361,0.00976211429218117
"SA",0,0.112555236783648,0.0157217272090954
"SA",1,0.142057533993916,0.0174738592821185
"SA",2,0.143044793696978,0.0239752491413981
"SA",3,0.128589751271534,0.0297486079754546
"SA",4,0.142797407511132,0.0265983022094344
"SA",5,0.134827780927517,0.022008276071743
"SA",6,0.173375298663013,0.0275092005270741
"Gardner",-7,0.0127196143642501,0.0109920760243783
"Gardner",-6,-0.0127200350599736,0.00985063208153761
"Gardner",-5,-0.00707368217816431,0.015600822148704
"Gardner",-4,-0.00168270706030393,0.00772736444732498
"Gardner",-3,-0.0056750100739413,0.00772758267207685
"Gardner",-2,-0.0120283988195326,0.0056519036312796
"Gardner",0,0.133519585219671,0.0214114829856553
"Gardner",1,0.166034102861257,0.023560591737078
"Gardner",2,0.168353937671345,0.0274445268037199
"Gardner",3,0.139474406926324,0.0292277407511723
"Gardner",4,0.157000173057212,0.0244625449128903
"Gardner",5,0.145871939525109,0.0433189661658814
"Gardner",6,0.0720260716981279,0.0403717483200014
