"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Arthi, Beach & Hanlon (2022)","unica_sem_controles",2.19350069864194,0.463496508539381,2.2417723971972,0.430390764048418,NA,NA,2.2417723971972,0.416142221697772,2.2417723971972,0.383178774588157,NA,NA,NA,NA
