"estimator","time","coef","se"
"TWFE",-6,1.27428838235749,0.665800156084877
"TWFE",-5,0.522037748692882,0.540110426545876
"TWFE",-4,0.268482289801566,0.457693775880455
"TWFE",-3,-0.103315715021952,0.385117952252371
"TWFE",-2,-0.117092280926057,0.275588831009153
"TWFE",-1,0,0
"TWFE",0,-0.121177231033252,0.229447525078598
"TWFE",1,-0.453757057530002,0.361658918532532
"TWFE",2,-0.768345983809732,0.428820092979755
"TWFE",3,-1.05646079387084,0.476041680089252
"TWFE",4,-1.2806944843868,0.543072904494571
"TWFE",5,-1.7866629205064,0.737889646632292
"CS-NT",-6,2.63016176448811,0.730469421437633
"CS-NT",-5,1.70398308613829,0.653228495628202
"CS-NT",-4,1.36836584632251,0.567990932719796
"CS-NT",-3,0.519264392315235,0.450115410419327
"CS-NT",-2,0.0116700782050691,0.345325846997751
"CS-NT",-1,0,NA
"CS-NT",0,-0.296237873653943,0.262613945545906
"CS-NT",1,-0.953602388915652,0.385394772899655
"CS-NT",2,-1.11875706502058,0.447282151711132
"CS-NT",3,-1.17553683343586,0.577527969558002
"CS-NT",4,-1.21857403027286,0.61730329705216
"CS-NT",5,-1.4863785089394,0.670587807906021
"CS-NYT",-6,2.60403793992555,0.800264085534515
"CS-NYT",-5,1.68157731227198,0.689244629960078
"CS-NYT",-4,1.34748184322847,0.557469322722824
"CS-NYT",-3,0.503883787141564,0.480961687825569
"CS-NYT",-2,0.00400124862355594,0.357547940509219
"CS-NYT",-1,0,NA
"CS-NYT",0,-0.285534797851448,0.265176106890127
"CS-NYT",1,-0.934289925217283,0.402882757987165
"CS-NYT",2,-1.09412013596727,0.484488026425415
"CS-NYT",3,-1.14754725605614,0.560700486348086
"CS-NYT",4,-1.18878194803436,0.661864106305231
"CS-NYT",5,-1.45986171270393,0.647592984936656
"SA",-6,1.14544263336478,0.655857659377544
"SA",-5,0.476859082567675,0.517488410888995
"SA",-4,0.262812674784174,0.438065312713677
"SA",-3,-0.12293478916934,0.373261280578673
"SA",-2,-0.133576269717934,0.268864409946195
"SA",0,-0.150844222479244,0.210006843622572
"SA",1,-0.487601876435559,0.344725074132051
"SA",2,-0.803672827417835,0.403683647677688
"SA",3,-1.09165784442242,0.452131877674552
"SA",4,-1.30652572788832,0.523096714921282
"SA",5,-1.421073178027,0.545915263718579
"Gardner",-6,0.92814888513229,0.365182651970288
"Gardner",-5,0.255254626167781,0.240797668810705
"Gardner",-4,0.070565372446712,0.175658597679544
"Gardner",-3,-0.405129331470711,0.193066269599721
"Gardner",-2,-0.414871194647676,0.242069382663713
"Gardner",0,-0.555141138657364,0.3817547576236
"Gardner",1,-0.825504336696581,0.478912361913048
"Gardner",2,-1.15493865694201,0.508454458205604
"Gardner",3,-1.39019790103222,0.565016595358976
"Gardner",4,-1.56842908501491,0.606318299321174
"Gardner",5,-1.84758815191793,1.04283060839581
