"id_artigo","grupo","beta_twfe","se_twfe","beta_twfe_no_ctrls","se_twfe_no_ctrls","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic","att_cs_nt_with_ctrls","se_cs_nt_with_ctrls","att_cs_nt_with_ctrls_dyn","se_cs_nt_with_ctrls_dyn","cs_nt_with_ctrls_status","att_cs_nyt_with_ctrls","se_cs_nyt_with_ctrls","att_cs_nyt_with_ctrls_dyn","se_cs_nyt_with_ctrls_dyn","cs_nyt_with_ctrls_status"
"Brodeur, Yousaf (2020)","escalonada_sem_controles",-1.34792178014962,0.522946967649893,-1.34792178014962,0.522946967649893,-1.54605032548229,0.63460917047885,-1.53223994344891,0.590269432182467,-1.27603718064916,0.708316978936434,-0.923090527175429,1.09037867139212,-1.25746230126041,0.692567975870144,-0.909905500363304,1.01254484881029,NA,NA,NA,NA,"N/A_no_twfe_controls",NA,NA,NA,NA,"N/A_no_twfe_controls"
