"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Clemens (2015)","unica_controles",-0.0961699256445425,0.00973755408157843,-0.124292091513902,0.0173280640482916,NA,NA,-0.124292091513902,0.0178401493261848,-0.124292091513902,0.017519497304999,NA,NA,NA,NA
