"treated","untreated","estimate","weight","type"
104,99999,-0.00473312527673062,0.280140070035018,"Treated vs Untreated"
105,99999,-0.00133735309083933,0.354552276138069,"Treated vs Untreated"
107,99999,-0.00249160494316704,0.0962981490745373,"Treated vs Untreated"
102,99999,-0.00112850249611912,0.157578789394697,"Treated vs Untreated"
105,104,0.00410203894393312,0.00225112556278139,"Later vs Earlier Treated"
107,104,-0.00170757963011663,0.00150075037518759,"Later vs Earlier Treated"
102,104,-0.000699209825446216,0.00300150075037519,"Earlier vs Later Treated"
104,105,-0.00059836117240291,0.00600300150075038,"Earlier vs Later Treated"
107,105,-0.00177359006678066,0.00150075037518759,"Later vs Earlier Treated"
102,105,0.000247685031758413,0.00675337668834417,"Earlier vs Later Treated"
104,96,-0.00544423051178454,0.016008004002001,"Later vs Always Treated"
105,96,-0.00203069761671401,0.0202601300650325,"Later vs Always Treated"
107,96,-0.00431585244157096,0.00550275137568784,"Later vs Always Treated"
102,96,-0.00171429058536887,0.00900450225112556,"Later vs Always Treated"
104,107,-0.00270023002910118,0.0120060030015007,"Earlier vs Later Treated"
105,107,0.00104427604970556,0.0135067533766883,"Earlier vs Later Treated"
102,107,-0.000111345884700618,0.00750375187593797,"Earlier vs Later Treated"
104,102,-0.00440752576105297,0.00200100050025012,"Later vs Earlier Treated"
105,102,-9.37878050737909e-05,0.00337668834417209,"Later vs Earlier Treated"
107,102,-0.00350252110511064,0.00125062531265633,"Later vs Earlier Treated"
