"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Jayachandran et al. (2010)","unica_controles",-0.281137657039284,0.1075973263312,-0.333230450499319,0.0259629344076762,NA,NA,-0.333230450499319,0.0266132974504359,-0.333230450499319,0.0278288774572406,NA,NA,NA,NA
