"estimator","time","coef","se"
"TWFE",-6,-9.8196187004894,81.933792558393
"TWFE",-5,-10.9059427623761,32.8222018347628
"TWFE",-4,14.94093737596,32.5637693623917
"TWFE",-3,23.1308982878983,22.3557479968918
"TWFE",-2,16.8389642239092,44.6549685541329
"TWFE",-1,0,0
"TWFE",0,-11.5784837020914,40.3707891723533
"TWFE",1,40.638408381487,35.0471977769988
"TWFE",2,-0.752029170113104,33.3868507077723
"TWFE",3,-34.063586585428,28.2999546447847
"TWFE",4,-44.3661086342976,27.9354642076279
"TWFE",5,-95.7436200302756,46.8343320760418
"CS-NT",-6,19.0231785200798,39.3445496022993
"CS-NT",-5,-13.6345366314353,30.2361671866599
"CS-NT",-4,2.58759551054904,28.145632492294
"CS-NT",-3,18.8202887269876,23.3943854230457
"CS-NT",-2,12.3426179608586,45.046608159365
"CS-NT",-1,0,NA
"CS-NT",0,-17.0933176136364,46.8935097508579
"CS-NT",1,52.8548847853535,45.6933568723265
"CS-NT",2,17.9045921942641,33.117141700506
"CS-NT",3,-14.0556083754209,27.3366500599993
"CS-NT",4,0.752794384057966,31.3168579466864
"CS-NT",5,-27.2313871384297,28.4435260009529
"CS-NYT",-6,31.8161256439593,40.5227390159503
"CS-NYT",-5,-9.27744579157085,29.1386468198838
"CS-NYT",-4,7.82162162042343,29.4182649923474
"CS-NYT",-3,25.160352906664,22.4502682256652
"CS-NYT",-2,11.8183080644118,47.0923485346694
"CS-NYT",-1,0,NA
"CS-NYT",0,-17.6607935504416,45.5525709737231
"CS-NYT",1,50.7986464964304,42.40204835464
"CS-NYT",2,10.1160122253521,34.5274702008643
"CS-NYT",3,-20.1236464159598,26.5082409204083
"CS-NYT",4,-2.76456273257496,28.2986798058853
"CS-NYT",5,-27.2400207524798,30.1294410463631
"SA",-6,18.9997312775948,42.3488339997615
"SA",-5,-14.835768726784,31.6740034402691
"SA",-4,3.77139090935183,28.8262461673386
"SA",-3,17.9589815878111,21.7602252610977
"SA",-2,13.5784485958766,44.3449470502579
"SA",0,-12.5921190830862,41.0966764404337
"SA",1,47.8661849921575,37.5060843457364
"SA",2,18.8205937570077,36.3059107290612
"SA",3,-9.27470899275139,25.1965388487731
"SA",4,6.36515452888161,27.1190515974313
"SA",5,-21.3639197142528,27.7541252562871
"Gardner",-6,-2.56010516678832,11.1544867559685
"Gardner",-5,-5.37121041198931,40.9628880049447
"Gardner",-4,10.425273100708,33.9216141551855
"Gardner",-3,24.0825798085528,46.5035799616243
"Gardner",-2,14.9553368594371,44.3218208925771
"Gardner",0,-15.1607637542791,55.9282266402513
"Gardner",1,40.1043177281226,62.7897400926327
"Gardner",2,2.16902051836338,59.0547576862441
"Gardner",3,-27.5446253671301,64.624877091663
"Gardner",4,-24.5475359255531,61.2348568103143
"Gardner",5,-69.3428530634886,79.1652297613548
