"estimator","target","Mbar","lb","ub"
"TWFE","first",0,0.490994889706399,0.844069866573922
"TWFE","first",0.25,0.465249839309809,0.869814916970512
"TWFE","first",0.5,0.439504788913219,0.884526374339992
"TWFE","first",0.75,0.410081874174258,0.884526374339992
"TWFE","first",1,0.376981095092928,0.906593560394212
"TWFE","first",1.25,0.340202451669228,0.928660746448433
"TWFE","first",1.5,0.299745943903158,0.958083661187393
"TWFE","first",1.75,0.259289436137087,0.991184440268723
"TWFE","first",2,0.218832928371017,1.02796308369242
"CS-NT","first",0,0.535626640212674,0.811254142072777
"CS-NT","first",0.25,0.518577516386276,0.831144786536908
"CS-NT","first",0.5,0.498686871922145,0.851035431001039
"CS-NT","first",0.75,0.475954706820281,0.873767596102903
"CS-NT","first",1,0.453222541718416,0.896499761204767
"CS-NT","first",1.25,0.430490376616552,0.919231926306631
"CS-NT","first",1.5,0.402075170239222,0.944805612046228
"CS-NT","first",1.75,0.376501484499625,0.973220818423559
"CS-NT","first",2,0.348086278122295,1.00163602480089
"TWFE","avg",0,0.518792081590777,0.812621225146616
"TWFE","avg",0.25,0.393302551530471,0.855471308581843
"TWFE","avg",0.5,0.258630860734046,0.953414356433788
"TWFE","avg",0.75,0.108655568710753,1.09114676747559
"TWFE","avg",1,-0.0413197233125397,1.23806133925351
"TWFE","avg",1.25,-0.191295015335832,1.3880366312768
"TWFE","avg",1.5,-0.344331027604498,1.52882976256397
"TWFE","avg",1.75,-0.497367039873164,1.52882976256397
"TWFE","avg",2,-0.65040305214183,1.52882976256397
"CS-NT","avg",0,0.576292249161555,0.704670693895219
"CS-NT","avg",0.25,0.495879377185524,0.704670693895219
"CS-NT","avg",0.5,0.385840710270955,0.704670693895219
"CS-NT","avg",0.75,0.270159034796665,0.704670693895219
"CS-NT","avg",1,0.151655855042514,0.704670693895219
"CS-NT","avg",1.25,0.0317419231484333,0.704670693895219
"CS-NT","avg",1.5,-0.088172008745648,0.704670693895219
"CS-NT","avg",1.75,-0.208085940639729,0.704670693895219
"CS-NT","avg",2,-0.327999872533811,0.704670693895219
"TWFE","peak",0,0.580034264288541,0.862055936649386
"TWFE","peak",0.25,0.37942090972258,0.931834494759286
"TWFE","peak",0.5,0.167177795471635,1.08592881058531
"TWFE","peak",0.75,-0.0508801986218019,1.30107936475751
"TWFE","peak",1,-0.271845632636484,1.45226624066229
"TWFE","peak",1.25,-0.489903626729921,1.45226624066229
"TWFE","peak",1.5,-0.707961620823358,1.45226624066229
"TWFE","peak",1.75,-0.92892705483804,1.45226624066229
"TWFE","peak",2,-1.14698504893148,1.45226624066229
"CS-NT","peak",0,0.558150163169855,0.896209567991975
"CS-NT","peak",0.25,0.45954950343007,0.99481022773176
"CS-NT","peak",0.5,0.31869141808752,1.13214686094075
"CS-NT","peak",0.75,0.163747524210714,1.29061220695112
"CS-NT","peak",1,-0.00176072606678201,1.45259900509505
"CS-NT","peak",1.25,-0.167268976344278,1.62162870750611
"CS-NT","peak",1.5,-0.336298678755339,1.75896534071509
"CS-NT","peak",1.75,-0.505328381166399,1.75896534071509
"CS-NT","peak",2,-0.674358083577459,1.75896534071509
