"estimator","time","coef","se"
"TWFE",-6,-0.0209244414749631,0.0480458302350164
"TWFE",-5,-0.00858542829225306,0.0461159033529519
"TWFE",-4,0.0458315839578968,0.0162261771030076
"TWFE",-3,0.0417945792037677,0.0111101742245114
"TWFE",-2,0.0100934366469247,0.00591031614962694
"TWFE",-1,0,0
"TWFE",0,0.623105524077305,0.0734859907380947
"TWFE",1,0.648241930789104,0.0751550117433365
"TWFE",2,0.640892068248935,0.082317795090448
"TWFE",3,0.671242990957391,0.0696637921089899
"TWFE",4,0.719943787202544,0.0561323946906276
"TWFE",5,0.769852158311367,0.0688451484250861
"CS-NT",-6,-0.0226458898994359,0.0314958963437175
"CS-NT",-5,-0.0179366846679092,0.0252977947900345
"CS-NT",-4,0.032979668116526,0.0157837545956195
"CS-NT",-3,0.0350369345793607,0.00804767944843976
"CS-NT",-2,0.0124060408638998,0.00355762894393302
"CS-NT",-1,0,NA
"CS-NT",0,0.638996959908324,0.0363983505353433
"CS-NT",1,0.670075383904745,0.0399402363809268
"CS-NT",2,0.650515212223555,0.0421618239218125
"CS-NT",3,0.691716727897685,0.0371045518711437
"CS-NT",4,0.736944625933056,0.037662070741134
"CS-NT",5,0.620692239165982,0.0573081054730017
"SA",-6,0.00294809275955124,0.0430082932777597
"SA",-5,0.00183383625539154,0.036200972203121
"SA",-4,0.0492313685843001,0.0165032886143506
"SA",-3,0.0443708575445721,0.0107462126626977
"SA",-2,0.0165267645144815,0.00390971062775619
"SA",0,0.631836456524097,0.0531599788435515
"SA",1,0.663993096918644,0.0573700641725323
"SA",2,0.650751191987624,0.0655209810942232
"SA",3,0.683930467491364,0.0635424698015788
"SA",4,0.727888889319983,0.0446112138601548
"SA",5,0.602815139246172,0.0702184919178998
"Gardner",-6,-0.00744487746906663,0.0219239128049356
"Gardner",-5,-0.0240575859264363,0.0226612776017829
"Gardner",-4,0.0317823823271766,0.016896055576124
"Gardner",-3,0.0269215910392968,0.0214339469521185
"Gardner",-2,-0.000274532032069416,0.0220461697568629
"Gardner",0,0.616321688645509,0.0728357217692335
"Gardner",1,0.650479665172396,0.0701962491890411
"Gardner",2,0.639587157836366,0.0796350994645729
"Gardner",3,0.672431095204776,0.0687804975307387
"Gardner",4,0.719263885807776,0.0470005150276705
"Gardner",5,0.706119683995507,0.0503433706816328
