"treated","untreated","estimate","weight","type"
2015,99999,-0.0350407164708197,0.0795867076235688,"Treated vs Untreated"
2002,99999,8.13537960266051e-05,0.0742809271153309,"Treated vs Untreated"
2014,99999,0.0366068087194747,0.0742809271153309,"Treated vs Untreated"
2008,99999,0.0359975773489242,0.169784976263613,"Treated vs Untreated"
2005,99999,0.00632680894581566,0.145908963976543,"Treated vs Untreated"
2006,99999,0.0235441031150309,0.159173415247138,"Treated vs Untreated"
2013,99999,0.0845606039684847,0.103462719910639,"Treated vs Untreated"
2015,2000,-0.0381578816875534,0.0104719352136275,"Later vs Always Treated"
2002,2000,-0.0107187063849448,0.00977380619938565,"Later vs Always Treated"
2014,2000,0.0130460745569379,0.00977380619938565,"Later vs Always Treated"
2008,2000,0.0220094876174015,0.0223401284557386,"Later vs Always Treated"
2005,2000,-0.00954025661834746,0.0191985478916504,"Later vs Always Treated"
2006,2000,0.00887063664749088,0.020943870427255,"Later vs Always Treated"
2013,2000,0.0623419078956445,0.0136135157777157,"Later vs Always Treated"
2002,2015,0.00411022606139495,0.00363027087405753,"Earlier vs Later Treated"
2014,2015,0.0904194231100701,0.00195476123987713,"Earlier vs Later Treated"
2008,2015,0.027302242501479,0.00781904495950852,"Earlier vs Later Treated"
2005,2015,-0.0015160651240289,0.00698129014241832,"Earlier vs Later Treated"
2006,2015,0.0342778193859734,0.00753979335381179,"Earlier vs Later Treated"
2013,2015,0.07181747348879,0.00363027087405753,"Earlier vs Later Treated"
2015,2002,-0.163072087737796,0.00181513543702876,"Later vs Earlier Treated"
2014,2002,-0.0536337753506482,0.0016755096341804,"Later vs Earlier Treated"
2008,2002,0.00686237247452437,0.00335101926836079,"Later vs Earlier Treated"
2005,2002,0.012902723675747,0.00230382574699805,"Later vs Earlier Treated"
2006,2002,0.00787196841470084,0.00279251605696733,"Later vs Earlier Treated"
2013,2002,0.00157413208746,0.00230382574699805,"Later vs Earlier Treated"
2015,2014,0.037188970385486,0.000139625802848366,"Later vs Earlier Treated"
2002,2014,-0.0190882409434637,0.0016755096341804,"Earlier vs Later Treated"
2008,2014,0.00862683397494834,0.00335101926836079,"Earlier vs Later Treated"
2005,2014,-0.00810617091646053,0.00314158056408824,"Earlier vs Later Treated"
2006,2014,0.0280074415302928,0.00335101926836079,"Earlier vs Later Treated"
2013,2014,-0.0055196456041443,0.000907567718514382,"Earlier vs Later Treated"
2015,2008,-0.110948450623579,0.000977380619938565,"Later vs Earlier Treated"
2002,2008,-0.0127448101862756,0.000837754817090198,"Earlier vs Later Treated"
2014,2008,-0.0392405621844989,0.000837754817090198,"Later vs Earlier Treated"
2005,2008,-0.00670769633141213,0.00104719352136275,"Earlier vs Later Treated"
2006,2008,0.0163338338788619,0.000837754817090198,"Earlier vs Later Treated"
2013,2008,-0.0116543107589342,0.00104719352136275,"Later vs Earlier Treated"
2015,2005,-0.117914119211326,0.00139625802848366,"Later vs Earlier Treated"
2002,2005,0.0292408907310384,0.000418877408545099,"Earlier vs Later Treated"
2014,2005,0.000918399633188856,0.0012566322256353,"Later vs Earlier Treated"
2008,2005,0.0278662516966655,0.0016755096341804,"Later vs Earlier Treated"
2006,2005,0.0113387237723499,0.000698129014241832,"Later vs Earlier Treated"
2013,2005,0.0575307437105235,0.0016755096341804,"Later vs Earlier Treated"
2015,2006,0.0285272548529626,0.0012566322256353,"Later vs Earlier Treated"
2002,2006,-0.022004815245693,0.000558503211393466,"Earlier vs Later Treated"
2014,2006,0.0748891950763121,0.00111700642278693,"Later vs Earlier Treated"
2008,2006,0.0419971589317178,0.00111700642278693,"Later vs Earlier Treated"
2005,2006,-0.00902855121761968,0.000349064507120916,"Earlier vs Later Treated"
2013,2006,0.112984818945734,0.00146607092990785,"Later vs Earlier Treated"
2015,2013,-0.134897450791752,0.000279251605696733,"Later vs Earlier Treated"
2002,2013,-0.0064290414035019,0.00153588383133203,"Earlier vs Later Treated"
2014,2013,-0.0727559423514903,0.000139625802848366,"Later vs Earlier Treated"
2008,2013,-0.012244689357878,0.00279251605696733,"Earlier vs Later Treated"
2005,2013,-0.00177938199300382,0.00279251605696733,"Earlier vs Later Treated"
2006,2013,0.0246872386446823,0.00293214185981569,"Earlier vs Later Treated"
