"estimator","time","coef","se"
"TWFE",-5,0.00194668093312906,0.00777511917557377
"TWFE",-4,0.00630658313213559,0.00559163343881876
"TWFE",-3,0.00109312590155091,0.0102007073247633
"TWFE",-2,-0.00177773998282952,0.0075451966956552
"TWFE",-1,0,0
"TWFE",0,0.00422289599597911,0.0111914705468442
"TWFE",1,0.0313765916561759,0.014755314000525
"TWFE",2,0.0548280663342448,0.0103688767257003
"TWFE",3,0.0351748824567819,0.0221646730108918
"TWFE",4,0.0460903815954876,0.01082555267174
"CS-NT",-5,0.00137204031465035,0.00668664949523185
"CS-NT",-4,0.0151583693600776,0.00669454334045121
"CS-NT",-3,0.0088565811845536,0.0057659554859521
"CS-NT",-2,-0.00158811015909029,0.00475935026650769
"CS-NT",-1,0,NA
"CS-NT",0,0.000548981897211515,0.00493053001699136
"CS-NT",1,0.00756471176476032,0.00617625688135437
"CS-NT",2,0.0333250813637666,0.00532688783721407
"CS-NT",3,0.0454360765772925,0.00881434911607212
"CS-NT",4,0.00846205834585667,0.00755808332752722
"CS-NYT",-5,0.00394821116587568,0.00639207242372944
"CS-NYT",-4,0.0206554948210631,0.00620266643324696
"CS-NYT",-3,0.00861835501048412,0.00530288423858458
"CS-NYT",-2,0.00177273279921133,0.00468910510852019
"CS-NYT",-1,0,NA
"CS-NYT",0,-0.000138634144422164,0.00530407448224171
"CS-NYT",1,0.00575549365400912,0.00643489044932699
"CS-NYT",2,0.0351270901036758,0.00516208387397719
"CS-NYT",3,0.049600717044092,0.00635309168221764
"CS-NYT",4,0.014047301608064,0.00595897043371667
"SA",-5,0.0101949530199079,0.00508162844394034
"SA",-4,0.0221654451165056,0.00570884493853312
"SA",-3,0.0118772443645409,0.00682322677459266
"SA",-2,0.00481868779506594,0.00457203371321298
"SA",0,-0.00518167043431282,0.00554615318916902
"SA",1,0.0214976332883331,0.00545838775077224
"SA",2,0.0391999333611381,0.00727088480812059
"SA",3,0.0270600257973373,0.0104641094622664
"SA",4,0.00979599384939685,0.00613658455769206
"Gardner",-5,-0.000367943033382616,0.00126930006916858
"Gardner",-4,0.00371715356169285,0.0049959334421795
"Gardner",-3,0.00317789606741699,0.00638718865721179
"Gardner",-2,-0.000474383853247758,0.0043848680233805
"Gardner",0,-0.0109100580593776,0.0194065731883284
"Gardner",1,0.0190840548669006,0.0178860270856918
"Gardner",2,0.0407172414596765,0.00762078517640929
"Gardner",3,0.0225016458410106,0.0218166064707835
"Gardner",4,0.0185215409275766,0.00817792084144637
