"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.017252116758899,0.0257661484061479
"TWFE","first",0.25,-0.0199407583317145,0.0280066830501608
"TWFE","first",0.5,-0.0230775068333325,0.0293510038365685
"TWFE","first",0.75,-0.0271104691925556,0.0311434315517788
"TWFE","first",1,-0.0311434315517788,0.0329358592669891
"TWFE","first",1.25,-0.0360726077686071,0.0347282869821993
"TWFE","first",1.5,-0.0410017839854354,0.0369688216262122
"TWFE","first",1.75,-0.0463790671310663,0.0401055701278302
"TWFE","first",2,-0.0513082433478945,0.0450347463446585
"TWFE","avg",0,0.0108673368597991,0.0577176335442661
"TWFE","avg",0.25,0.00410543836925742,0.0620645682881858
"TWFE","avg",0.5,-0.00748638761452824,0.0722074160239982
"TWFE","avg",0.75,-0.0224591628435847,0.0866971985037303
"TWFE","avg",1,-0.03839792357129,0.102152966482111
"TWFE","avg",1.25,-0.0543366842989953,0.117608734460492
"TWFE","avg",1.5,-0.0702754450267006,0.134030487937522
"TWFE","avg",1.75,-0.0866971985037303,0.149969248665227
"TWFE","avg",2,-0.10311895198076,0.166391002142257
"TWFE","peak",0,0.0346667149788177,0.0749382281877438
"TWFE","peak",0.25,0.0271936506720067,0.0799202710589511
"TWFE","peak",0.5,0.0147385434939884,0.0915450377584349
"TWFE","peak",0.75,-0.000622755358900939,0.106491166372057
"TWFE","peak",1,-0.0163992244510575,0.122267635464213
"TWFE","peak",1.25,-0.0325908637824814,0.13804410455637
"TWFE","peak",1.5,-0.0487825031139052,0.154235743887794
"TWFE","peak",1.75,-0.0649741424453291,0.170427383219218
"TWFE","peak",2,-0.081165781776753,0.186619022550642
"CS-NYT","first",0,-0.0269436819500989,0.0263881421160762
"CS-NYT","first",0.25,-0.0297213811202122,0.0297213811202122
"CS-NYT","first",0.5,-0.0336101599583708,0.0336101599583707
"CS-NYT","first",0.75,-0.0391655582985974,0.0391655582985974
"CS-NYT","first",1,-0.0452764964728466,0.0458320363068692
"CS-NYT","first",1.25,-0.0524985143151412,0.0530540541491638
"CS-NYT","first",1.5,-0.0608316118254811,0.0613871516595036
"CS-NYT","first",1.75,-0.0691647093358209,0.0697202491698435
"CS-NYT","first",2,-0.0774978068461608,0.0780533466801834
"CS-NYT","avg",0,-0.000222119626076739,0.0419806093285049
"CS-NYT","avg",0.25,-0.0139935364428349,0.0561962653974165
"CS-NYT","avg",0.5,-0.0375382168069699,0.080185185013705
"CS-NYT","avg",0.75,-0.0637483326840259,0.106395300890761
"CS-NYT","avg",1,-0.0899584485610818,0.132605416767817
"CS-NYT","avg",1.25,-0.116612803690291,0.159259771897026
"CS-NYT","avg",1.5,-0.143267158819501,0.185914127026236
"CS-NYT","avg",1.75,-0.16992151394871,0.212568482155445
"CS-NYT","avg",2,-0.196575869077919,0.221897506450668
"CS-NYT","peak",0,0.0156486091304819,0.0831115018263375
"CS-NYT","peak",0.25,-0.00034774686956629,0.0998033515655182
"CS-NYT","peak",0.5,-0.0309494713913976,0.13040507608735
"CS-NYT","peak",0.75,-0.0643331708697591,0.164484269304844
"CS-NYT","peak",1,-0.0998033515655182,0.19925895626147
"CS-NYT","peak",1.25,-0.135273532261277,0.234729136957229
"CS-NYT","peak",1.5,-0.170048219217904,0.270199317652988
"CS-NYT","peak",1.75,-0.205518399913663,0.305669498348747
"CS-NYT","peak",2,-0.241684074348555,0.341139679044507
