"estimator","time","coef","se"
"TWFE",-7,-2.26507291137101,15.0954166498807
"TWFE",-6,4.01698498712168,11.2612364474404
"TWFE",-5,1.72147937799751,10.9591622344019
"TWFE",-4,4.37059648433013,9.98825154598642
"TWFE",-3,-9.15744103022678,10.2646529447441
"TWFE",-2,-9.78494072873982,10.4790656832072
"TWFE",-1,0,0
"TWFE",0,-25.2314251792593,10.237421681561
"TWFE",1,-30.8255938230366,10.6171493033548
"TWFE",2,-46.1240138878518,11.5743966469998
"TWFE",3,-46.8832110126317,13.1765278741994
"TWFE",4,-58.8501473392776,12.5414728263143
"TWFE",5,-66.9557937445216,13.5574481888828
"TWFE",6,-73.8356475194504,14.0855886130402
"TWFE",7,-73.847531295737,15.5714618170936
"TWFE",8,-78.3350299805698,17.6000257466681
"TWFE",9,-72.7197966017832,19.5112635763584
"TWFE",10,-66.4161460873006,20.4955269461528
"CS-NT",-7,2.85280498034978,19.3180490353766
"CS-NT",-6,8.64625482335965,14.0458203902404
"CS-NT",-5,11.6201741595356,17.4304949330926
"CS-NT",-4,28.9298028551535,13.501870621524
"CS-NT",-3,6.81907978191429,13.7813467283157
"CS-NT",-2,-10.005370063081,11.4856220293283
"CS-NT",-1,0,NA
"CS-NT",0,-23.9436012278248,16.8346002498441
"CS-NT",1,-33.2856665637406,13.6038790394183
"CS-NT",2,-50.5445097283053,19.1873741049735
"CS-NT",3,-51.8612193154519,17.9253406011432
"CS-NT",4,-61.69540595746,18.2435310780396
"CS-NT",5,-72.3483596164651,19.4244557532727
"CS-NT",6,-73.3627643277495,19.6997034292827
"CS-NT",7,-82.0359286289105,21.6397824259899
"CS-NT",8,-79.5637274247994,23.215732056168
"CS-NT",9,-73.7532738499184,23.3520764476396
"CS-NT",10,-61.879891271474,23.5408750206728
"SA",-7,-1.81493199569065,13.5106285025635
"SA",-6,2.99706400183287,10.420624789631
"SA",-5,4.69897827060494,10.3442167340709
"SA",-4,8.66088437631542,9.8647484724638
"SA",-3,-11.3628582704502,10.0609284923635
"SA",-2,-15.6834034671205,9.17034544234823
"SA",0,-31.6683448054674,9.89340132527614
"SA",1,-38.0179921753883,10.5591462910891
"SA",2,-61.1271719406921,10.055953352857
"SA",3,-56.4521892154787,11.4379432978583
"SA",4,-71.1598721022459,11.7852473836662
"SA",5,-83.1367990934367,12.0939679383725
"SA",6,-80.2356155746984,12.9345595038383
"SA",7,-81.852853255245,13.4049292637751
"SA",8,-86.3808451526083,15.5759947009848
"SA",9,-81.6034885128582,15.3061550263629
"SA",10,-70.6805289257466,16.3814619550512
"Gardner",-7,3.10120029779231,2.84625709266179
"Gardner",-6,2.27350658819396,4.87916363020028
"Gardner",-5,0.494138902357944,5.50842087529885
"Gardner",-4,3.62971293207771,5.82991750602892
"Gardner",-3,-7.84782027416756,5.11137045777161
"Gardner",-2,-9.3494505364348,6.60953788821675
"Gardner",0,-28.0119516777346,11.2177744439378
"Gardner",1,-32.9551787136351,12.894770715695
"Gardner",2,-53.0193516414958,11.2470772209745
"Gardner",3,-55.6654005769516,11.8904953930567
"Gardner",4,-70.9207769448132,13.9515649704725
"Gardner",5,-78.7544489777178,13.0457016241785
"Gardner",6,-79.6009517353897,14.6353423325025
"Gardner",7,-80.1362152182716,15.7087205550007
"Gardner",8,-82.1004641921174,17.7991611039305
"Gardner",9,-79.750720230777,16.9160760221627
"Gardner",10,-61.5960832182596,23.9814237810659
