"id_artigo","grupo","beta_twfe","se_twfe","beta_twfe_no_ctrls","se_twfe_no_ctrls","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic","att_cs_nt_with_ctrls","se_cs_nt_with_ctrls","att_cs_nt_with_ctrls_dyn","se_cs_nt_with_ctrls_dyn","cs_nt_with_ctrls_status","att_cs_nyt_with_ctrls","se_cs_nyt_with_ctrls","att_cs_nyt_with_ctrls_dyn","se_cs_nyt_with_ctrls_dyn","cs_nyt_with_ctrls_status"
"Bailey, Goodman-Bacon (2015)","escalonada_controles",-53.2073608219238,14.837204081409,-53.2523464322222,12.6209839501303,-58.9910856173286,19.6280830186417,NA,NA,-61.4283486170356,19.0595520563928,-58.9946183866219,21.3396568936578,NA,NA,NA,NA,-6.78023645355946,27.6938849110363,7.45935797440315,45.3989584660506,"OK",NA,NA,NA,NA,"NOT_ATTEMPTED"
