"estimator","time","coef","se"
"TWFE",-37,-0.00786920866842777,0.0125386846766947
"TWFE",-36,0.0137840510709832,0.0247305735317064
"TWFE",-35,-0.00522318971172009,0.0179951139527828
"TWFE",-34,0.0358221413024857,0.0122691909701344
"TWFE",-33,0.0376107070711855,0.0129427952569043
"TWFE",-32,0.0603045331111902,0.019146182356982
"TWFE",-31,0.0755752398947047,0.0193381253973778
"TWFE",-30,0.044426145289977,0.01438602411998
"TWFE",-29,0.0965028558910586,0.0193856506709731
"TWFE",-28,0.0721210856354686,0.0147407241084982
"TWFE",-27,0.0682781545026865,0.0119184733521018
"TWFE",-26,-0.00839098730555143,0.0166764535335632
"TWFE",-25,0.00611599072850311,0.015513468024968
"TWFE",-24,-0.0313774665039768,0.0218663611031861
"TWFE",-23,0.0563835870073186,0.0203915850746427
"TWFE",-22,0.00454011602773541,0.0120191627903347
"TWFE",-21,0.0339863408834971,0.0158161221597166
"TWFE",-20,0.0224276430555195,0.0150254542235235
"TWFE",-19,0.0717478322142133,0.012313503327541
"TWFE",-18,0.0543398771651935,0.0167804426926289
"TWFE",-17,0.0624287383583138,0.0186262336567587
"TWFE",-16,0.0181839528869876,0.0196814208069653
"TWFE",-15,0.0237008622059847,0.0192412643339774
"TWFE",-14,0.0222242752394708,0.0149545069120475
"TWFE",-13,-0.0147208093821405,0.0117261622651357
"TWFE",-12,-0.0129292382352411,0.0214308320959005
"TWFE",-11,-0.0155274747872269,0.0227162575415241
"TWFE",-10,0.00144167477812118,0.0182871752715632
"TWFE",-9,0.0296566392994126,0.0160484189726869
"TWFE",-8,0.0192850889018956,0.0170041341165414
"TWFE",-7,0.0510788962801447,0.019286845921372
"TWFE",-6,0.0235060237821667,0.016466344825082
"TWFE",-5,0.0442151041172485,0.0185255557856263
"TWFE",-4,0.0165015085756881,0.0207527613515397
"TWFE",-3,0.0200125401873281,0.0156111971350135
"TWFE",-2,0.0351442895789997,0.0157910372515468
"TWFE",-1,0,0
"TWFE",0,0.0341215587813313,0.0210156073457102
"TWFE",1,0.00742834631129163,0.0157890300485593
"TWFE",2,0.0653435844991774,0.0171342104570103
"TWFE",3,0.0732788124322834,0.0170845945758294
"TWFE",4,0.0298107447211837,0.0156941264626083
"TWFE",5,0.0523763212472534,0.0151894348106464
"TWFE",6,0.0778840266422041,0.0186194440177478
"TWFE",7,0.0070697634600263,0.0190743265437492
"TWFE",8,0.0520794310765709,0.0115785464995728
"TWFE",9,0.0272100341762034,0.0141970311964388
"TWFE",10,0.0157074940446158,0.0174311689381713
"TWFE",11,0.0361954282419719,0.0162636727904158
"TWFE",12,0.0178597290495448,0.0192426314866393
"TWFE",13,0.0203131379958803,0.017735678658173
"TWFE",14,0.0414852556036518,0.0148140029289583
"TWFE",15,-0.0024401020675473,0.0120748675759871
"TWFE",16,0.0106330425917402,0.0180934131938579
"TWFE",17,0.020017057452578,0.0145867891705377
"TWFE",18,0.00535687936423912,0.0164166035434397
"TWFE",19,0.0468366761154009,0.0164957769525741
"TWFE",20,0.0128879207330845,0.0164734567469609
"TWFE",21,0.0255767731478205,0.016829067459744
"TWFE",22,-0.015691123120936,0.0195175211588504
"TWFE",23,-0.0193428161331237,0.0184853113240134
"TWFE",24,-0.0468941149724422,0.0197130588315845
"TWFE",25,-0.0332619669695609,0.0169496932761497
"TWFE",26,-0.0565540008492915,0.0162655119072056
"TWFE",27,-0.00877453899305447,0.0171237582185782
"TWFE",28,-0.0498323255055588,0.0122355666115294
"TWFE",29,-0.0116069045894944,0.0173225904015366
"TWFE",30,-0.0268649156225713,0.012757231377342
"TWFE",31,-0.0272041013515869,0.0193911518065829
"TWFE",32,-0.0444391779665763,0.0135216192362231
"TWFE",33,-0.0655472578519296,0.0187222978009054
"TWFE",34,-0.0625192159306041,0.0155755133088048
"TWFE",35,-0.0882055044676324,0.0157309803154975
"TWFE",36,-0.0892049989585706,0.0154420942558966
"CS-NT",-37,-0.00838168396100065,0.0105807081793124
"CS-NT",-36,0.0137840510708132,0.0253919757664568
"CS-NT",-35,-0.00522318971188827,0.0168326675976289
"CS-NT",-34,0.0358221413023136,0.0112370495730298
"CS-NT",-33,0.0376107070710123,0.0117262617510865
"CS-NT",-32,0.0603045331110144,0.0191479838726739
"CS-NT",-31,0.0755752398945273,0.018022878900914
"CS-NT",-30,0.0444261452898032,0.0147762856485456
"CS-NT",-29,0.0965028558908794,0.0189840621459355
"CS-NT",-28,0.0721210856352913,0.0134844548561386
"CS-NT",-27,0.0682781545025094,0.0114983045185734
"CS-NT",-26,-0.00839098730572012,0.0167369985623553
"CS-NT",-25,0.00611599072833367,0.0152123202722495
"CS-NT",-24,-0.0313774665041432,0.0205714868050964
"CS-NT",-23,0.056383587007143,0.0200121671229152
"CS-NT",-22,0.004540116027566,0.0124091045370358
"CS-NT",-21,0.033986340883324,0.0150175940136825
"CS-NT",-20,0.0224276430553478,0.0148903956770707
"CS-NT",-19,0.0717478322140361,0.011788059927995
"CS-NT",-18,0.0543398771650182,0.0160771887288687
"CS-NT",-17,0.0624287383581371,0.0182612605505502
"CS-NT",-16,0.018183952886817,0.0199311558127935
"CS-NT",-15,0.0237008622058131,0.0209966754449485
"CS-NT",-14,0.0222242752393002,0.0155845961454759
"CS-NT",-13,-0.014720809382306,0.0124095423399279
"CS-NT",-12,-0.0129292382354068,0.0202710996486531
"CS-NT",-11,-0.0155274747873929,0.0199521294150062
"CS-NT",-10,0.00144167477795214,0.017791528381686
"CS-NT",-9,0.0296566392992415,0.015916995025087
"CS-NT",-8,0.0192850889017259,0.0176301727751265
"CS-NT",-7,0.0510788962799725,0.0195756505278129
"CS-NT",-6,0.0235060237819951,0.0159363410541447
"CS-NT",-5,0.0442151041170762,0.0174836319643825
"CS-NT",-4,0.016501508575517,0.0221782487775155
"CS-NT",-3,0.0200125401871563,0.0157742320255234
"CS-NT",-2,0.0351442895788287,0.0152064077028819
"CS-NT",-1,0,NA
"CS-NT",0,0.0341215587811597,0.0208768028840035
"CS-NT",1,0.00742834631112398,0.0135953338384381
"CS-NT",2,0.0653435844990032,0.0157951576654779
"CS-NT",3,0.0732788124321077,0.0158222337496947
"CS-NT",4,0.0298107447210121,0.0153897030063162
"CS-NT",5,0.0523763212470799,0.014881698103789
"CS-NT",6,0.0778840266420283,0.0173728119776873
"CS-NT",7,0.00706976345985728,0.0178517034862219
"CS-NT",8,0.0520794310763976,0.0116771107166622
"CS-NT",9,0.0272100341760321,0.0132869454525074
"CS-NT",10,0.0157074940444468,0.0162563718899002
"CS-NT",11,0.0361954282418003,0.0154563830281842
"CS-NT",12,0.0178597290493744,0.0170754960396036
"CS-NT",13,0.0203131379957099,0.0166914555702249
"CS-NT",14,0.0414852556034798,0.0140491409588033
"CS-NT",15,-0.00244010206771376,0.0119756687925574
"CS-NT",16,0.0106330425915708,0.017166466192126
"CS-NT",17,0.020017057452407,0.0131164896654404
"CS-NT",18,0.00535687936407062,0.0155786295557818
"CS-NT",19,0.0468366761152276,0.0163823113541608
"CS-NT",20,0.0128879207329151,0.0149813704166545
"CS-NT",21,0.0255767731476502,0.0155356151481521
"CS-NT",22,-0.0156911231211024,0.019009016234563
"CS-NT",23,-0.019342816133289,0.0174866750740249
"CS-NT",24,-0.0468941149726045,0.019441534428663
"CS-NT",25,-0.0332619669697248,0.0163197614106228
"CS-NT",26,-0.0565540008494537,0.0149528538816257
"CS-NT",27,-0.00877453899322163,0.0169334167648112
"CS-NT",28,-0.0498323255057215,0.013081717838148
"CS-NT",29,-0.0116069045896614,0.0153323909802227
"CS-NT",30,-0.026864915622736,0.0118846609775385
"CS-NT",31,-0.0272041013517525,0.019130969265639
"CS-NT",32,-0.0444391779667391,0.0128338321134548
"CS-NT",33,-0.0655472578520899,0.0172599333862988
"CS-NT",34,-0.0625192159307657,0.0145940320294188
"CS-NT",35,-0.0882055044677908,0.0145085174087826
"CS-NT",36,-0.107884041674331,0.0190640959569401
"Gardner",-37,-0.0141302494581154,0.00271467642002637
"Gardner",-36,0.00585737491672439,0.0184502094052136
"Gardner",-35,-0.0116877704211539,0.0110956915203298
"Gardner",-34,0.0262002274381093,0.01063005750709
"Gardner",-33,0.0278512112246004,0.007546901610388
"Gardner",-32,0.0487993583384485,0.0104294739041378
"Gardner",-31,0.0628953953693835,0.010740320278613
"Gardner",-30,0.0341423849650228,0.00962445476371422
"Gardner",-29,0.0822131947506317,0.0124111130257005
"Gardner",-28,0.0597069452839348,0.0110537588958428
"Gardner",-27,0.0561596242382901,0.0117683467627872
"Gardner",-26,-0.0146118912769987,0.0104041431564749
"Gardner",-25,-0.00122083463017975,0.0088519650946272
"Gardner",-24,-0.0358301797678507,0.014141248980032
"Gardner",-23,0.0451800234733366,0.0116977466308173
"Gardner",-22,-0.00267548820011926,0.00636291237943473
"Gardner",-21,0.0245056424359651,0.0114490964780531
"Gardner",-20,0.0138360752101409,0.0116603745193713
"Gardner",-19,0.0593624036643148,0.00784533464397778
"Gardner",-18,0.043293522080606,0.0107132175963618
"Gardner",-17,0.0507601631819464,0.015021456057156
"Gardner",-16,0.00991882274688172,0.0133625719820999
"Gardner",-15,0.0150113544259551,0.0104210757618245
"Gardner",-14,0.0136483510722508,0.00871395623835218
"Gardner",-13,-0.020454803963078,0.0102975762768931
"Gardner",-12,-0.0188010459813249,0.0136563306563045
"Gardner",-11,-0.0211994181831582,0.0134858909564553
"Gardner",-10,-0.0055355878151474,0.0110424160255045
"Gardner",-9,0.0205089948198889,0.0105989241248835
"Gardner",-8,0.010935255991413,0.00864508967902769
"Gardner",-7,0.0402833858790252,0.0100015540175817
"Gardner",-6,0.0148315035732,0.00977008438070118
"Gardner",-5,0.0339475777286594,0.0169547977380336
"Gardner",-4,0.00836579722875863,0.0114387646580692
"Gardner",-3,0.0116067494856565,0.00966794168556376
"Gardner",-2,0.0255745181548926,0.0126839631089705
"Gardner",0,0.0266829972034646,0.0185005894598504
"Gardner",1,-1.02152665711341e-05,0.0148411100051548
"Gardner",2,0.0579050229213081,0.0181588977128002
"Gardner",3,0.0658402508544125,0.0132073731131358
"Gardner",4,0.022372183143317,0.0148303230728446
"Gardner",5,0.0449377596693847,0.0120289353293517
"Gardner",6,0.0704454650643331,0.0141218720094297
"Gardner",7,-0.000368798117837854,0.0133042985247127
"Gardner",8,0.0446408694987024,0.0101269117719273
"Gardner",9,0.0197714725983369,0.0120816876994505
"Gardner",10,0.0082689324667517,0.0130286198254461
"Gardner",11,0.0287568666641052,0.0147515685493727
"Gardner",12,0.0104211674716793,0.0120797779531786
"Gardner",13,0.0128745764180148,0.0178912998565712
"Gardner",14,0.0340466940257847,0.0142270552399005
"Gardner",15,-0.0098786636454089,0.0118516124957302
"Gardner",16,0.00319448101387559,0.011506942115222
"Gardner",17,0.0125784958747118,0.0108446680385986
"Gardner",18,-0.00208168221362454,0.00823537323856123
"Gardner",19,0.0393981145375324,0.00978317712505809
"Gardner",20,0.00544935915521993,0.0102696516135012
"Gardner",21,0.018138211569955,0.0140044800171
"Gardner",22,-0.0231296846987975,0.0136624368002961
"Gardner",23,-0.0267813777109842,0.016024755650957
"Gardner",24,-0.0543326765502998,0.0201121704440355
"Gardner",25,-0.0407005285474199,0.0145126770087956
"Gardner",26,-0.0639925624271489,0.0158020319835802
"Gardner",27,-0.0162131005709167,0.0169741425198005
"Gardner",28,-0.0572708870834166,0.0117383257868842
"Gardner",29,-0.0190454661673566,0.0153635665287145
"Gardner",30,-0.0343034772004312,0.0106560240932229
"Gardner",31,-0.0346426629294477,0.0193103465329161
"Gardner",32,-0.0518777395444342,0.0116261116391564
"Gardner",33,-0.072985819429785,0.0154092709371039
"Gardner",34,-0.0699577775084608,0.0163751901942656
"Gardner",35,-0.0956440660454859,0.0117618329263163
"Gardner",36,-0.0966435605364295,0.0137764988049975
