"estimator","time","coef","se"
"TWFE",-4,-0.00715683906282904,0.00450235390023764
"TWFE",-3,-0.00433192070714012,0.00474576186837055
"TWFE",-2,-0.00279942121889897,0.00300710678682866
"TWFE",-1,0,0
"TWFE",0,0.00191860264466914,0.00337314824520126
"TWFE",1,0.00345499124690073,0.00620110735013726
"TWFE",2,0.00217170605549102,0.00581279728319266
"TWFE",3,-0.00693321049275595,0.00322566985033401
"TWFE",4,-0.00916592937668854,0.00450104607313981
"CS-NT",-4,-0.0111671171298151,0.00786737521288805
"CS-NT",-3,-0.0019345280273876,0.00650547120544581
"CS-NT",-2,-0.00193122316233818,0.00502048619398864
"CS-NT",-1,0,NA
"CS-NT",0,0.00162156885833727,0.00490996773834656
"CS-NT",1,0.00297779454645406,0.00798358111142726
"CS-NT",2,0.00241822111000569,0.00821543181302414
"CS-NT",3,-0.00169653637791493,0.00638549284809609
"CS-NT",4,-0.00375303814082631,0.00611872846208335
"SA",-4,-0.00715683906282904,0.00475195339822779
"SA",-3,-0.00433192070714012,0.00500885530930677
"SA",-2,-0.00279942121889897,0.0031738134387326
"SA",0,0.00191860264466914,0.00356014734107512
"SA",1,0.00345499124690073,0.00654488158820763
"SA",2,0.00217170605549102,0.00613504456005085
"SA",3,-0.00693321049275595,0.00340449310438404
"SA",4,-0.00916592937668854,0.00475057306839155
"Gardner",-4,-0.00172143051494587,0.000938880323009527
"Gardner",-3,-0.000473884375585038,0.000628227343471293
"Gardner",-2,0.00041468063218038,0.000431023374676094
"Gardner",0,0.00705824387723888,0.00470781226243355
"Gardner",1,0.00985993033624052,0.00723811455545406
"Gardner",2,0.00365028113287029,0.00708150568456988
"Gardner",3,-0.00355273008596281,0.00440956069195084
"Gardner",4,-0.00298342711287553,0.00481255151984057
