"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.103923019968652,0.0063157636445037
"TWFE","first",0.25,-0.107367981956563,0.0109090462950518
"TWFE","first",0.5,-0.110812943944474,0.014354008282963
"TWFE","first",0.75,-0.114257905932386,0.0189472909335111
"TWFE","first",1,-0.119999509245571,0.0258372149093333
"TWFE","first",1.25,-0.125741112558756,0.0315788182225185
"TWFE","first",1.5,-0.132631036534578,0.0396170628609779
"TWFE","first",1.75,-0.1395209605104,0.0476553074994371
"TWFE","first",2,-0.14755920514886,0.0556935521378964
"TWFE","avg",0,-0.200039832835229,-0.0403372502424947
"TWFE","avg",0.25,-0.208271924721452,-0.0288123216017819
"TWFE","avg",0.5,-0.21815043498492,-0.0156409745838245
"TWFE","avg",0.75,-0.231321782002878,0.000823209188622331
"TWFE","avg",1,-0.247785965775324,0.0205802297155585
"TWFE","avg",1.25,-0.267542986302261,0.0419836686197393
"TWFE","avg",1.5,-0.288946425206441,0.0650335259011648
"TWFE","avg",1.75,-0.310349864110622,0.0880833831825905
"TWFE","avg",2,-0.333399721392048,0.111133240464016
"TWFE","peak",0,-0.271348317539531,-0.0904494391798436
"TWFE","peak",0.25,-0.288132749552285,-0.071800070276783
"TWFE","peak",0.5,-0.308647055345652,-0.0475558907028044
"TWFE","peak",0.75,-0.334756171809937,-0.0177169004579075
"TWFE","peak",1,-0.36646009894514,0.0158519635676014
"TWFE","peak",1.25,-0.401893899860955,0.0531507013737226
"TWFE","peak",1.5,-0.439192637667076,0.0923143760701497
"TWFE","peak",1.75,-0.478356312363503,0.129613113876271
"TWFE","peak",2,-0.515655050169624,0.168776788572698
"CS-NT","first",0,-0.132588272271201,0.0180445577647197
"CS-NT","first",0.25,-0.137295548209823,0.0211827417238013
"CS-NT","first",0.5,-0.142002824148446,0.024320925682883
"CS-NT","first",0.75,-0.148279192066609,0.0274591096419647
"CS-NT","first",1,-0.152986468005232,0.0305972936010463
"CS-NT","first",1.25,-0.159262835923395,0.0337354775601281
"CS-NT","first",1.5,-0.167108295821099,0.0368736615192098
"CS-NT","first",1.75,-0.174953755718804,0.0400118454782914
"CS-NT","first",2,-0.182799215616508,0.0431500294373731
"CS-NT","avg",0,-0.208062644204986,-0.0377497624506936
"CS-NT","avg",0.25,-0.218597461633087,-0.03072655083196
"CS-NT","avg",0.5,-0.230888081965871,-0.0237033392132262
"CS-NT","avg",0.75,-0.246690308108021,-0.0149243246898091
"CS-NT","avg",1,-0.266004140059539,-0.00614531016639197
"CS-NT","avg",1.25,-0.28707377491574,0.00614531016639197
"CS-NT","avg",1.5,-0.308143409771941,0.0254591421179097
"CS-NT","avg",1.75,-0.330968847532826,0.0447729740694274
"CS-NT","avg",2,-0.35379428529371,0.0675984118303119
"CS-NT","peak",0,-0.259542133718953,-0.0922624860728505
"CS-NT","peak",0.25,-0.278511990668511,-0.0819152913730915
"CS-NT","peak",0.5,-0.302655444967949,-0.0681190317734129
"CS-NT","peak",0.75,-0.333697029067226,-0.0474246423738951
"CS-NT","peak",1,-0.368187678066422,-0.0181075907245781
"CS-NT","peak",1.25,-0.404402859515578,0.0163830582746184
"CS-NT","peak",1.5,-0.440618040964735,0.0525982397237746
"CS-NT","peak",1.75,-0.478557754863851,0.0888134211729309
"CS-NT","peak",2,-0.516497468762967,0.126753135072047
