"treated","untreated","estimate","weight","type"
1968,1967,3.86422161111378,0.149347061866372,"Later vs Earlier Treated"
1970,1967,2.75005557585238,0.0486246247937026,"Later vs Earlier Treated"
1971,1967,8.13604750544287,0.0208391249115868,"Later vs Earlier Treated"
1969,1967,-1.33222848010051,0.0405205206614188,"Later vs Earlier Treated"
1972,1967,8.34841035406211,0.00578864580877415,"Later vs Earlier Treated"
1973,1967,5.26715530374611,0.0138927499410578,"Later vs Earlier Treated"
1967,1968,3.62043884058523,0.199129415821829,"Earlier vs Later Treated"
1970,1968,4.89864815192372,0.00423679608131552,"Later vs Earlier Treated"
1971,1968,7.14933018228492,0.00204274096777712,"Later vs Earlier Treated"
1969,1968,-8.45732583112484,0.0026479975508222,"Later vs Earlier Treated"
1972,1968,11.1838985376578,0.000605256583045073,"Later vs Earlier Treated"
1973,1968,4.86768221023489,0.00151314145761268,"Later vs Earlier Treated"
1967,1970,-2.28765176888837,0.0972492495874052,"Earlier vs Later Treated"
1968,1970,1.88694679855903,0.00953279118295991,"Earlier vs Later Treated"
1971,1970,-1.21593102954685,0.000110846409104185,"Later vs Earlier Treated"
1969,1970,7.01460014070785,0.000862138737476995,"Earlier vs Later Treated"
1972,1970,5.92793151310513,4.92650707129711e-05,"Later vs Earlier Treated"
1973,1970,-8.67087128616514,0.000147795212138913,"Later vs Earlier Treated"
1967,1971,1.72246528914371,0.0555709997642315,"Earlier vs Later Treated"
1968,1971,1.5633618096459,0.00612822290333137,"Earlier vs Later Treated"
1970,1971,0.385106375723202,0.000406436833382012,"Earlier vs Later Treated"
1969,1971,7.11097151665462,0.000738976060694567,"Earlier vs Later Treated"
1972,1971,2.41459846496581,1.05568008670652e-05,"Later vs Earlier Treated"
1973,1971,-1.49294924736024,4.2227203468261e-05,"Later vs Earlier Treated"
1967,1969,-0.295788442064894,0.0648328330582701,"Earlier vs Later Treated"
1968,1969,-6.89085323029928,0.00476639559147996,"Earlier vs Later Treated"
1970,1969,11.9544936418533,0.000344855494990798,"Later vs Earlier Treated"
1971,1969,16.1746641000112,0.00022169281820837,"Later vs Earlier Treated"
1972,1969,18.0505178655897,7.38976060694567e-05,"Later vs Earlier Treated"
1973,1969,3.72600838967732,0.000197060282851885,"Later vs Earlier Treated"
1967,99999,8.98907854702273,0.097249249587405,"Treated vs Untreated"
1968,99999,10.4679314934109,0.0122564458066627,"Treated vs Untreated"
1970,99999,9.59647327790529,0.00162574733352805,"Treated vs Untreated"
1971,99999,13.4963011874093,0.000570067246821523,"Treated vs Untreated"
1969,99999,5.1564077400026,0.00184744015173642,"Treated vs Untreated"
1972,99999,8.53120878415229,0.000137238411271848,"Treated vs Untreated"
1973,99999,22.4378293440456,0.000295590424277827,"Treated vs Untreated"
1967,1972,9.12998895280101,0.0231545832350966,"Earlier vs Later Treated"
1968,1972,10.1783667103575,0.00272365462370283,"Earlier vs Later Treated"
1970,1972,13.4683099845787,0.000270957888921341,"Earlier vs Later Treated"
1971,1972,9.76825012101067,6.33408052023915e-05,"Earlier vs Later Treated"
1969,1972,14.8021144049508,0.000369488030347283,"Earlier vs Later Treated"
1973,1972,-3.50694453716278,7.03786724471016e-06,"Later vs Earlier Treated"
1967,1973,2.8068042706097,0.111141999528462,"Earlier vs Later Treated"
1968,1973,0.463763314932144,0.0136182731185142,"Earlier vs Later Treated"
1970,1973,-1.22130838978343,0.00162574733352805,"Earlier vs Later Treated"
1971,1973,2.04399788710803,0.000506726441619132,"Earlier vs Later Treated"
1969,1973,-4.31858759607587,0.00197060282851885,"Earlier vs Later Treated"
1972,1973,-2.23203335358545,9.14922741812321e-05,"Earlier vs Later Treated"
