"estimator","time","coef","se"
"TWFE",-4,-0.00733042751859899,0.0139671511409562
"TWFE",-3,-0.00235928940956389,0.0134523097686597
"TWFE",-2,0.00696263583979097,0.00996620970255232
"TWFE",-1,0,0
"TWFE",0,0.0144558951472752,0.0119919771802059
"TWFE",1,0.0249852305356752,0.0134434690027163
"TWFE",2,0.022649364655273,0.0137608579454135
"TWFE",3,0.0351078503888364,0.0172875148575282
"TWFE",4,0.0374755127475832,0.0167501251473855
"TWFE",5,0.0380145200182905,0.0184759691641439
"TWFE",6,0.0310234395092825,0.0175531113898668
"CS-NT",-4,-0.00302105290549142,0.0177446168543468
"CS-NT",-3,0.0163709436144148,0.0174001547356579
"CS-NT",-2,0.0197421312332153,0.0169268374656552
"CS-NT",-1,0,NA
"CS-NT",0,0.0164271593093872,0.0128640493421944
"CS-NT",1,0.0314781240054539,0.0149667417454161
"CS-NT",2,0.0335571851049151,0.0195745614053976
"CS-NT",3,0.0526372279439654,0.0226211425671475
"CS-NT",4,0.0608477677617754,0.0237804184952724
"CS-NT",5,0.0744625755718776,0.0263313047188475
"CS-NT",6,0.0551054733140128,0.0291793992439699
"SA",-4,-0.00302105290548775,0.0181537295502249
"SA",-3,0.0163709436144187,0.0179235642982931
"SA",-2,0.0197421312332193,0.0166802234836485
"SA",0,0.0164271593093911,0.0130756548787344
"SA",1,0.0314781240054581,0.0160647933694996
"SA",2,0.0335571851049192,0.0196804982373219
"SA",3,0.0526372279439698,0.0237418542638978
"SA",4,0.06084776776178,0.0252404408939588
"SA",5,0.0744625755718825,0.0275679398110546
"SA",6,0.0551054733140173,0.0290854950770749
"Gardner",-4,-0.00752937226068414,0.00612795616236119
"Gardner",-3,0.00539862541925335,0.00561737837156628
"Gardner",-2,0.00764608383178711,0.00495743706651937
"Gardner",0,0.00815415382384112,0.0171516309122948
"Gardner",1,0.023205118519908,0.019643550128404
"Gardner",2,0.025284179619369,0.0218509183535657
"Gardner",3,0.0443642224584189,0.0240444241912671
"Gardner",4,0.0525747622762296,0.0250776010837185
"Gardner",5,0.0661895700863318,0.0272976714197539
"Gardner",6,0.0468324678284667,0.0295720876713189
