"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Le Moglie, Sorrenti (2022)","unica_controles",0.0405299905518192,0.012735679263898,0.0463593590016268,0.0182379794240965,NA,NA,0.0463593590016268,0.0189030190339701,0.0463593590016268,0.0195740504117934,NA,NA,NA,NA
