"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-23.1421945270827,-4.03757436429953
"TWFE","first",0.25,-24.3239236093167,-2.85584528206553
"TWFE","first",0.5,-26.6873817737847,-0.886296811675507
"TWFE","first",0.75,-30.0356141734477,2.26498074094852
"TWFE","first",1,-33.9747111142277,6.20407768172853
"TWFE","first",1.25,-38.1107629020468,10.3401294695476
"TWFE","first",1.5,-42.4437695369048,14.4761812573666
"TWFE","first",1.75,-46.7767761717628,18.8091878922246
"TWFE","first",2,-51.1097828066208,23.1421945270827
"TWFE","avg",0,-45.3917086166696,-22.7541984068138
"TWFE","avg",0.25,-50.5259892828225,-19.2535524980732
"TWFE","avg",0.5,-60.0944214333801,-10.3852495292637
"TWFE","avg",0.75,-70.8297355535179,0.116688196958023
"TWFE","avg",1,-81.7984260675718,10.8520023170958
"TWFE","avg",1.25,-93.0004929755416,22.0540692250657
"TWFE","avg",1.5,-104.202559883512,33.0227597391196
"TWFE","avg",1.75,-115.404626791481,44.2248266470894
"TWFE","avg",2,-116.571508761062,55.4268935550593
"TWFE","peak",0,-73.1063160559147,-39.8607523738746
"TWFE","peak",0.25,-82.6050485364976,-34.7721456878481
"TWFE","peak",0.5,-98.2101090403123,-19.8455660755035
"TWFE","peak",0.75,-115.511371772803,-2.88354378874837
"TWFE","peak",1,-133.151874951028,14.4177189437419
"TWFE","peak",1.25,-150.792378129253,32.0582221219672
"TWFE","peak",1.5,-168.772121753214,49.6987253001926
"TWFE","peak",1.75,-169.450602644684,67.6784689241531
"TWFE","peak",2,-169.450602644684,85.6582125481135
"CS-NT","first",0,-25.1373399541097,-5.66335327029348
"CS-NT","first",0.25,-26.3296248531188,-4.86849667095404
"CS-NT","first",0.5,-28.1180522016326,-3.27878347227517
"CS-NT","first",0.75,-30.5026219996509,-1.09292782409172
"CS-NT","first",1,-33.2846200973389,1.6890702735963
"CS-NT","first",1.25,-36.4640464946966,4.86849667095404
"CS-NT","first",1.5,-39.8421870418892,8.24663721814665
"CS-NT","first",1.75,-43.2203275890818,11.6247777653393
"CS-NT","first",2,-46.7971822861093,15.0029183125319
"CS-NT","avg",0,-54.4809406468796,-27.5870411926947
"CS-NT","avg",0.25,-58.0852776871311,-24.8144742386551
"CS-NT","avg",0.5,-64.4621816814224,-19.2693403305757
"CS-NT","avg",0.75,-72.7798825435414,-11.5061528592646
"CS-NT","avg",1,-81.3748401010644,-2.91119530174166
"CS-NT","avg",1.25,-90.2470543539913,5.68376225578132
"CS-NT","avg",1.5,-99.1192686069183,14.5559765087083
"CS-NT","avg",1.75,-107.991482859845,23.4281907616352
"CS-NT","avg",2,-117.140953808176,32.5776617099662
"CS-NT","peak",0,-81.1839758340343,-40.698528567718
"CS-NT","peak",0.25,-87.150252273281,-35.1584147312747
"CS-NT","peak",0.5,-97.3781547405609,-25.3566748667981
"CS-NT","peak",0.75,-110.163032824661,-12.5717967826982
"CS-NT","peak",1,-123.800236114367,1.0654065070083
"CS-NT","peak",1.25,-137.863602006877,15.1287723995182
"CS-NT","peak",1.5,-152.35313050219,29.1921382920281
"CS-NT","peak",1.75,-166.4164963947,43.6816667873413
"CS-NT","peak",2,-180.906024890013,57.7450326798512
