"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Malkova (2018)","escalonada_sem_controles",1.09077879994579,0.408643260896881,NA,NA,1.96793775996215,0.525549552870568,NA,NA,NA,NA,1.96793775996215,0.548224856601003,1.96793775996215,0.547269484124588
