"estimator","time","coef","se"
"TWFE",-6,8.67580834106541,6.71971445993946
"TWFE",-5,6.46524506855734,5.21635553339292
"TWFE",-4,5.21021321627224,3.75372420787309
"TWFE",-3,3.46924661789024,2.38189286160146
"TWFE",-2,1.66586880920412,1.16264548383979
"TWFE",-1,0,0
"TWFE",0,0.302068950758027,0.850603564111665
"CS-NYT",-6,-0.409615684996962,0.941882936561455
"CS-NYT",-5,-0.544694463303956,0.871434076096085
"CS-NYT",-4,0.410836956919022,0.870234655872027
"CS-NYT",-3,-0.0750977891778855,0.701361901074344
"CS-NYT",-2,-0.137508999481991,0.328913073809933
"CS-NYT",-1,0,NA
"CS-NYT",0,1.96793775996215,0.507318225288605
"Gardner",-6,0.0501581439325693,0.0419648345234323
"Gardner",-5,-0.195968881898661,0.0585672557795669
"Gardner",-4,0.0996598195024165,0.065974766064734
"Gardner",-3,0.0127998460776727,0.0907566217362466
"Gardner",-2,-0.0282015685818016,0.0692576482272892
"Gardner",0,2.09395108996915,0.720615637179145
