"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.00129142261370662,0.00291117301055899
"TWFE","first",0.25,-0.00155408484022322,0.00326138931258112
"TWFE","first",0.5,-0.00186052410449259,0.00365538265235603
"TWFE","first",0.75,-0.00229829448202025,0.00404937599213093
"TWFE","first",1,-0.00277984189730069,0.00457470044516413
"TWFE","first",1.25,-0.00339272042583942,0.00518757897370286
"TWFE","first",1.5,-0.00400559895437816,0.00584423453999437
"TWFE","first",1.75,-0.00466225452066966,0.00650089010628587
"TWFE","first",2,-0.00536268712471393,0.00720132271033013
"TWFE","avg",0,0.000790762839386058,0.00453242115257863
"TWFE","avg",0.25,-0.000250729680780947,0.00576678265796175
"TWFE","avg",0.5,-0.00214084573589884,0.00754117732194998
"TWFE","avg",0.75,-0.00422383077623286,0.00962416236228399
"TWFE","avg",1,-0.00634538961361009,0.0117842949967044
"TWFE","avg",1.25,-0.00850552224803054,0.0139058538340817
"TWFE","avg",1.5,-0.0106270810854078,0.0160659864685021
"TWFE","avg",1.75,-0.0127872137198282,0.0182261191029226
"TWFE","avg",2,-0.0149473463542487,0.0192676116230896
"TWFE","peak",0,0.00206487865190214,0.00615206113814142
"TWFE","peak",0.25,-0.000234161496607457,0.00836595165152102
"TWFE","peak",0.5,-0.00368272171937185,0.0117719370567204
"TWFE","peak",0.75,-0.00725900639483122,0.0153482217321798
"TWFE","peak",1,-0.0108778658878556,0.0189245064076392
"TWFE","peak",1.25,-0.0144541505633149,0.0212661213737137
"TWFE","peak",1.5,-0.0180730100563393,0.0212661213737137
"TWFE","peak",1.75,-0.0212661213737137,0.0212661213737137
"TWFE","peak",2,-0.0212661213737137,0.0212661213737137
"CS-NT","first",0,-0.00134443939482452,0.00250828245303082
"CS-NT","first",0.25,-0.00146483695257,0.00274907756852177
"CS-NT","first",0.5,-0.00162536702956397,0.00298987268401273
"CS-NT","first",0.75,-0.00182602962580643,0.00323066779950369
"CS-NT","first",1,-0.00206682474129739,0.00355172795349164
"CS-NT","first",1.25,-0.00238788489528534,0.00391292062672808
"CS-NT","first",1.5,-0.00270894504927328,0.00427411329996451
"CS-NT","first",1.75,-0.00311027024175821,0.00467543849244944
"CS-NT","first",2,-0.00351159543424314,0.00507676368493437
"CS-NT","avg",0,0.000348981181756015,0.00353966627209673
"CS-NT","avg",0.25,-0.000149563363609724,0.00437057384770629
"CS-NT","avg",0.5,-0.00121312506038996,0.00543413554448653
"CS-NT","avg",0.75,-0.00244286827229211,0.00666387875638868
"CS-NT","avg",1,-0.00373908409024303,0.00792685827131522
"CS-NT","avg",1.25,-0.00506853621121833,0.00918983778624175
"CS-NT","avg",1.5,-0.00639798833219363,0.0104860536041927
"CS-NT","avg",1.75,-0.00772744045316892,0.0117490331191192
"CS-NT","avg",2,-0.0090901288771686,0.0130784852400945
"CS-NT","peak",0,0.000702808253194683,0.00487706333277524
"CS-NT","peak",0.25,2.12972197937769e-05,0.00581414100370149
"CS-NT","peak",0.5,-0.00138431928659559,0.00730494638926597
"CS-NT","peak",0.75,-0.0030455024305103,0.00892353509359312
"CS-NT","peak",1,-0.00479187445360013,0.0105421237979203
"CS-NT","peak",1.25,-0.00658084091627751,0.0122459013814225
"CS-NT","peak",1.5,-0.00832721293936733,0.0139496789649248
"CS-NT","peak",1.75,-0.0101161794020447,0.0157386454276022
"CS-NT","peak",2,-0.0119051458647221,0.0175702063298671
