"estimator","time","coef","se"
"TWFE",-5,8.54030399918826e-05,0.000847089835088761
"TWFE",-4,0.000202311505979057,0.00091965787925264
"TWFE",-3,0.00130564079208273,0.00121350500216395
"TWFE",-2,0.00070994442659874,0.000994685879249929
"TWFE",-1,0,0
"TWFE",0,0.000800802043674536,0.00109333151787535
"TWFE",1,0.00228565556662499,0.0016521219690627
"TWFE",2,0.00308794130173639,0.00130807132434965
"TWFE",3,0.00298386407150025,0.00112115943055946
"TWFE",4,0.00411636855068752,0.00106330606868569
"CS-NT",-5,7.0502462043145e-05,0.004133049395307
"CS-NT",-4,8.37598794902031e-05,0.00304573958375313
"CS-NT",-3,0.000580451380169429,0.00333880371188071
"CS-NT",-2,0.000285028107476088,0.00429009723182244
"CS-NT",-1,0,NA
"CS-NT",0,0.000587984293156879,0.00369160925738256
"CS-NT",1,0.00184997645343847,0.00414496618331672
"CS-NT",2,0.00228068014575849,0.00467789002049063
"CS-NT",3,0.00279379059499067,0.00380599359530323
"CS-NT",4,0.00224527927529888,0.00438937111422099
"SA",-5,3.36028598631995e-05,0.00120203673160665
"SA",-4,0.000202311505999603,0.000926243658973404
"SA",-3,0.00130564079210327,0.00122219505727788
"SA",-2,0.000709944426619273,0.00100180894398879
"SA",0,0.000800802043695043,0.00110116099525347
"SA",1,0.0022856555666455,0.00166395301279892
"SA",2,0.00308794130175688,0.00131743857880206
"SA",3,0.00298386407152074,0.00112918818703082
"SA",4,0.0035668322143704,0.00156391342712642
"Gardner",-5,-4.67849581399187e-05,5.52505610948652e-05
"Gardner",-4,1.15170753223355e-05,0.000297296361049286
"Gardner",-3,0.000561744932098038,0.000481154207880781
"Gardner",-2,0.000264672504404965,0.000333062545996312
"Gardner",0,0.000763985632628285,0.000862998363331034
"Gardner",1,0.00284009957041573,0.00149865485248689
"Gardner",2,0.00234723116050847,0.00102156613542702
"Gardner",3,0.00289862547542402,0.000840094635496669
"Gardner",4,0.00391535304319501,0.000694553706053883
