"estimator","time","coef","se"
"TWFE",-5,-0.0806584184724571,0.0591846603856002
"TWFE",-4,-0.155190140114329,0.0537393334316201
"TWFE",-3,-0.149440903121015,0.0563055663185778
"TWFE",-2,-0.111826923107088,0.0573726358035685
"TWFE",-1,0,0
"TWFE",0,-0.180039715260733,0.0684768772406137
"TWFE",1,-0.312461874226283,0.105707995353954
"TWFE",2,-0.153814257236382,0.0876661976252249
"TWFE",3,-0.111152785834936,0.0595745989028009
"CS-NT",-5,-0.0654693801819261,0.0754445186315692
"CS-NT",-4,-0.166819797618914,0.0757326142601731
"CS-NT",-3,-0.155927905714171,0.0704553953411338
"CS-NT",-2,-0.116002430052359,0.0542295578724175
"CS-NT",-1,0,NA
"CS-NT",0,-0.173890789967393,0.0955177079786291
"CS-NT",1,-0.306499269744352,0.15219329056684
"CS-NT",2,-0.131488411909681,0.128624885101095
"CS-NT",3,-0.145258772302275,0.0969884158434064
"SA",-5,-0.0739924003080199,0.0602348153206329
"SA",-4,-0.155111436253102,0.0540606069073226
"SA",-3,-0.149441198295682,0.0566540990742173
"SA",-2,-0.111826958033152,0.0577277323647259
"SA",0,-0.180039355496921,0.0689005604677466
"SA",1,-0.312460815064366,0.106362003542191
"SA",2,-0.153814530945989,0.0882086277486087
"SA",3,-0.189416314742366,0.10110677930401
"Gardner",-5,0.00993643012815547,0.0160923104129279
"Gardner",-4,-0.053445966313037,0.0216735161797221
"Gardner",-3,-0.0486349954962936,0.0286253933654758
"Gardner",-2,-0.015549613685612,0.034395192459926
"Gardner",0,-0.0823538104962111,0.0662441645637463
"Gardner",1,-0.220905846868106,0.0749703777321688
"Gardner",2,-0.0673561693202851,0.0542401826141055
"Gardner",3,-0.0167833429267686,0.0403791547624048
