"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Danzer & Zyska (2023)","unica_sem_controles",-0.00776323287895954,0.00284433143566655,-0.0140362570608885,0.00764089801740709,NA,NA,-0.0140362570608885,0.00750874799195287,-0.0140362570608885,0.00742660225018924,NA,NA,NA,NA
