"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Greenstone, Hanna (2014)","escalonada_controles",8.01476783965008,11.9257718040324,6.96548721794927,19.9408287246858,6.51600230673052,19.6755318844913,7.7111150179305,20.2110100105763,9.44161653582042,22.8655388386794,7.1908340323915,19.9868664565631,8.99213162460167,20.0086163100352
