"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Monheit et al. (2011)","unica_controles",0.0317435990460314,0.00755874745336521,0.0248276269285577,0.0309828054023919,NA,NA,0.0248276269285577,0.0276275642988651,0.0248276269285577,0.0296722048541324,NA,NA,NA,NA
