"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Kuziemko, Meckel, Rossin-Slater (2018)","escalonada_controles",0.0683427009292993,0.0732926855196801,-0.023356324963738,0.370141788295268,-0.118445187361056,0.3896888639234,-0.0241508784616351,0.37136867389385,0.0720525634926112,0.317047118734199,-0.12915988028257,0.362350316085366,-0.0245923267568065,0.321825794003757
