"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.922916210424652,-0.0231888495081574
"TWFE","first",0.25,-1.02494714826054,0.0602910087212081
"TWFE","first",0.5,-1.15480470550622,0.171597486360362
"TWFE","first",0.75,-1.30321334235843,0.310730583409304
"TWFE","first",1,-1.47017305881716,0.477690299868035
"TWFE","first",1.25,-1.65568385488242,0.644650016326766
"TWFE","first",1.5,-1.84119465094767,0.830160812392023
"TWFE","first",1.75,-2.02670544701293,1.02494714826054
"TWFE","first",2,-2.22149178288145,1.2104579443258
"TWFE","avg",0,-0.528812333329201,0.188597405592932
"TWFE","avg",0.25,-0.957778981344498,0.706315773887256
"TWFE","avg",0.5,-1.57904102329769,1.36455769929004
"TWFE","avg",0.75,-2.26686685546014,2.05977950814242
"TWFE","avg",1,-2.96208866431252,2.76239729368471
"TWFE","avg",1.25,-3.6573104731649,3.46501507922701
"TWFE","avg",1.5,-3.69429035661449,3.69429035661449
"TWFE","avg",1.75,-3.69429035661449,3.69429035661449
"TWFE","avg",2,-3.69429035661449,3.69429035661449
"TWFE","peak",0,-0.922916210424652,-0.0231888495081574
"TWFE","peak",0.25,-1.02494714826054,0.0602910087212081
"TWFE","peak",0.5,-1.15480470550622,0.171597486360362
"TWFE","peak",0.75,-1.30321334235843,0.310730583409304
"TWFE","peak",1,-1.47017305881716,0.477690299868035
"TWFE","peak",1.25,-1.65568385488242,0.644650016326766
"TWFE","peak",1.5,-1.84119465094767,0.830160812392023
"TWFE","peak",1.75,-2.02670544701293,1.02494714826054
"TWFE","peak",2,-2.22149178288145,1.2104579443258
"CS-NT","first",0,-1.0877805042656,0.656264271168503
"CS-NT","first",0.25,-1.28555877776844,0.92596191685419
"CS-NT","first",0.5,-1.53727658040841,1.2316192486313
"CS-NT","first",0.75,-1.8069742260941,1.57323626649984
"CS-NT","first",1,-2.13061140091692,1.9508129704598
"CS-NT","first",1.25,-2.47222841878545,2.32838967441976
"CS-NT","first",1.5,-2.8318252796997,2.72394622142543
"CS-NT","first",1.75,-3.20940198365966,3.1195027684311
"CS-NT","first",2,-3.58697868761962,3.49707947239106
"CS-NT","avg",0,-0.760271395396139,0.728919997647846
"CS-NT","avg",0.25,-1.66946193009668,1.85757031658645
"CS-NT","avg",0.5,-2.95486923777675,3.2370318175114
"CS-NT","avg",0.75,-4.35000643757585,4.6635204150588
"CS-NT","avg",1,-5.77649503512325,6.10568471148034
"CS-NT","avg",1.25,-7.21865933154479,7.54784900790189
"CS-NT","avg",1.5,-7.83001158763653,7.83001158763653
"CS-NT","avg",1.75,-7.83001158763653,7.83001158763653
"CS-NT","avg",2,-7.83001158763653,7.83001158763653
"CS-NT","peak",0,-0.307274579144977,1.49912749219216
"CS-NT","peak",0.25,-2.13229935224848,3.4545111776602
"CS-NT","peak",0.5,-4.49738247657648,5.85683970552093
"CS-NT","peak",0.75,-6.9555791097363,8.33365904044711
"CS-NT","peak",1,-9.30203953229794,9.30203953229794
"CS-NT","peak",1.25,-9.30203953229794,9.30203953229794
"CS-NT","peak",1.5,-9.30203953229794,9.30203953229794
"CS-NT","peak",1.75,-9.30203953229794,9.30203953229794
"CS-NT","peak",2,-9.30203953229794,9.30203953229794
