"treated","untreated","estimate","weight","type"
2006,99999,-0.00100297450814267,0.112056443245487,"Treated vs Untreated"
2007,99999,-0.00243031272238792,0.435775057065781,"Treated vs Untreated"
2008,99999,-0.00316141476854693,0.0996057273293214,"Treated vs Untreated"
2005,99999,0.0309966747657143,0.124507159161652,"Treated vs Untreated"
2003,99999,-0.0028392969108633,0.0560282216227433,"Treated vs Untreated"
2007,2006,-0.0501585801060894,0.00415023863872173,"Later vs Earlier Treated"
2008,2006,-0.040729271567864,0.00166009545548869,"Later vs Earlier Treated"
2005,2006,0.0787260819182154,0.00207511931936086,"Earlier vs Later Treated"
2003,2006,0.0054107672121277,0.00186760738742478,"Earlier vs Later Treated"
2006,2007,-0.046503336981367,0.0124507159161652,"Earlier vs Later Treated"
2008,2007,0.0427892730878882,0.00415023863872173,"Later vs Earlier Treated"
2005,2007,0.0291608749049594,0.0207511931936086,"Earlier vs Later Treated"
2003,2007,0.00424369506450326,0.0124507159161652,"Earlier vs Later Treated"
2006,2008,0.000965965321589969,0.00996057273293214,"Earlier vs Later Treated"
2007,2008,0.0388885881752488,0.0290516704710521,"Earlier vs Later Treated"
2005,2008,0.0535832424147621,0.0124507159161652,"Earlier vs Later Treated"
2003,2008,0.0283417401325328,0.00622535795808259,"Earlier vs Later Treated"
2006,2005,0.0510001149257185,0.00124507159161652,"Later vs Earlier Treated"
2007,2005,0.00688961813782771,0.00830047727744345,"Later vs Earlier Treated"
2008,2005,0.0495654653642381,0.00249014318323304,"Later vs Earlier Treated"
2003,2005,-0.0322557851813709,0.00124507159161652,"Earlier vs Later Treated"
2006,2003,-0.0043100958801878,0.00186760738742478,"Later vs Earlier Treated"
2007,2003,0.00889844256646148,0.00830047727744345,"Later vs Earlier Treated"
2008,2003,0.0295714882748591,0.00207511931936086,"Later vs Earlier Treated"
2005,2003,0.0188506466698851,0.00166009545548869,"Later vs Earlier Treated"
2006,2000,0.0394933158948404,0.00373521477484955,"Later vs Always Treated"
2007,2000,0.0169356979958599,0.014525835235526,"Later vs Always Treated"
2008,2000,0.0160807091570653,0.00332019091097738,"Later vs Always Treated"
2005,2000,0.0694386130026823,0.00415023863872173,"Later vs Always Treated"
2003,2000,0.0078110070711193,0.00186760738742478,"Later vs Always Treated"
