"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Levine, McKnight & Heep (2011)","escalonada_controles",-0.000452018963804086,0.00654191379603101,0.00199806186178089,0.0106909886540283,0.00318785362516692,0.0108059794904962,-0.00403366558779646,0.00788454412860007,-0.00888104007974012,0.0072963082582217,-0.00226912032585084,0.00814315708295645,-0.00681640878013286,0.00754327852931192
