"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.0159290375081912,0.0213026887157738
"TWFE","first",0.25,-0.0189996953410956,0.022838017632226
"TWFE","first",0.5,-0.0224541854031129,0.0247571787777912
"TWFE","first",0.75,-0.0262925076942434,0.0266763399233564
"TWFE","first",1,-0.0297469977562607,0.0289793332980346
"TWFE","first",1.25,-0.0332014878182781,0.032433823360052
"TWFE","first",1.5,-0.0370398101094085,0.0366559778802955
"TWFE","first",1.75,-0.040878132400539,0.0408781324005389
"TWFE","first",2,-0.0451002869207824,0.0454841191498955
"TWFE","avg",0,-0.0181942147685502,0.0167530888462888
"TWFE","avg",0.25,-0.0264806888215533,0.0221573110547691
"TWFE","avg",0.5,-0.0387302591607752,0.0340465999134257
"TWFE","avg",0.75,-0.0531415183833893,0.0484578591360398
"TWFE","avg",1,-0.0682733405671341,0.0635896813197845
"TWFE","avg",1.25,-0.0837654442314442,0.0790817849840946
"TWFE","avg",1.5,-0.0992575478957543,0.0945738886484047
"TWFE","avg",1.75,-0.114749651560064,0.110065992312715
"TWFE","avg",2,-0.130241755224374,0.12519781449646
"TWFE","peak",0,-0.0376857174844494,-0.000573894174890094
"TWFE","peak",0.25,-0.0541373504979654,0.010138797089725
"TWFE","peak",0.5,-0.0786235019599426,0.033477160201922
"TWFE","peak",0.75,-0.104640037888293,0.0594936961302729
"TWFE","peak",1,-0.131039169933238,0.0855102320586237
"TWFE","peak",1.25,-0.157055705861589,0.111909364103568
"TWFE","peak",1.5,-0.183454837906533,0.137925900031919
"TWFE","peak",1.75,-0.191106760238401,0.16394243596027
"TWFE","peak",2,-0.191106760238401,0.18995897188862
"CS-NT","first",0,-0.0136590097166719,0.022640276379689
"CS-NT","first",0.25,-0.0170269847153033,0.0245113736011509
"CS-NT","first",0.5,-0.0207691791582271,0.02750512915549
"CS-NT","first",0.75,-0.0252598124897357,0.0312473235984138
"CS-NT","first",1,-0.0293762263769519,0.03536373748563
"CS-NT","first",1.25,-0.0334926402641681,0.0398543708171386
"CS-NT","first",1.5,-0.038357493039969,0.0450934430372319
"CS-NT","first",1.75,-0.04322234581577,0.0507067347016176
"CS-NT","first",2,-0.0480871985915709,0.0559458069217109
"CS-NT","avg",0,-0.0256530272096211,0.0174803813729276
"CS-NT","avg",0.25,-0.0356418165655797,0.0238368836903559
"CS-NT","avg",0.5,-0.0497169288398851,0.036095852445396
"CS-NT","avg",0.75,-0.0656081846334557,0.0519871082389666
"CS-NT","avg",1,-0.0828615480664752,0.0687864357921698
"CS-NT","avg",1.25,-0.100568947379311,0.0860397992251893
"CS-NT","avg",1.5,-0.118276346692147,0.103747198538025
"CS-NT","avg",1.75,-0.135983746004983,0.121454597850861
"CS-NT","avg",2,-0.153237109438002,0.139161997163697
"CS-NT","peak",0,-0.0659882154849281,0.030265271763764
"CS-NT","peak",0.25,-0.0808727753687464,0.0382037037018005
"CS-NT","peak",0.5,-0.102703463198347,0.0540805675778734
"CS-NT","peak",0.75,-0.128503366996965,0.0778958633919827
"CS-NT","peak",1,-0.156287878780093,0.10568037517511
"CS-NT","peak",1.25,-0.185064694555475,0.133464886958238
"CS-NT","peak",1.5,-0.213841510330857,0.16224170273362
"CS-NT","peak",1.75,-0.243610630098494,0.192010822501257
"CS-NT","peak",2,-0.273379749866131,0.220787638276639
