"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.156629863560872,0.0458168988647449
"TWFE","first",0.25,-0.180071067631207,0.071389121486928
"TWFE","first",0.5,-0.209905327357087,0.0990923626609599
"TWFE","first",0.75,-0.244001624186665,0.12892662238684
"TWFE","first",1,-0.28235995811994,0.165153937768266
"TWFE","first",1.25,-0.322849310605063,0.203512271701541
"TWFE","first",1.5,-0.363338663090186,0.246132642738513
"TWFE","first",1.75,-0.405959034127158,0.288753013775485
"TWFE","first",2,-0.44857940516413,0.331373384812457
"TWFE","avg",0,-0.123870491465884,0.0767792302474484
"TWFE","avg",0.25,-0.220100460042686,0.140250060585339
"TWFE","avg",0.5,-0.351137012998331,0.252859598281597
"TWFE","avg",0.75,-0.484221012093908,0.38184870509731
"TWFE","avg",1,-0.619352457329418,0.514932704192888
"TWFE","avg",1.25,-0.754483902564927,0.650064149428397
"TWFE","avg",1.5,-0.891662793940368,0.787243040803838
"TWFE","avg",1.75,-1.02269934689601,0.922374486039347
"TWFE","avg",2,-1.02269934689601,1.02269934689601
"TWFE","peak",0,-0.197102963126433,0.0502419317773259
"TWFE","peak",0.25,-0.331081447865969,0.140419758044321
"TWFE","peak",0.5,-0.501131063112303,0.295010317359171
"TWFE","peak",0.75,-0.67891020632438,0.467636441927419
"TWFE","peak",1,-0.861842368180285,0.645415585139496
"TWFE","peak",1.25,-1.04219802071428,0.825771237673487
"TWFE","peak",1.5,-1.22255367324827,1.00612689020748
"TWFE","peak",1.75,-1.28696640629612,1.18905905206338
"TWFE","peak",2,-1.28696640629612,1.28696640629612
"CS-NT","first",0,-0.168856768046683,0.0185449629646646
"CS-NT","first",0.25,-0.205946693976012,0.0536827875292922
"CS-NT","first",0.5,-0.250845025364147,0.0946769161880245
"CS-NT","first",0.75,-0.303551762211089,0.145431551670264
"CS-NT","first",1,-0.360162701787433,0.200090389881908
"CS-NT","first",1.25,-0.41872574272848,0.258653430822954
"CS-NT","first",1.5,-0.479240885034227,0.317216471764
"CS-NT","first",1.75,-0.539756027339975,0.377731614069747
"CS-NT","first",2,-0.600271169645723,0.438246756375495
"CS-NT","avg",0,-0.118638182953788,0.0735360638143314
"CS-NT","avg",0.25,-0.248061655267011,0.202959536127554
"CS-NT","avg",0.5,-0.420626285017975,0.375524165878519
"CS-NT","avg",0.75,-0.602995723277517,0.557893604138061
"CS-NT","avg",1,-0.787326123238774,0.742224004099318
"CS-NT","avg",1.25,-0.971656523200032,0.928515365762291
"CS-NT","avg",1.5,-0.979500370006894,0.979500370006894
"CS-NT","avg",1.75,-0.979500370006894,0.979500370006894
"CS-NT","avg",2,-0.979500370006894,0.979500370006894
"CS-NT","peak",0,-0.283055863973134,0.0580176615597106
"CS-NT","peak",0.25,-0.444802071957781,0.219763869544358
"CS-NT","peak",0.5,-0.666324052458495,0.437769628132362
"CS-NT","peak",0.75,-0.901910920610047,0.676872718196624
"CS-NT","peak",1,-1.14453023258702,0.919492030173596
"CS-NT","peak",1.25,-1.3906657664767,1.16211134215057
"CS-NT","peak",1.5,-1.63680130036638,1.40824687604025
"CS-NT","peak",1.75,-1.75635284539851,1.65438240992993
"CS-NT","peak",2,-1.75635284539851,1.75635284539851
