"treated","untreated","estimate","weight","type"
2007,2006,0.249437509344213,0.00631139299249749,"Later vs Earlier Treated"
2009,2006,0.133891995621668,0.0116946399566865,"Later vs Earlier Treated"
2012,2006,0.381779543227586,0.00594013458117411,"Later vs Earlier Treated"
2011,2006,-0.927528263462932,0.00464073014154227,"Later vs Earlier Treated"
2008,2006,0.546407514251702,0.00792017944156547,"Later vs Earlier Treated"
2010,2006,-1.17954589793129,0.00519761775852734,"Later vs Earlier Treated"
2014,2006,-1.7804152863721,0.00165003738365947,"Later vs Earlier Treated"
2013,2006,-1.64990924837211,0.0036816459122902,"Later vs Earlier Treated"
2015,2006,1.35453019981028,0.000371258411323382,"Later vs Earlier Treated"
2006,99999,0.842009515337865,0.00453760280506355,"Treated vs Untreated"
2007,99999,3.09638136187908,0.0462835486116482,"Treated vs Untreated"
2009,99999,3.58283103424267,0.0571737953438007,"Treated vs Untreated"
2012,99999,1.31767957760804,0.0254105757083559,"Treated vs Untreated"
2011,99999,0.723954914720826,0.020419212622786,"Treated vs Untreated"
2008,99999,2.54554166523459,0.0435609869286101,"Treated vs Untreated"
2010,99999,1.11330064831009,0.0238224147265837,"Treated vs Untreated"
2014,99999,0.823663002613682,0.00680640420759533,"Treated vs Untreated"
2013,99999,0.346845337563072,0.0154278495372161,"Treated vs Untreated"
2015,99999,5.12007736089583,0.00151253426835452,"Treated vs Untreated"
2006,2007,-3.17637974462086,0.000701265888055276,"Earlier vs Later Treated"
2009,2007,-0.219034679704859,0.0441797509474824,"Later vs Earlier Treated"
2012,2007,-1.21820699924613,0.0280506355222111,"Later vs Earlier Treated"
2011,2007,-1.45412081997175,0.0210379766416583,"Later vs Earlier Treated"
2008,2007,1.30680517561923,0.0224405084177688,"Later vs Earlier Treated"
2010,2007,-1.19081249559735,0.0220898754737412,"Later vs Earlier Treated"
2014,2007,-0.770339405461232,0.00818143536064489,"Later vs Earlier Treated"
2013,2007,-1.91221913023302,0.0178822801454095,"Later vs Earlier Treated"
2015,2007,1.58265179275182,0.0018700423681474,"Later vs Earlier Treated"
2006,2009,-1.68843167689122,0.00167066285095522,"Earlier vs Later Treated"
2007,2009,1.11187562572094,0.012622785984995,"Earlier vs Later Treated"
2012,2009,-0.916689759603271,0.0133653028076417,"Later vs Earlier Treated"
2011,2009,1.26532426719298,0.00835331425477608,"Later vs Earlier Treated"
2008,2009,-0.039934120612404,0.00668265140382087,"Earlier vs Later Treated"
2010,2009,-0.39421353795343,0.00584731997834326,"Later vs Earlier Treated"
2014,2009,0.444140007716592,0.00464073014154227,"Later vs Earlier Treated"
2013,2009,-0.469912896488756,0.00946708948874623,"Later vs Earlier Treated"
2015,2009,2.21608449500282,0.00111377523397015,"Later vs Earlier Treated"
2006,2012,2.28943614578912,0.00148503364529353,"Earlier vs Later Treated"
2007,2012,2.27140531136698,0.0140253177611055,"Earlier vs Later Treated"
2009,2012,-0.110294384674888,0.0133653028076417,"Earlier vs Later Treated"
2011,2012,-3.99242076029379,0.00222755046794029,"Earlier vs Later Treated"
2008,2012,0.154755281698311,0.0118802691623482,"Earlier vs Later Treated"
2010,2012,-0.855880288354012,0.00433134813210612,"Earlier vs Later Treated"
2014,2012,0.68767975966133,0.000825018691829737,"Later vs Earlier Treated"
2013,2012,2.7959002190166,0.00105189883208291,"Later vs Earlier Treated"
2015,2012,2.8845309615135,0.000247505607548921,"Later vs Earlier Treated"
2006,2011,0.448313138882319,0.000928146028308454,"Earlier vs Later Treated"
2007,2011,3.73891105575887,0.00841519065666332,"Earlier vs Later Treated"
2009,2011,3.81720636122761,0.00668265140382087,"Earlier vs Later Treated"
2012,2011,-3.0208542164829,0.00148503364529353,"Later vs Earlier Treated"
2008,2011,3.0540390011889,0.00668265140382087,"Earlier vs Later Treated"
2010,2011,2.23273367030282,0.00162425554953979,"Earlier vs Later Treated"
2014,2011,0.0618368830945687,0.000928146028308454,"Later vs Earlier Treated"
2013,2011,1.99424312551037,0.00157784824812437,"Later vs Earlier Treated"
2015,2011,3.51268099413979,0.000247505607548921,"Later vs Earlier Treated"
2006,2008,0.505431469529765,0.000990022430195685,"Earlier vs Later Treated"
2007,2008,3.73692805670643,0.00561012710444221,"Earlier vs Later Treated"
2009,2008,0.261738470031123,0.015592853275582,"Later vs Earlier Treated"
2012,2008,-0.752580105637524,0.0158403588831309,"Later vs Earlier Treated"
2011,2008,0.210912297445158,0.0111377523397014,"Later vs Earlier Treated"
2010,2008,-0.101624270102744,0.0103952355170547,"Later vs Earlier Treated"
2014,2008,-0.417041007429218,0.00495011215097842,"Later vs Earlier Treated"
2013,2008,-1.6320885776986,0.0105189883208291,"Later vs Earlier Treated"
2015,2008,2.10123612873588,0.00115502616856163,"Later vs Earlier Treated"
2006,2010,-0.665478632918386,0.000866269626421224,"Earlier vs Later Treated"
2007,2010,2.97110884233155,0.0073632918245804,"Earlier vs Later Treated"
2009,2010,1.23834850248835,0.00389821331889551,"Earlier vs Later Treated"
2012,2010,-0.726623688780099,0.00346507850568489,"Later vs Earlier Treated"
2011,2010,1.3536903258354,0.00162425554953979,"Later vs Earlier Treated"
2008,2010,1.53242386268475,0.00519761775852734,"Earlier vs Later Treated"
2014,2010,0.396675150451194,0.00144378271070204,"Later vs Earlier Treated"
2013,2010,0.15346838913713,0.00276123443421765,"Later vs Earlier Treated"
2015,2010,0.957106782141208,0.00036094567767551,"Later vs Earlier Treated"
2006,2014,-2.56418303921824,0.000825018691829737,"Earlier vs Later Treated"
2007,2014,7.04587577264602,0.00818143536064489,"Earlier vs Later Treated"
2009,2014,3.88456564673668,0.00928146028308454,"Earlier vs Later Treated"
2012,2014,1.18426930734092,0.00288756542140408,"Earlier vs Later Treated"
2011,2014,0.0910629782412044,0.00278443808492536,"Earlier vs Later Treated"
2008,2014,3.9375629387797,0.00742516822646763,"Earlier vs Later Treated"
