"estimator","time","coef","se"
"TWFE",-6,-0.00618153805224952,0.0425932446403904
"TWFE",-5,0.0143089762972934,0.0257068792565796
"TWFE",-4,0.00960680298787497,0.0197854131605018
"TWFE",-3,0.0128815119534199,0.0166860953266918
"TWFE",-2,0.00171937404819106,0.0131654715465609
"TWFE",-1,0,0
"TWFE",0,-0.0119629085646231,0.00833038417606242
"TWFE",1,-0.0260342837187634,0.0198971641647983
"TWFE",2,-0.0343482943086365,0.0265229905528343
"TWFE",3,-0.053603108524866,0.0272600686730616
"TWFE",4,-0.079795698076928,0.0326766131399121
"TWFE",5,-0.124223630760162,0.0545568424998585
"CS-NT",-6,-0.165623817305117,0.135650066922994
"CS-NT",-5,-0.167352474755629,0.132534198188531
"CS-NT",-4,-0.168794466704315,0.143518354494309
"CS-NT",-3,-0.165702858839981,0.133423642355927
"CS-NT",-2,-0.174382433188498,0.141241728855455
"CS-NT",-1,0,NA
"CS-NT",0,-0.00869579508423917,0.0123759495332987
"CS-NT",1,-0.0886201942109,0.132465873317145
"CS-NT",2,-0.0974832319156423,0.134437369125587
"CS-NT",3,-0.0757052629415441,0.146787686346684
"CS-NT",4,-0.150816443170979,0.164273512779387
"CS-NT",5,-0.170410252476977,0.178363992255728
"CS-NYT",-6,-0.162922087836145,0.127971113310034
"CS-NYT",-5,-0.165799798324396,0.143820396527718
"CS-NYT",-4,-0.168720356034073,0.131070583811752
"CS-NYT",-3,-0.166261670112983,0.145402156659702
"CS-NYT",-2,-0.175824928745135,0.146541013431394
"CS-NYT",-1,0,NA
"CS-NYT",0,-0.00807344607440021,0.0129979957652515
"CS-NYT",1,-0.0875466459954162,0.132222867447694
"CS-NYT",2,-0.0961296212398873,0.13813706632412
"CS-NYT",3,-0.0738140947390634,0.149901415448091
"CS-NYT",4,-0.148915957389185,0.161163071595411
"CS-NYT",5,-0.166955942684106,0.162639619825741
"SA",-6,0.0155301437479826,0.0202270431916317
"SA",-5,0.0103297660836496,0.0167084821129344
"SA",-4,0.00607364296958889,0.0134795356151118
"SA",-3,0.0079897765116755,0.0109536461484675
"SA",-2,-0.00425776670881091,0.0102685227204968
"SA",0,-0.0106344101292578,0.0047439581580642
"SA",1,-0.0200722177694216,0.0136682668701149
"SA",2,-0.0294530927026334,0.0171802057271458
"SA",3,-0.0516690988805938,0.0210971349191586
"SA",4,-0.0746286215306389,0.026832605473007
"SA",5,-0.088734925353281,0.0320841082263538
"Gardner",-6,-0.00550479194966085,0.0104349519214553
"Gardner",-5,0.0201941875928215,0.0195201375143872
"Gardner",-4,0.0152497154928789,0.0193580267814707
"Gardner",-3,0.0123185610279989,0.0198400977480147
"Gardner",-2,0.00207725735625219,0.0232871170816212
"Gardner",0,-0.0137988661786837,0.0312470388749905
"Gardner",1,-0.0286940863262178,0.0348900752558291
"Gardner",2,-0.0384422046504591,0.0408980034965563
"Gardner",3,-0.0585514920842957,0.0440588864874996
"Gardner",4,-0.0937078167668715,0.0454927049589287
"Gardner",5,-0.147147331219653,0.0664933534247884
