"id_artigo","grupo","beta_twfe","se_twfe","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic"
"Bhalotra, Clarke, Gomes, Venkataramani (2022)","escalonada_sem_controles",-0.0821277794730527,0.0506622722490131,-0.111983624946,0.126842604342032,-0.111487327422866,0.12357981673554,-0.130619362052081,0.132821221113754,-0.127194369084202,0.0965241767682442,-0.129700256489382,0.126938543983435,-0.126872264448194,0.0947819546375221
