"id_artigo","grupo","beta_twfe","se_twfe","beta_twfe_no_ctrls","se_twfe_no_ctrls","att_csdid_nt","se_csdid_nt","att_csdid_nyt","se_csdid_nyt","att_nt_simple","se_nt_simple","att_nt_dynamic","se_nt_dynamic","att_nyt_simple","se_nyt_simple","att_nyt_dynamic","se_nyt_dynamic","att_cs_nt_with_ctrls","se_cs_nt_with_ctrls","att_cs_nt_with_ctrls_dyn","se_cs_nt_with_ctrls_dyn","cs_nt_with_ctrls_status","att_cs_nyt_with_ctrls","se_cs_nyt_with_ctrls","att_cs_nyt_with_ctrls_dyn","se_cs_nyt_with_ctrls_dyn","cs_nyt_with_ctrls_status"
"Kresch (2020)","unica_controles",2868.31728211524,1254.26045015833,2997.0994196046,1308.51335450581,3329.35095873265,1199.77970421444,NA,NA,3329.35095873265,1208.53191169215,3329.35095873265,1262.85690424994,NA,NA,NA,NA,2883.6138843099,1991.33877004194,2883.6138843099,2089.54269499947,"OK",NA,NA,NA,NA,"NOT_ATTEMPTED"
